"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	
16551																																	0	47162	3203	1146	17120		190		971	245			12829	3609	5514	0	423	134849	0	309	0	41263	1004	3254	34906	3172	7242	17053	5357	7473	733	20540	16842	28482	13951	12092	698								0	106			0	0	9577	37585	14056	3064			0			
16748																																	0	1474	1528	0	1094		40		816	0			3239	3343	8141	0	0	32030	5	0	0	12020	340	7224	3450	586	1608	2191	1533	2902	3200	4403	2960	2884	6888	2645	161								0	0			0	0							0			
16944																																	0	337	1712	0	1685		3		287	0			1649	52	1249	0	392	14712	0	0	0	7218	128	0	2020	267	92	1866	2580	2413	0	1301	507	1479	3360	839	0								0	0			0	0							0			
16953																																	0	0	957	0	1730		8		3654	0			2677	0	2279	0	0	12710	0	0	0	1405	0	0	6164	40	66	202	1097	0	0	2304	3754	2409	2619	219	0								0	0			0	0							0			
17110																																	0	0	0	0	0		4606		0	0			4185	504	77933	0	0	87879	0	0	0	651	0	651	57184	651	0	0	0	0	0	87228	0	0	0	0	0								0	0			0	0							0			
17147																																	0	28773	8144	20084	213738	80	1112	1032	5216	0	190554	0	190554	17320	61386	0	2579	734092	0	2436	0	161911	18316	88251	218790	15906	18541	23492	34686	37680	31051	291952	26219	73662	98339	67267	10788	0	0	0	0	0	0	0	0	2523	0		0	0	23550	5223	118690	95048	2436	0	0			
17259																																	0	964	5444	400	4996		38		1179	0			3979	3	6538	0	0	33114	50	119	3979	8954	550	5015	28842	3239	3878	1362	362	113	0	17482	4210	1432	806	247	0								0	0			0	0							0			
17464																																	0	654986	10061	24063	612198	894	7794	6900	16411	703	437563	0	437563	54121	19908	0	17610	1931893	5459	0	0	34838	16271	12364	689304	8513	3742	8730	4351	4684	4623	1021925	73177	319081	198679	173340	108856	0	0	0	0	0	0	0	5393	26135	0		0	0	26361	628625	316060	296138	0	0	0			
17839																																	0	23366	13801	2248	30148		62		3996	0			30271	14649	4823	0	1233	145083	0	0	70	19489	992	5920	54433	5216	4374	3977	5096	826	0	72663	9785	24959	13167	4056	514								0	5			0	0	4506	18860	15327	14821			0			
17950																																	0	4024	15972	754	40098		61		11360	0			8869	2276	7166	0	4469	117083	0	350	480	19913	1611	1651	32648	1540	4055	9076	3905	1295	42	33708	23697	26561	7747	3529	1825								0	160			0	0	3951	73	13779	26319			0	0	0	
18050																																	0	17152	15315	576	40818		405		3559	0			10340	33	11510	0	1626	160348	0	0	0	55777	3237	52459	25407	10595	39414	2579	1068	1475	137	22544	52386	14986	6068	4004	3798								0	0			0	0	1886	15266	21495	19323			0			
18078																																	0	204009	0	9809	123268	0	0	0	0	0	112797	0	112797	78992	45822	0	2344	978806	0	8765	0	281140	99144	217228	263247	10431	37535	110277	56369	22643	42615	97141	118003	113027	125984	114138	122189	0	0	0	0	0	0	0	0	12716	0	0	0	0	79469	124540	45576	77692	0	8765	0			
18135																																	0	0	0	5568	4209		0		0	0			33162	14346	16724	0	0	123619	0	0	0	22762	26832	13938	10873	225	2426	5188	5948	4504	4470	27007	2518	7427	23765	36285	3292								0	16			0	0							0			
18377																																	0	474	1345	0	64		0		0	0			0	75	5	0	0	13425	40	0	0	10623	879	0	92	13	2	72	78	3418	7040	75	2	36	75	1329	1325								0	0			0	0							0			
18827																																	0	918	51	4903	19999		15		147	0			10314	3539	11880	0	1243	87310	11	0	0	31122	2939	8842	1472	22	418	495	926	20548	8713	3542	3451	12112	16760	14332	2555								0	251			0	0	638	280	14682	5317			0			
18836																																	0	2765	4615	0	17747		0		3	0			3775	178	28395	0	984	109414	0	0	0	47790	2972	36875	17840	1942	10826	21462	5237	5510	2703	4578	16850	20470	9425	6931	3329								0	190			0	0	2765	0	15497	2250			0			
18854																																	0	300	5053	0	12357		51		2716	0			6143	0	2060	0	0	30656	0	0	0	1813	163	387	15825	1021	381	363	48	0	0	18445	5715	3536	942	129	0								0	0			0	0	300	0	0	12357			0			
18957																																	0	1165	4949	0	6068		22		2124	0			10570	0	2912	0	506	37018	0	0	0	8606	0	1583	12827	1378	2686	2926	1110	176	0	9084	5994	5368	3617	3460	75								96	0			0	0	1165	0	6068	0			0			
19356																																	0	2013	1596	672	15001		653		875	0			11167	0	2805	0	0	44621	0	0	0	9764	75	3333	14075	4334	1693	3063	638	36	0	23705	2268	5544	2648	672	0								0	0			0	0	860	1153	3363	11638			0			
19730																																	0	520402	7139	26130	542839	872	16019	15147	3095	0	160600	0	160600	101506	27192	0	457	1536441	2049	17	26801	98653	34007	37724	667369	13652	12242	15643	19395	32838	4462	829400	76392	178428	247976	96727	1791	0	0	0	0	0	0	0	0	434	0		0	0	273315	247087	235769	307070	0	17	0			
19936																																	0	22589	8924	4069	35679		2464		4453	0			18246	3472	8435	0	707	147324	0	0	0	37951	0	5533	64028	10955	7003	12695	6215	995	0	52265	17229	19213	12064	7641	253								0	335			0	0	0	22589	35679	0			0			
19972																																	0	1082	101	0	0		0		0	0			114	0	198	0	0	27930	0	0	0	23166	3269	0	0	0	8	118	63	4827	18150	370	27	137	441	2544	1254								0	0		0	0	0							0			
20053																																	0	5787	5388	268	6403		30		8159	0			6226	0	4044	0	969	58849	0	0	0	21266	124	10192	28707	3767	6379	7165	778	1024	1743	14312	7905	9932	2771	1564	5								76	109			0	0	4170	1617	6403	0			0	0	0	
20147																																	0	1236	7730	0	6607		0		1810	0			2970	2193	3880	0	0	33596	0	0	0	5903	724	45	6327	45	174	789	484	1705	2706	6445	2945	3201	5126	4808	4840								501	42			0	0	464	772	0	6607			0			
20259																																	0	15347	1639	492	9099		167		1316	0			6013	334	3895	0	0	49649	181	0	0	10447	1052	2198	21141	2302	938	1426	3058	1684	1039	20634	4137	3935	8275	2352	43								0	29			120	32							0			
20370																																	0	38804	0	2109	28855		301		0	0			9048	0	1769	0	0	106374	704	0	7280	16974	9218	11339	74128	8969	3693	4111	201	0	0	64111	18357	6652	849	0	116								0	0		0	0	0	32688	6116	5886	22969			0			
20512																																	0	551	13	795	9460		200		0	0			1685	381	3217	0	1205	54248	0	0	0	36632	109	9094	2192	1066	1241	3120	2751	24833	2953	189	1485	2345	2486	10493	198								0	0			0	0							0			
20633																																	0	6717	0	4923	41840		0		125	102			21745	2709	8650	0	3798	131944	0	0	0	40479	958	65	19763	376	2303	15735	13203	8029	607	13457	3627	23979	34839	12147	3360								0	0			0	0	1422	5295	127	41713			0	0	0	
20839																																	0	52928	3588	4992	64471		1098		616	0			20840	3874	3779	0	379	180281	0	0	0	22756	899	8297	99275	10685	3783	6585	894	417	0	81972	24767	35804	8270	4892	890								0	61			0	0	19676	33252	14463	50008			0			
20857																																	0	457	4432	0	5766		517		15337	0			5021	5	1268	0	1043	35818	0	0	0	1758	171	0	14276	288	172	1171	22	62	0	11101	8656	7644	3335	3000	0								0	43			0	0							0			
20866																																	0	22162	1607	1675	52687		31		0	0			25602	3063	2231	0	0	164591	30	0	0	51391	4142	843	41403	3588	3262	10354	2156	5398	26632	25147	25162	32132	12174	10389	8236								0	30			0	0	5645	16517	2921	49766			0			
21256																																	0	256	292	445	824		1		111	0			700	0	450	0	0	5352	0	0	0	2255	18	153	1399	153	318	617	1135	31	0	639	699	678	628	240	212								0	0			0	0							0			
21359																																	0	0	1838	0	679		9		3262	0			1902	0	1725	0	0	12236	0	0	0	2760	61	0	3557	286	872	1488	12	15	87	5192	737	1910	1302	301	34								0	0			0	0							0			
21630																																	0	306	493	134	5294		13		855	0			2291	0	2806	0	0	25157	0	0	0	12923	42	443	7013	453	78	1509	1649	9196	38	4887	1595	3507	1927	318	0								0	0			0	0							0			
21658																																	0	1382	16509	756	13274		20		6999	534			13741	441	6556	0	695	87134	0	0	0	25692	848	0	40248	2996	6300	14951	1207	59	0	13624	23776	19629	3053	923	0								151	70			0	0	1065	317	297	12977			0			
22048																																	6000	9470	1692	197	25916		0		5273	0			33621	570	7812	0	0	115190	10	997	0	20832	2820	6658	52594	3109	4512	10163	2083	64	106	23554	21419	33860	9069	3868	94								0	0			0	0	408	9062	8137	17779			0			
22235																																	0	46057	9604	2619	104384	0	2738	2738	4515	0	3589	0	3589	3400	18910	0	988	243145	0	0	0	42786	3452	3765	86149	6954	7899	17993	6847	1247	733	77255	34363	60741	23722	2777	29	0	0	0	0	0	0	0	0	103	0		0	0	8125	37932	57589	46795	0	0	0			
22356																																	0	20947	18001	829	48443		406		17331	0			28204	15979	6714	0	0	173286	41	0	0	9246	3405	1786	49759	781	2101	934	4436	265	729	89289	13964	32706	21102	2636	2261								2329	1493			0	0	5379	15568	39853	8590			0			
22459																																	0	2456	2778	422	6633		33		1913	0			7726	1581	23470	0	0	72401	0	726	1015	23880	540	20855	11706	2464	6401	14038	815	0	162	8115	7189	15522	14726	2782	187								162	81			0	0							0			
22543																																	0	4023	274	537	21246		11		20	0			1679	4911	2389	13	0	48992	0	0	0	12271	1559	4114	15790	1349	5053	4276	690	179	724	20851	3262	7812	4625	148	0								0	59			0	0	2681	1342	4896	16350			0			
22552																																	0	586	7904	0	7509		0		14076	78			6294	0	2048	0	0	42475	0	0	0	4058	0	0	19542	379	1129	2098	207	99	146	11772	7065	9641	3357	4113	1938								0	0			0	0	486	100	921	6588			0			
22730																																	0	622	154	2079	12083		0		0	0			5979	3816	7858	0	0	54341	0	0	0	21533	217	19543	3881	2746	5854	6025	4021	2589	298	10540	3824	7108	3189	7913	0								0	0			0	0							0			
22936																																	0	46427	15076	6333	51685		96		10299	0			22663	6727	12031	0	0	214398	66	0	0	38898	4110	16247	127072	17803	9666	10943	387	79	0	76166	55646	36305	3840	3221	0								0	119			0	0	13764	32663	38052	13633			0			
22954																																	0	6827	9396	253	6752		1		8186	0			7030	2797	5060	0	90	56699	0	0	0	8364	1772	157	21268	884	1065	4785	474	774	381	15696	7417	15952	6502	2496	258								0	171		0	0	0	2864	3963	4493	2259			0			
23036																																	0	220521	4776	7004	122517	454	3624	3170	696	0	52217	0	52217	9579	9683	0	1330	495803	150	0	0	60037	3627	0	306878	13114	17908	22514	5152	868	159	208323	114908	82655	18832	8104	1934	0	0	0	0	0	0	0	0	342	0		0	0	220521	0	122517	0	0	0	0			
23045																																	0	0	730	0	2382		4		166	0			644	0	231	0	242	8637	0	0	0	4217	21	0	1811	161	523	3091	442	0	0	629	502	2806	265	218	0								0	0			0	0							0			
23241																																	0	318376	65498	26364	294252	1459	17598	16139	34564	0	262291	0	262291	135929	187463	0	7303	1791371	0	5254	0	369669	63897	308065	482346	24963	57560	121755	75173	69198	16729	713506	67807	206521	172684	234664	21995	0	0	0	0	0	0	0	0	2913	0		0	0	16097	302279	150956	143296	0	5254	0			
23456																																	0	5468	6007	424	9214		130		6123	0			10934	3400	4517	0	193	58139	0	0	0	10401	1128	3097	23063	1411	3437	4174	264	0	1115	10528	19408	13499	3096	561	557								0	200			0	0	2683	2785	8501	713			0			
23504																																	0	16010	0	0	163548	0	193	193	0	0	40377	0	40377	60511	8006	0	0	336263	0	0	0	45886	1338	17204	28034	1745	5154	7958	1202	12152	17675	60240	32545	53557	81419	53258	9051	0	0	0	0	0	0	0	0	394	124		0	0	1963	14047	129497	34051	0	0	0			
23540																																	0	147	0	73	6613		3		0	0			5561	2933	6329	0	1138	45471	0	7	0	20233	2342	92	11219	631	408	1594	1233	6671	9696	8527	1756	3384	3827	7747	0								0	92			0	0							0	0	0	
23643																																	0	10846	1549	144	15829		0		352	0			19463	0	30024	321	644	97778	0	0	0	16812	1794	10087	44314	1433	2962	6700	4056	1366	45	13535	23474	22380	16984	2799	0								0	0			0	0	3737	7109	15829	0			0			
23755																																	0	20289	944	1771	41101		40		114	0			8831	14110	3832	0	651	106674	0	0	0	10546	4103	5769	31667	2615	3622	3835	446	28	0	34272	16813	26551	13056	1584	624								0	342			0	0	14136	6153	24703	16398			0			
23812																																	0	49695	19079	44905	271278	0	7491	7491	4458	0	72848	20	72868	50258	3394	0	1266	701549	1547	11826	0	123548	40398	61032	199432	8998	4710	29590	36595	37033	6613	162835	22889	121646	156318	92632	15975	0	0	0	0	0	0	0	0	2632	0		0	0	35402	14293	141163	130115	0	11826	0			
24006																																	0	33247	0	19183	129535	0	0	0	0	0	36568	0	36568	6997	2567	0	11146	402597	0	0	6771	163192	162	14161	62153	279	3705	5847	4475	52048	96838	62931	31417	50941	56614	30072	7309	0	0	0	0	0	0	0	0	0	0		0	0	6883	26364	68034	61501	0	0	0			
24266																																	0	296125	54146	18279	583451	0	18307	18307	38816	0	173403	0	173403	143189	19508	0	11441	1596235	0	17503	13939	200900	18413	0	327055	12422	19838	45262	48730	51411	23237	605861	61566	284530	259349	171807	11558	0	0	0	0	0	0	0	0	2754	0		0	0	114244	181881	213439	370012	0	17503	0			
24453																																	0	29129	1640	38	57104		0		0	0			27077	0	5998	0	0	146129	0	0	0	15288	9811	0	86673	9814	1556	1428	1651	466	165	61130	14173	29020	20423	4561	1152								44	0			0	0							0			
24659																																	0	0	1783	0	4528		69		3656	0			6967	0	2352	0	0	22937	0	0	0	2840	713	382	8701	392	154	235	240	1050	219	14120	2483	1193	1381	723	0								29	0			0	0							0			
24668																																	0	8480	6490	0	15106		34		3168	0			5810	0	6743	0	3012	80458	0	0	0	29035	2562	26292	16176	4260	13853	6286	2980	1386	270	10950	19267	6943	5568	7439	0								0	18			0	0	2671	5809	12600	2506			0			
24855																																	0	0	268	0	42		0		1845	0			783	0	1072	0	0	4971	0	0	0	961	0	8	1830	0	32	13	41	875	0	555	1296	635	1090	428	0								0	0			0	0							0			
24949																																	56	71175	4982	4524	104627	0	190	190	3811	0	102736	0	102736	16612	34756	0	2495	452700	0	1758	0	77859	26628	4034	211493	15632	20595	34696	3632	1185	621	172676	63938	81499	36101	16427	0	56	56	0	0	0	0	0	340	151	0		0	0	41683	29492	74242	30385	0	1758	0			
25357																																	0	6254	0	0	8493		40606		1397	0			11962	0	3841	0	0	83039	0	0	0	10486	0	0	68398	4132	1096	1410	2515	1005	328	15483	47687	7158	2123	102	0								0	0			0	0	6254	0	8493	0			0			
25647																																	0	6978	545	5471	31383		2		0	0			3913	0	887	0	40	62787	0	0	0	11775	1785	0	23225	226	1804	2599	5482	1664	0	9751	11444	9455	16830	3361	0								0	8			0	0	5378	1600	21952	9431			0			
25852																																	0	62002	7729	3574	85973	0	242	242	5569	0	26718	0	26718	39182	9088	0	8453	301304	0	0	0	42412	9332	9368	107389	11418	9776	14069	3159	2769	343	111330	38706	44785	40610	9932	9886	0	0	0	0	0	0	0	574	456	0		0	0	36066	25936	77376	8597	0	0	0			
26149																																	0	480	1481	0	12649		364		1065	0			6026	1095	3369	0	18	31387	0	0	0	4280	525	763	17650	1040	757	2139	293	0	51	8585	6128	9139	1733	180	1292								0	35			0	0	0	480	4810	7839			0	0	0	
26242																																	0	15258	14075	1692	62597	0	185	185	5925	44	17997	0	17997	2517	10517	0	819	202165	0	0	0	67894	1899	7412	70283	4309	10076	22809	14359	15518	216	27805	28093	37712	29592	10427	554	0	0	0	0	0	0	0	790	0	0		0	0	9116	6142	53833	8764	0	0	0			
26457																																	0	1545	7417	324	1147		0		1180	0			135	37	883	0	0	19089	0	0	0	6421	0	0	6063	393	893	5077	58	0	0	1511	3266	7522	369	0	0								0	0			0	0							0			
26765																																	0	584	683	0	840		23		1777	0			223	0	2368	0	901	8732	0	0	0	1313	0	161	2387	0	3	47	60	1203	0	1866	1160	1435	1141	1814	0								0	20			0	0							0			
26859																																	0	111133	86	5504	108272	0	4	4	299	3041	54632	0	54632	0	3275	0	0	293459	651	10	0	10734	161	9342	136263	9082	823	57	456	316	0	243974	4350	5660	13501	13989	844	0	0	0	0	0	0	0	0	0	0		0	0	53534	57599	52098	56174	0	10	0			
26916																																	0	29948	5816	2826	83558	0	2152	2152	0	0	16609	0	16609	34999	8439	0	1172	313613	0	355	447	104569	18695	79474	31786	3273	7867	25658	25116	37049	5606	84642	13121	40055	48929	20243	2054	0	0	0	0	0	0	0	3043	1432	0		0	0	24630	5318	52924	30634	0	355	0			
27548																																	0	25344	2354	4511	54653	22	675	653	933	445	70915	0	70915	16425	12925	0	161	277108	114	0	70915	74895	12986	21379	82046	2564	6273	21593	16112	24787	3087	70452	22579	46067	48793	13853	0	0	0	0	0	0	0	0	0	445	0		0	0	8219	17125	0	54653	0	0	0			
27614																																	0	5361	1708	0	22593		6464		18	0			4502	11652	5617	0	3222	148261	0	0	0	80353	5811	12244	8714	795	5585	2412	2845	25220	43154	21401	8768	9312	8667	9549	8951								269	691			0	0							0			
27838																																	0	68520	4888	5649	64135	0	0	0	0	0	48396	0	48396	23978	1084	0	0	263612	0	0	0	42892	4022	18446	82772	1842	4670	17628	13699	1915	3138	114741	15240	39861	45084	5585	209	0	0	0	0	0	0	0	0	48	0		0	0	24099	44421	52456	11679	0	0	0			
27847																																	0	6229	24023	468	39560	0	84	84	7235	0	12660	0	12660	0	32165	0	563	202327	0	24	0	78507	0	5174	65531	4251	11936	29470	11304	14750	6032	15051	34552	42602	20810	7669	436	0	0	0	0	0	0	0	809	0	0		0	0	12	6217	0	39560	0	24	0			
28013																																	0	52490	0	14328	229151	0	0	0	0	0	10810	0	10810	7762	3142	0	0	427631	0	0	0	105299	4649	45649	49871	2801	2988	7326	3308	46620	42012	57482	11194	52830	79328	50842	63050	0	0	0	0	0	0	0	0	0	0		0	0	28912	23578	100816	128335	0	0	0			
28152																																	0	1130	8460	44	12530		0		1676	0			6527	0	3260	0	130	51793	181	0	0	14257	3796	0	13046	503	1431	4956	6022	1165	0	7683	3429	10609	10565	3058	2027								0	164			0	0	1130	0	11755	775			0			
28255																																	0	4320	3944	3314	19259		108		4813	0			26233	30	3315	0	0	69063	6	0	144	3417	25	882	21041	627	712	275	1252	533	0	33908	19400	3817	6446	2006	21								0	291			0	0	915	3405	15295	3964			0			
28349																																	0	15682	1016	1990	19642		0		782	0			17685	1070	7115	0	829	84348	79	0	0	18015	601	8187	61378	5304	7889	4364	221	0	0	42645	15709	5569	1392	921	0								0	0			0	0	15682	0	19642	0			0			
28406																																	0	936	0	4482	282	0	49	49	0	0	31	0	31	349	697	0	0	203489	0	0	31	193690	2874	19982	191	448	5776	9463	4784	43482	129737	501	276	970	806	5719	1527	0	0	0	0	0	0	0	0	99	0		0	0	936	0	0	282	0	0	0			
28572																																	0	3480	137	7321	3272		24		0	0			0	6240	1275	0	0	63511	0	0	0	41731	31	40146	3330	4691	14675	16181	3045	849	674	9998	3810	4982	1560	763	0								0	0		0	0	0	3480	0	0	3272			0			
28732																																	0	8035	4019	0	11527		0		606	0			6054	533	5500	0	0	43340	0	0	0	6203	772	0	24785	609	1495	2771	1189	106	0	12833	9852	8223	5767	453	0								0	91			0	0	7597	438	6560	4967			0			
29104																																	0	60126	0	9168	132364	880	1441	561	0	0	57153	0	57153	28569	433	0	0	530573	0	0	0	202906	38413	71061	127232	1069	5336	12017	20838	80123	83246	102946	18395	77165	51104	65779	11347	0	0	0	0	0	0	0	0	0	0		0	0	43490	16636	83663	48701	0	0	0			
29252																																	0	7845	636	1537	20025		0		72	0			9642	713	3864	0	0	64531	0	0	850	17850	2347	2003	29766	2254	3411	9252	2816	0	0	16400	7323	12501	9716	480	0								0	0			0	0	5043	2802	15354	4671			0			
29636																																	0	11435	44435	2251	85093	467	936	469	2833	0	33275	0	33275	0	58746	0	24	353753	939	0	0	111085	3719	4873	116277	9175	10448	26107	41430	23072	0	82085	43763	60776	45971	10664	0	0	0	0	0	0	0	0	860	0	0		0	0	6869	4566	66418	18675	0	0	0			
29850																																	0	10586	324	0	7688		12		0	0			4094	0	4083	0	189	39566	27	0	0	11031	1586	8014	15002	2739	4349	2099	1781	21	0	14283	5640	4622	3814	69	0								0	0			0	0	7253	3333	3128	4560			0			
29944																																	0	30314	368	6983	25024		1496		0	0			21604	4328	7684	0	0	140908	0	0	0	34546	7645	7640	73156	9847	7065	14907	2346	258	0	40267	24509	24002	17223	67	42								0	916			0	0							0			
29953																																	0	8149	9887	1029	15901		25		2608	0			6990	193	2748	0	69	61053	0	0	6990	11948	1506	1186	19640	891	2608	7003	1365	81	0	12867	4133	13122	10024	8069	849								0	0			0	0	1928	6221	9268	6633			0			
30052																																	0	2679	0	80	2616		11		11	0			2877	0	710	0	0	10153	0	0	0	876	293	0	7617	266	275	307	0	28	0	4897	2179	865	562	310	300								0	0			0	0	2623	56	1358	1258			0			
30155																																	0	442	13514	38	3886		148		31278	713			8418	0	3151	0	140	64517	0	0	0	3037	117	12	32279	145	389	719	1141	608	0	34174	4173	5517	6400	8590	2509								288	60			0	0							0			
30258																																	0	66609	334	159	174837	0	330	330	287	0	75261	0	75261	16614	12425	0	5318	394033	0	0	0	17644	23337	3627	180375	1670	3451	6982	1936	576	2930	173036	56299	91612	43168	7212	2245	0	0	0	0	0	0	0	196	682	0		0	0	19729	46880	82513	92324	0	0	0	0	0	
