"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	
320070																																	0	3177	0	1715	10533		0		0	0			0	0	486	0	0	53009	0	0			0	37098	0	13463	6365	870	3078	5135	737	11037	15927	2417	0	5832	262	2101	5299								0	0			0	0	
320119	610253	202579	0	5862	1927859	125569	102769	386	0	3252374	6650	155114	0	169161	2301947	2302572	411063	240134	185282	70918	93	0	0	8716	0	123264	534	1981	0		0	0	8080	92155	0	55127	426361	9406	188242	178836	0		1927859	18456	1946315	0	93832	0	0	2998151	6200	155114				36610	0	23735		26236	131	9828	0	415	0							0			8050	30			534	1981					
320155																																	0	26087	43571	0	53584	0	1403	1403	49393	0	59179	0	59179	1162	12629	0	0	268219	0	2399	2399	0	0	18220	304	10353	94031	2223	4624	3337	1674	4189	1869	109876	52258	25544	19751	34768	6816	0	0	0	0	0	0	0	0	288	0		0	0	
320856																																	0	3613	455	148	2322		3		656	0			2453	0	513	0	0	12548	0	1238			0	1071	76	649	3951	270	748	53	0	0	0	5338	1660	2189	1248	174	0								0	0			0	0	
321152																																	0	801	145	0	370		0		414	0			1374	0	3954	0	0	11924	109	0			0	4947	28	4947	3664	516	147	1465	2762	57	0	1850	1085	2083	1735	265	0								0	0			0	0	
321255																																	0	4	928	0	825		6		1414	0			3022	0	2365	0	0	12908	0	0			0	4344	0	196	3754	358	543	2901	307	235	0	2874	1508	2384	1658	132	0								0	0			0	0	
321330																																	0	1270	7948	0	9681		13		7874	0			1850	40	3948	0	163	41409	0	292			0	7863	383	5369	13417	364	775	2473	2435	508	1291	13674	5113	7861	5691	986	0								0	84			0	0	
321536																																	0	197814	387	0	18326		1051		0	0			6428	15744	1990	0	0	286117	0	0			0	42712	1385	16959	154913	3969	4294	6928	7131	1761	18629	107886	81575	21857	27197	1493	3397								212	68			0	0	
321947																																	0	6185	20161	2006	19875		283		2602	0			9680	6007	7733	0	1721	152784	274	0			0	72167	4542	55773	14078	5189	14661	16033	7669	12503	15566	19020	14966	14630	17800	11808	2185								0	96			0	0	
322056																																	0	36207	17845	9180	60577	45	849	804	21403	0	17678	0	17678	103	25611	0	5248	247118	150	30	30	0	0	51411	1126	472	77570	2136	3495	15646	14653	9344	6020	59032	21361	39481	57483	11782	4853	0	0	0	0	0	0	0	0	0	691		0	0	
322449																																	0	1	7203	411	2099		0		4480	0			4544	0	1510	0	122	28334	0	0			0	7964	0	0	9364	1340	375	220	407	4853	769	3099	5295	1588	3525	5862	1005								0	0			0	0	
322476																																	0	356	79	0	93		0		13	0			106	0	832	0	0	4559	0	0			0	2951	129	0	921	90	225	1565	574	457	17	533	72	719	239	38	0								0	0			0	0	
322551																																	0	217	1478	0	1010		78		1766	0			1898	0	1060	0	0	13298	0	0			0	5791	0	0	4223	307	425	2018	3041	0	0	826	2734	1661	1851	132	303								0	0			0	0	
322757																																	0	489	91	132	2798		13		17	0			938	97	3533	0	0	13094	0	0			0	4868	118	0	6146	450	1488	1409	441	1057	0	1462	3110	1663	1184	260	0								0	0			472	472	
322850																																	0	222	3549	526	10020		52		1169	0			9540	23	2574	0	1650	37354	0	0			0	7640	389	4289	8294	1213	2446	3037	113	138	638	4225	12037	5333	4094	3166	795								0	0			0	0	
323035																																	0	89139	449	43699	145063	0	561	561	0	0	6121	0	6121	11079	1121	0	0	337082	0	5725	5725	0	0	31913	2212	9124	121650	13046	2173	7924	7414	333	1023	109645	25595	76193	57695	29960	0	0	0	0	0	0	0	0	0	0	0		0	0	
323204																																	0	4346	9848	2123	53228	0	437	437	17412	2128	36663	0	36663	16875	20675	0	0	203576	0	0	0	0	0	38990	2334	5110	29135	2553	470	1112	2648	14265	17599	81421	3362	22725	29334	15600	8653	0	0	0	0	0	0	0	0	645	0		0	0	
323651																																	0	35	31	92	14058		419		11280	0			11401	0	33880	0	1125	91633	3531	0			0	22843	0	18936	30705	4127	3687	10511	1745	1834	62	14396	20679	16025	13177	6181	164								0	0			0	0	
323718																																	0	25011	51	259	99770		41		299	0			7863	6117	7702	0	90	200175	261	0			0	37431	15222	976	50531	32	1137	2166	12814	12570	8712	102344	3071	5510	18119	33626	312								580	0			0	0	
324153																																	0	1988	4633	1271	19459		29		1589	112			5282	0	3145	0	7555	54961	44	0			0	9879	175	9420	8265	541	4148	3782	1203	205	0	13852	8733	12115	4810	3307	1541								0	0			0	0	
324229																																	0	1239	296	0	1685		0		43	0			762	2056	2965	0	89	21081	0	0			303	11373	547	10095	779	1212	4558	1428	288	1500	2346	730	2720	2370	1920	1910	58								0	26			0	0	
324256																																	0	31	2526	0	248		100		8221	0			1108	0	3249	0	0	17327	0	0			0	1844	0	0	7779	22	201	307	339	975	0	9162	1080	1998	1448	1243	536								0	0			0	0	
324274																																	0	0	0	2705	471	0	160	160	0	0	0	0	0	0	462	0	0	83591	41	0	0	0	0	79544	290	0	59	2	57	1802	244	14078	63361	756	0	1232	10	290	1800	0	0	0	0	0	0	0	0	0	0		0	0	
324340																																	0	16703	5849	2978	39661		202		5676	0			33448	6827	10520	0	1149	186296	0	0			0	56446	6269	42070	53520	3593	8325	22079	12090	5372	3799	46672	9919	21647	37605	12705	528								0	568			0	0	
324649																																	0	46285	14393	3802	61052	0	619	619	2867	0	36234	0	36234	643	14430	0	862	248142	0	0	0	0	0	64215	1717	22447	150394	8735	31334	13164	1289	6868	2824	57489	66002	33596	7177	16506	3157	0	0	0	0	0	0	0	1020	3	0		0	0	
324854																																	0	412	4742	0	22933		922		3474	0			4357	438	3436	0	1568	50100	0	0			0	7508	309	1014	14431	1474	405	882	503	4089	43	29946	4836	1898	1305	2756	1751								0	1			0	0	
324863																																	0	41105	23606	1881	58848	20	747	727	91648	0	141320	0	141320	6291	18678	0	2721	412955	747	0	0	0	3956	23166	2785	5652	229228	16440	3370	1649	1614	12	80	296572	34952	38500	17662	1311	0	0	0	0	0	0	0	0	0	906	0		0	0	
324975																																	0	1219	618	128	1309		0		0	0			223	1025	10928	0	0	35173	0	0			0	19428	295	4454	2239	820	686	3028	1323	4912	8560	1612	265	3642	5570	4044	612								0	0			0	0	
325141																																	0	5088	1691	903	10168		290		528	104			27788	0	21572	0	3035	118723	1829	0			0	47041	2448	768	31464	3993	8902	15892	11868	2404	3942	8086	11207	20566	30316	2891	445								0	0			0	0	
325459																																	0	28	951	0	41		220		4543	0			2110	0	1173	0	0	10883	118	0			0	1935	0	60	3632	43	468	1375	49	0	0	2891	3083	1858	1100	134	0								0	0			0	0	
325534																																	0	8204	1590	287	31753		12		1391	0			13255	6506	4605	0	515	97311	0	0			0	16994	11793	8723	30600	2509	2828	8927	838	525	869	23789	11735	16408	23816	3784	0								301	105			0	0	
325824																																	0	1699	0	0	6541		0		0	0			1832	0	14641	0	0	61292	0	0			0	35694	513	8022	3094	7682	82	291	479	11726	15434	2048	1367	4695	7600	7895	1939								372	0			0	0	
326054																																	0	21654	5953	623	38754		0		9035	0			31439	1474	2414	0	19	144175	0	27			156	31313	1470	7458	55419	1992	3164	5766	3910	9325	7156	63933	12619	15120	15877	5313	0								0	0			0	0	
326250																																	0	494	2412	350	6268		0		782	0			5749	0	2893	0	0	23966	1	0			75	4727	292	4	5425	356	895	1977	833	433	119	8890	1691	3494	2745	1906	118								0	0			0	0	
326344																																	0	219	44568	24	26322		15		24483	32			12395	245	6061	0	1421	139377	10	0			0	22790	385	4527	32819	2437	1886	5984	6172	5349	836	26262	7756	25142	41367	10482	4313								424	35			0	0	
326858																																	0	36711	43659	3250	112165	0	5920	5920	36213	0	140452	0	140452	18400	83544	0	6387	625804	0	0	0	0	0	129901	8397	0	252598	764	878	2962	6268	50307	68058	174700	76380	100536	94624	32724	11560	0	0	0	0	0	0	0	0	805	0		0	0	
326979																																	0	8933	71	3262	12601		0		70	795			7684	8928	927	0	0	153045	0	0			0	102675	7859	81608	3227	1977	3771	16052	14495	61099	5010	19116	2299	3595	8085	12770	4505								0	35			0	0	
327015																																	0	1793	3276	1549	8198		964		43	726			2001	0	3843	0	60	41700	0	0			0	19053	920	61	11877	382	2458	6034	4855	2146	3086	6948	4149	7132	3267	960	0								0	0			0	0	
327220																																	0	1476	2591	921	7136		25		232	0			3574	2072	2619	0	270	51577	0	0			0	29312	1276	12155	3989	4738	7437	612	696	8595	7137	6254	4591	3122	2844	3584	1598								0	73			0	0	
327305																																	0	3172	1279	5715	67668	0	2266	2266	2059	575	90794	0	90794	16068	21800	0	1778	289530	0	0	0	0	0	72260	4194	3157	26186	1516	2988	2754	3393	38074	23509	73963	7260	51485	53793	19100	11557	0	0	0	0	0	0	0	0	477	0		0	0	
327435																																	0	29706	3497	6429	109849	0	0	0	0	0	18539	0	18539	11173	7595	0	2335	272754	463	0	0	0	0	81702	2266	63508	31665	5765	16480	22916	27840	6657	1602	10735	33404	30896	68689	32740	14588	0	0	0	0	0	0	0	0	126	0		0	0	
327453																																	0	35437	6490	2200	87589		162		14621	0			45893	12392	11258	0	783	272635	74	0			0	51210	4558	9624	149333	5682	9783	14481	10750	10055	339	94229	40826	31699	36138	15583	2335								0	116			0	0	
327556																																	0	1301	5617	0	2993		123		22213	0			4329	0	6750	0	3100	50850	0	0			76	4389	35	1910	26414	229	482	1619	1008	892	159	28119	6085	5215	3326	3693	0								0	0			0	0	
327855																																	0	11093	4275	1037	33991		82		2951	95			14996	0	18771	0	3254	106975	2	0			0	15422	1033	10433	78986	1201	3808	4918	2130	2480	850	27108	18536	28044	14180	3562	3								0	72			0	0	
327949																																	0	36230	5550	18380	32668	35	79	44	51	0	3788	0	3788	10030	21383	0	185	330048	0	0	0	0	0	182338	19366	129	49018	2636	10447	29126	72487	66332	1200	16555	19380	25199	62494	24032	0	0	0	0	0	0	0	0	0	0	0		0	0	
328058																																	0	10	2929	0	957		6		3961	0			1941	0	1293	0	0	13032	0	0			0	1656	19	1331	6350	141	1260	120	22	113	0	6953	2484	655	622	612	0								260	0			0	0	
328151																																	0	542	2872	542	100		4		5094	0			1730	0	624	0	0	13367	0	0			0	1786	73	0	4768	0	160	112	22	1389	103	2198	3625	1369	1710	2335	344								0	0			0	0	
328357																																	0	7	0	17	2315		0		302	0			2065	0	5585	0	0	18651	76	0			0	8431	0	0	3686	489	542	3240	2921	882	290	782	1904	4339	2719	462	0								0	5			0	0	
328423																																	0	14771	11250	1533	82673	0	0	0	15675	0	78489	0	78489	29419	64848	0	1083	427797	677	0	0	0	0	124283	4425	89635	59211	4600	16358	44270	29547	25297	2646	77287	20424	93883	86912	18188	0	0	0	0	0	0	0	0	0	25	0		0	0	
328450																																	0	19429	9844	342	13991		116		33553	0			19806	0	8385	0	2211	127335	0	0			3615	18511	1147	12252	52066	7467	6217	2428	222	1031	1016	75984	10734	5991	7528	7468	871								0	0			0	0	
328553																																	0	13798	0	4816	38878	0	312	312	0	0	4943	0	4943	8018	641	0	0	141348	905	0	0	0	176	59977	8661	31452	15770	333	1764	16997	12139	27519	1225	25853	2276	9430	25980	18737	0	0	0	0	0	0	0	0	0	2209	0		0	0	
328656																																	0	541	16373	0	3006		362		21305	0			3064	0	1854	0	36	49301	0	0			0	2105	655	0	20611	6	32	1419	530	118	0	9622	10848	13897	8187	3247	1292								0	0		0	0	0	
328777																																	0	53954	467	22495	87088	0	26	26	0	0	22913	0	22913	31694	2157	0	904	583599	2291	0	0	0	359	328288	35879	259681	43404	15054	29820	189215	23676	25391	44009	84885	19010	61683	59158	31347	1358	0	0	0	0	0	0	0	0	25	0		0	0	
329149																																	0	4926	11336	372	7854		0		11074	0			4876	177	3083	0	4342	57974	0	1032			0	8518	384	8103	12432	13	281	1644	223	2116	4241	12177	3917	10152	10405	7875	4922								0	0			0	0	
329345																																	0	4198	8587	134	17623		17		559	246			12462	36	12699	0	678	82684	0	0			0	24979	712	2174	42612	4026	3488	12489	3999	771	87	21931	13167	15544	3894	1065	1596								0	0			0	0	
329550																																	0	52567	9032	7259	67019	5	123	118	9561	0	30666	0	30666	27028	10437	0	0	387447	0	0	0	0	0	151372	19189	20754	187924	96356	13196	24180	11562	4921	1157	80392	49530	47352	38460	16143	3696	0	0	0	0	0	0	0	4	3190	0		0	0	
329578																																	0	3540	0	696	4860		0		0	0			2424	4189	5911	0	0	55836	0	0			0	33002	1164	4656	5437	39	1575	1367	1593	8153	20275	7518	1481	2147	5318	2708	3662								0	50			0	0	
329756																																	0	7773	2035	0	6411		115		929	69			16961	1356	2994	0	0	45262	0	0			37	6688	0	2817	22554	1848	2483	935	377	125	297	12906	12704	7489	4154	1013	0								0	0			0	0	
329952																																	0	25091	7597	0	38420		46		2520	0			13758	0	18134	0	9	137249	0	0			0	26944	4631	0	37474	2317	3100	7141	9586	4164	445	11343	22546	29170	32631	13137	1142								0	99			0	0	
330239																																	0	7822	1102	157	2518		0		161	0			32867	2432	36575	0	10411	140508	0	0			0	44676	1510	9855	22755	3031	7929	3666	5716	20684	3650	20818	15782	17004	19754	19100	3341								0	277			0	0	
330248																																	0	334	13699	0	5903		23		12358	0			5204	0	4259	0	683	63230	0	0			27	20106	616	13660	10878	893	1841	5298	6539	2677	2273	9917	8726	11963	7980	3181	1107								0	45			0	0	
330453																																	0	398	8715	125	1488		3		4793	0			2416	100	1669	0	0	29144	0	0			0	7833	1604	0	10817	137	1424	5783	451	0	0	3570	5686	10119	1781	128	0								0	0			0	0	
330855																																	0	35671	10758	15216	98327	151	184	33	2832	0	41012	0	41012	4620	32482	0	1302	323727	82	0	0	0	328	71599	9683	60934	67221	4609	7957	49279	1009	3684	4988	84936	35184	82678	40345	6064	2967	0	0	0	0	0	0	0	0	123	0		0	0	
330873																																	0	5717	0	916	7788		85		0	0			662	3973	12540	0	0	65555	0	0			0	33586	262	19566	11698	892	1891	4170	7589	9763	9281	24017	431	2434	4783	122	169								0	26			0	0	
330949																																	0	4331	1063	0	15221		0		1557	0			3593	0	10763	0	227	84301	1	0			0	47209	338	26494	21349	2589	13843	6660	5372	7312	11134	13140	7344	6809	6249	923	2613								0	0			0	0	
331106																																	0	3934	7921	362	27777		0		1690	0			12595	3734	2531	0	752	103025	15	0			0	41677	67	8205	16617	3191	4029	939	991	12672	19855	34115	4981	5699	3814	7687	4778								0	0			0	0	
331375																																	0	11822	0	2135	15493		0		0	0			2215	9354	941	0	0	115144	0	0			0	67841	5343	54398	7345	4783	12617	17287	17175	12018	2522	15616	4902	12700	6481	5376	658								0	0			0	0	
331544																																	0	1664	4729	0	7434		5		2095	0			5808	2563	7054	0	185	48437	0	0			0	16157	743	0	26259	4128	7618	3404	943	41	0	7551	9555	7463	5254	693	1106								0	0			0	0	
331553																																	0	0	1297	0	36		30		2677	0			1484	0	465	0	0	7681	0	52			0	1640	0	666	1548	4	415	295	244	374	308	673	2219	1044	1163	534	403								0	0			0	0	
331713																																	0	8011	1269	320	36206		8		151	0			10319	2430	4111	0	1394	127519	0	0			0	55939	7361	1782	17334	2846	775	1014	335	18514	32438	30616	1435	3284	2867	12837	20194								0	0			0	0	
332055																																	0	3010	3080	414	12089		475		4255	0			14176	1846	14230	0	0	87718	0	0			0	32589	1554	15550	24191	5730	13243	7541	4229	1399	447	11197	20817	12205	9303	1527	71								0	0			0	0	
332224																																	0	17580	0	9663	97373		125		0	0			4382	2022	3437	0	726	162300	404	0			0	26011	643	0	35485	1473	1749	5510	2132	4993	9698	45965	9379	57208	10834	9341	3259								0	742			0	0	
332345																																	0	46	2290	0	1233		2		754	0			403	237	361	0	149	9127	0	0			0	3221	431	0	1993	175	742	1825	479	0	0	871	3616	603	761	55	0								0	0			0	0	
332402																																	0	2510	0	160	79474	0	0	0	0	0	1680	0	1680	15557	1728	0	0	248570	0	0	0	0	0	143301	3965	47435	3281	1685	3068	13335	23307	74070	27464	22125	4608	20911	27680	29174	770	0	0	0	0	0	0	0	0	195	0		0	0	
332756																																	1082	0	3905	0	0		22		3150	0			1099	0	1287	0	0	15482	0	132			199	4805	0	0	3835	285	13	2218	861	1039	389	1799	2211	3472	2287	606	302								0	0			0	0	
332907	32836263	72540	0	0	5177226	0	1835346	0	244634	40575247	40708	398286	0	230541	2516649	6485733	823830	3253938	4432820	4737154	3171072	0	0	0	0	0	0	51660	0		0	0	0	1274421	0	5272860	7804957	36015	72540	36525	0		5177226	0	5177226	557022	1835346	0	244634	40575247	40708	398286				17690662	236341	13896432		1629324	2279440	2816428	4739697	3638251	2551211							0			0	0			0	51660					
332970																																	0	1204	0	0	8		0		0	0			3225	4118	1483	0	0	41405	0	0			0	31367	0	4103	5797	1621	359	3130	2693	19469	4095	3790	27	489	480	0	5252								0	0			0	0	
333034																																	0	26039	7683	2558	29935		3159		3091	0			9628	1023	14075	0	297	140403	416	0			0	41828	1477	2767	41319	6829	9503	23297	1987	77	0	49269	19129	23713	5996	231	75								0	26			0	0	
333043																																	0	0	2526	0	272		7		2463	0			1813	0	879	0	61	9590	0	0			0	1569	0	0	3399	24	381	369	482	313	0	728	2266	1512	2011	1503	0								0	0			0	0	
333052																																	0	4254	1922	0	9983		0		685	0			1536	1572	1816	0	531	27986	0	0			0	5206	469	1694	8407	166	999	3634	353	28	26	4179	7988	6260	1864	1096	1393								0	12			0	0	
333203																																	756	23845	3858	13519	114427	0	111	111	1743	1321	16603	0	16603	4916	7402	0	20374	317894	127	0	0	0	0	101936	8249	59089	65434	6491	14060	10577	31103	25071	14117	75328	34889	31935	40064	23254	9401	720	0	720	36	0	0	0	248	34	2077		0	0	
333650																																	0	99	48165	1202	1534		1712		32962	0			8629	0	1114	0	27	97212	0	0			300	1529	50	1342	27466	405	1024	37	27	17	0	63374	25034	3565	1581	1415	470								0	189			0	0	
333856																																	0	2624	670	0	8218		57		2225	0			11331	0	7684	0	91	43014	0	0			0	8970	1144	895	9550	714	1403	4026	914	1824	60	8154	8056	9199	6725	1862	0								0	0			0	0	
333940																																	0	3052	7177	30	1962		156		2373	0			1988	611	1246	0	518	24960	2	0			275	5497	352	2312	7925	1022	467	3553	455	0	0	4448	6018	7457	998	0	469								0	0			0	0	
334059																																	0	6885	679	277	41762		614		0	17			34317	784	8084	0	0	102070	92	0			0	6789	1949	907	32044	2368	2452	895	422	148	474	64614	7688	8810	8731	2471	986								0	22			0	0	
334255																																	0	977	0	0	2728		2		0	0			1930	3831	3755	0	0	19632	0	0			0	5186	1183	0	7676	300	285	604	2927	875	0	6445	647	3684	3411	225	0								0	40			0	0	
