"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	ESTIMATE OF UNINSURED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIRE DEP ACCNT $250K OR LESS	NBR RETIRE DEP ACCNT $250K OR LESS	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIRE DEP ACCNT MOR THAN $250K	AMT OF DEP ACCNT $250K OR LESS	NBR OF DEP ACCNTS OF $250K OR LESS	AMT OF DEP ACCNT MORE THAN $250K	NBR OF DEP ACCNT GT $250K	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	AMT NONINT ACTS GE 250K	NBR NONINT ACT GE 250K	PB/PSA FDIC CERTIFICATE NUMBER	
2587916								0	3457		0	0	63615		51605	226	118845	168			0	0		
2587998								0	823		0	0	43002		20330	91	64155	0	62684	0	2157	5		
2594240								0	2958		262	1	53255		76384	158	132859	0			1810	4		
2594400								0	4055		0	0	139174		98409	412	241638	0			30786	18		
2594419								0	2247		0	0	70951		96800	396	169998	0			7504	12		
2594428								0	2303		0	0	48670		34565	165	85538	0			2970	7		
2595461								0	2443		575	2	119138		522093	923	644249	0			23868	28		
2595975								0	21473		0	0	305703		115682	802	442858	0			1707	3		
2596262							352884	0	5171		254	1	466316		478881	1260	950622	0	960999	0	50738	96		
2596646								0	30080		257	1	218866		180198	846	429401	0			4326	8		
2596785								0	8644		916	2	91314		82330	230	183204	0			0	0		
2597223								0	0		0	0	0		0	0	0	0						
2597698								0	8365		1416	5	90909		87542	405	188232	0			3256	6		
2598396								0	5161		579	2	74287		41963	210	121991	0			1660	2		
2599478								0	366		345	1	33102		50581	194	84394	0			10366	11		
2600039								0	0		0	0	0		0	0	0	0						
2602220								0	8397		3149	2	148657		321252	758	481455	0			8306	19		
2602828								0	2080		0	0	22198		17495	92	41780	5			3496	8		
2603629								0	6665		278	1	82432		70814	354	160189	0	153382	0	2224	4		
2604514								0	2782		0	0	30232		82230	206	115243	0			6853	9		
2605566								0	0		0	0	1069		250	1	1319	0			0	0		
2606460								0	308		0	0	16088		19561	83	35957	0			5412	9		
2607412								0	1059		0	0	20786		21948	76	43793	0						
2607449								0	11584		1106	3	214818		215546	648	443054	0			0	0		
2608754							272132	0	14880		965	3	1129433		519862	1747	1665140	0	1672048	0	36699	60		
2608790								0	2		0	0	69033		46849	225	115884	0			307	1		
2610784								0	3216		253	1	28457		15360	90	47287	0			3600	8		
2614018								0	4949		589	2	62081		26037	178	93656	0			2267	5		
2614344								0	16861		550	2	102389		40091	243	159891	0			2497	6		
2615190							69328	0	2072		0	0	792735		102327	334	897134	0	960880	0	0	0		
2615220								0	5302		269	1	55451		49935	204	110957	0			7867	13		
2618780	3133306	417075	3389497	444549	417075	444549	1652752	0	14227		872	2	762510		1938622	3625					482217	566		
2619714								0	3099		0	0	61252		38513	193	102864	0			3112	7		
2619732								0	19086		256	1	196796		202174	736	418313	0			4576	8		
2621285								0	4186		880	2	42569		40672	166	88307	0			0	0		
2621306								0	15521		2085	6	145802		53782	252	217190	0			0	0		
2621940								0	1467		0	0	30068		39406	175	70940	0	68560	0	0	0		
2623494								0	14660		0	0	245115		102486	529	362261	0			9649	15		
2624400								0	33678		1408	4	266105		210073	838	511264	0			34801	36		
2624651								0	0		0	0	45325		33816	173	79141	0			953	3		
2625724								0	3822		0	0	129217		142280	639	279509	4190			23546	48		
2626794								0	1413		0	0	69108		53614	208	124135	0			7724	18		
2631172								0	7147		254	1	116965		141505	355	269580	3709	284227	3368	21986	24		
2631314								0	11527		1136	4	149767		164952	662	327382	0			16502	43		
2631323								0	1292		1060	3	57000		138614	311	197966	0			40174	54		
2631846								0	5445		0	0	87509		96326	344	189280	0			10984	23		
2632599								0	801		0	0	30794		10787	56	42382	0			0	0		
2634191							224677	0	10927		935	3	300633		287408	668	599903	0	628354	0	37286	63		
2634351							521631	0	46876		2196	8	903180		684573	1949	1636825	0	1633036	0	117669	135		
2634735								0	3773		0	0	48092		27231	157	79095	0			606	2		
2635077								0	5903		0	0	121152		60993	283	188048	0			6744	10		
2636083								0	6439		294	1	125345		85136	574	217215	0			2909	7		
2640530								0	2779		252	1	72282		87385	401	162698	0			3775	6		
2640594								0	36439		1424	5	504040		319285	1600	861188	0			13913	20		
2641827								0	0		0	0	0		0	0	0	0						
2642598								0	1198		0	0	41216		67995	205	110409	0			9666	21		
2643438							1294676	0	228548		6521	22	2509331		2116430	10991	4860830	0	4728612	0	122890	167		
2643595								0	7015		284	1	42183		63023	359	112505	0			0	0		
2645106								0	0		0	0	0		0	0	0	0						
2646327								0	10419		0	0	53221		53137	229	116777	0			273	1		
2646813								0	3073		0	0	48224		84404	312	135701	0			7674	19		
2648376								0	11925		588	2	133673		57379	327	203565	0	206087	0	2963	6		
2648460								0	583		0	0	151032		153467	475	305083	0			28354	45		
2649122								0	14142		1157	2	229458		292116	1035	536873	0			59633	67		
2649177								0	0		0	0	358736		244405	659	603141	0						
2650333								0	2318		574	2	39190		32340	180	74422	0			3317	7		
2651899								0	0		0	0	0		2020	1	2020	0						
2652092							705588	0	11692		1775	5	300552		852493	2406	1166512	0			122444	162		
2654818								0	2603		0	0	69579		52930	163	125112	0			5110	6		
2655495								0	5174		0	0	194959		246446	1069	446579	0			15756	35		
2657855								0	2322		0	0	42116		29070	118	73508	0			0	0		
2661861								0	0		0	0	35978		36333	169	72311	0			3064	7		
2666400								0	8766		0	0	192255		348391	824	549411	0			33301	47		
2667920								6548	0		0	0	0		0	0	0	0					U.S. Bank National Association	
2667939								0	2623		0	0	36445		28771	83	67839	0	68284	0	14193	9		
2667957								0	7176		555	2	108434		67786	270	183951	0			2105	5		
2668598								0	8823		0	0	122187		46819	184	177829	0			9836	12		
2671093								0	352		819	1	30541		38326	142	70038	0	69020	0	8903	16		
2671105								0	6		0	0	30571		41844	201	72421	0	69136	0	4576	12		
2678449								0	7409		0	0	66987		59663	318	134059	0			1772	2		
2679839								0	3577		938	1	98512		121695	438	224722	0			35586	49		
2683014							316132	0	30013		1109	4	604090		581759	2652	1222533	5562	1184518	6396	55278	88		
2683555								0	15878		316	1	131095		97002	461	244291	0			2964	4		
2684552								0	5982		0	0	55456		39349	201	100788	0			1183	4		
2685241								0	0		0	0	0		0	0	0	0			0	0		
2685504								0	38817		4511	12	222820		248062	1167	514210	0						
2685764								0	2646		0	0	62294		31654	172	96594	0			4607	11		
2686211								0	4387		0	0	148297		113360	535	266044	0			5441	12		
2686529								0	0		0	0	0		0	0	0	0						
2686828								0	5914		0	0	89100		21759	155	116773	0			0	0		
2687133								0	4962		0	0	89549		98445	531	192956	0			1952	4		
2687487								0	0		0	0	70964		47253	147	118217	0			0	0		
2689128								0	1077		0	0	8056		25309	77	34442	0						
2689191								0	0		0	0	106950		193000	9	299950	0			0	0		
2692753								0	8213		0	0	92570		43634	174	144417	0			5113	10		
2692762								0	7844		254	1	67955		24895	151	100948	0			2548	6		
2693264								0	10751		0	0	255483		307863	1135	574097	0			56126	24		
2693693								0	2802		0	0	53825		83104	246	139731	0			2859	7		
2694430								0	25369		1244	4	142164		84247	477	253023	0			2562	4		
2694681								0	5966		0	0	276465		278570	512	561001	0	512682	0	0	0		
2694935							183771	0	68546		1331	4	477646		960895	1499	1508418	0	1583984	0	13166	11		
2694944								0	2117		307	1	32322		26553	156	61299	0			3889	7		
2696180								0	2727		271	1	37857		10620	53	51476	0			0	0		
2697963								0	0		0	0	35631		58156	195	93788	0			2681	5		
2700984	560766	0	603417	0	0	0	157405	0	0		0	0	41264		519502	161					0	0		
2701767								0	6380		334	1	67122		40228	240	114064	0			0	0		
2702764								0	1100		0	0	29990		19362	91	50452	0			989	1		
2705895								0	781		0	0	210585		219572	884	430938	0						
2706016								0	12532		501	2	266006		124278	580	403348	31	404768	26	2208	4		
2708122								0	4401		254	1	123333		224063	696	352051	0			56908	94		
2710554								0	1129		939	2	28235		49936	210	80239	0			11768	16		
2710705								0	6704		353	1	39426		26187	29	72670	0			924	1		
2712978								0	6887		813	3	271341		189300	514	468341	0			85708	80		
2713461								0	2618		1113	1	250966		188019	749	442715	0			16087	25		
2713555								0	2955		0	0	270510		103313	406	376778	0			7391	17		
2713582								0	5330		1488	3	104206		145472	639	256496	0			12766	30		
2713920								0	0		0	0	0		583	1	583	0			0	0		
2714217								0	876		0	0	70770		232809	760	304455	0	304480	0	43934	71		
2714570								0	3806		676	2	212331		172496	424	389309	0			14123	29		
2716088								0	1995		955	2	97741		190634	544	291326	0			21759	31		
2716163								0	429		0	0	30508		45524	199	76461	0			4967	9		
2716622								0	2465		0	0	128868		87230	361	218562	0	220592	0	4039	10		
2716828								0	2225		254	1	42002		37263	167	81744	0			0	0		
2717012							366862	0	61931		2499	9	283797		551219	2216	899446	0	872100	0	92873	141		
2718297								0	9828		509	1	165085		255147	1009	430569	0			5463	11		
2718345								0	6560		255	1	163108		371344	1129	543199	1932			33260	42		
2718596								0	5909		1146	3	81710		42496	217	131261	0			1205	4		
2719427								0	2927		867	2	118250		224327	842	346371	0	317169	0	31238	44		
2719810								0	0		0	0	0		0	0	0	0						
2721103								0	0		0	0	242461		178616	503	421077	0			11756	15		
2721765								0	12351		507	2	145766		118612	640	277236	0	274116	0	0	0		
2721877								0	0		0	0	12358		0	0	12358	0						
2722173								0	0		0	0	3360		115632	148	118992	0			105341	82		
2722922								0	2353		0	0	32004		27667	144	62024	0			0	0		
2723068								0	2534		345	1	61043		104595	322	168517	0			10823	24		
2723666								0	3339		0	0	34482		29172	191	66993	0			0	0		
2724757								0	10567		544	2	139009		223571	751	374893	1202			0	0		
2724766								0	2075		0	0	23471		6596	38	32142	0			276	1		
2726050								0	2768		0	0	29311		22619	120	54698	0			595	2		
2726416								0	6219		0	0	54735		39552	199	100505	0			1853	4		
2726443								0	608981		175283	299	13780		28538	118	826581	0						
2727431								0	13222		803	3	64447		65047	282	143519	0			1387	4		
2727673							195193	0	61656		2754	9	569274		528980	2436	1162664	0	1134863	0	71327	98		
2727990								0	934		0	0	61763		131796	243	194495	0			4303	6		
2728661								0	14492		903	3	137925		163147	562	316467	0			0	0		
2729604								0	2486		0	0	22505		12956	72	37947	0			775	1		
2730431								0	5520		0	0	122730		37497	143	165747	0			9119	16		
2730477								0	8052		0	0	81638		74734	327	164424	0	158035	0	7108	12	NO	
2731876								0	15726		1983	6	70199		63676	200	151584	0			18071	35		
2732565								0	3869		0	0	61253		47969	119	113092	0	95235	0	20387	5		
2733263								0	27694		0	0	295018		281731	999	604443	0			9422	16		
2733348								0	4749		900	1	105381		146831	396	257861	0			11026	22		
2734729								0	253		0	0	57382		631629	1047	689535	272			168732	219		
2735137								0	1595		935	2	80421		47894	173	130845	0			0	0		
2735173								0	5453		269	1	64639		44399	211	114760	0			5570	11		
2735191								0	523		0	0	18701		33791	163	53015	0			3490	6		
2735324								0	5999		347	1	147188		78286	258	232143	322			11558	18		
2735959								0	958		0	0	8013		10499	68	19470	0			1087	2		
2736219	425663	0			0			0	50402		1715	6	295354		78192	414								
2736291	9528434	43562	9614216	39156	0	0	2266731	0	348710		8179	28	5081597		4046386	19869					667073	720		
2736451								0	40046		2178	5	439205		239760	1352	721189	0			22424	40		
2736714								0	969		0	0	38083		133472	386	172524	0			23754	43		
2736732								0	214		0	0	38259		65758	158	104231	0	97238	0	6653	11		
2737029								0	22399		2243	2	356507		224589	737	605739	0			11754	25		
2737775								0	4730		511	2	180441		163507	669	349189	0			27297	34		
2737980								0	10262		0	0	118001		43467	278	171730	0			0	0		
2738857								0	6138		0	0	96874		78658	336	181670	0			880	3		
2742153								0	15738		593	2	176399		185833	849	378563	0			0	0		
2743244								0	16788		1462	5	310353		311654	1187	640257	0	620637	0	50583	96		
2744063								0	17888		810	3	299803		303930	976	622431	0			45497	52		
2744782								0	6123		269	1	104210		135129	344	245730	0			1828	2		
2745426								0	5717		261	1	135320		94030	237	235328	0			6350	13		
2745743								0	33966		6094	19	195424		206061	982	441545	0			8323	17		
2746245								0	7830		569	1	46781		21003	68	76183	0			4208	4		
2746263								0	4433		0	0	104215		187924	774	296572	0			35335	55		
2747242								0	0		0	0	56104		261965	281	318069	0			9449	12		
2747279								0	3949		0	0	39961		31937	154	75847	0			2738	6		
2747420								0	14436		795	3	166260		388967	743	570459	0			11041	23		
2747466								0	3488		0	0	71189		22544	127	97221	0			278	1		
2747587								0	53688		1715	5	280332		182287	922	518022	0			6719	9		
2748502								0	7600		259	1	99684		126283	464	233826	0	230363	0	19772	41		
2748650							431738	0	48852		2303	6	863837		740065	1998	1655056	0	1641606	0	0	0		
2749059								0	3750		0	0	60147		46635	183	110532	0	110479	0	2852	5		
2750448								0	2142		534	2	53284		61412	282	117372	0			14862	33		
2750699								0	19910		1085	4	174027		291103	1184	486125	0			3635	6		
2751007								0	13156		1051	3	143161		127409	388	284777	0			9789	23		
2751388								0	5054		0	0	110579		157048	595	272681	0			37543	54		
2753588								0	4720		276	1	63081		58565	233	126642	0			3490	6		
2753917								0	2442		311	1	16367		49709	135	68829	0			2536	5		
2754389								0	35284		544	2	214932		113488	665	364247	0			4191	6		
2755733								0	22671		252	1	136801		119089	360	278813	0			4073	6		
2756730								0	2179		0	0	18287		11526	56	31992	0			3234	3		
2756767								0	11306		598	2	81881		33768	151	127553	0			5014	6		
2756785								0	19886		2220	8	452144		268735	1022	742985	0	717566	0	18272	26		
2756909								0	10452		2608	4	127370		246500	931	386930	0			10809	21		
2757205								0	8548		0	0	129867		85627	406	224042	0			9305	20		
2757586								0	0		0	0	0		0	0	0	0						
2757906								0	2481		279	1	29361		27260	165	59381	0			0	0		
2757951								17870	0		0	0	0		0	0	0	0					CAMBRIDGE SAVINGS BANK	
2758024								0	3490		0	0	36146		26601	160	66236	0			943	2		
2758613								0	54829		1578	6	271647		122715	697	450769	0			1823	3		
2759629								0	2904		0	0	41325		45815	190	90044	0			5815	10		
2760102								0	3361		0	0	108853		175611	455	287826	0			48072	59		
2760232								0	38452		1436	5	263148		180896	1171	483932	0			12238	14		
2761912								0	10056		996	2	215024		148826	607	374902	0			26073	30		
2761930								0	10927		0	0	90104		65016	310	166047	0			5022	6		
2761967								0	10953		253	1	100993		47361	285	159560	0			1675	4		
2762638								0	7099		416	1	90495		84750	400	182759	0			0	0		
2764212								0	16315		0	0	310619		193481	723	520415	0			5721	13		
2764258							183793	0	278337		4135	15	1181782		516808	3334	1981062	0	1939682	0	3580	8		
2765602								0	6539		252	1	94264		101921	463	202977	0			0	0		
2765611								0	3439		0	0	197932		233690	737	435061	0			26654	47		
2767763								0	9331		276	1	142526		79804	490	231937	0			8142	13		
2769570								0	4933		601	2	70306		43003	202	118955	112			6694	10		
2769589							326047	0	29787		3873	11	586618		563276	2393	1183554	0	1176444	0	32135	32		
2769954								0	4566		257	1	42360		91735	233	138918	0			1380	4		
2769972								0	2024		0	0	19178		22231	69	43987	554			2412	6		
2771694								0	632		0	0	51478		27093	166	79203	0			1097	3		
2773867								0	8185		0	0	108209		105607	500	222001	0			6637	16		
2774707								0	0		0	0	0		510	2	510	0						
2775151								0	9115		252	1	90328		59145	339	158840	0			1897	4		
2775179								0	8035		0	0	82843		85641	400	176574	55			8362	18		
2775692								0	3087		335	1	18912		21228	92	43562	0			2490	5		
2777070								0	936		289	1	34965		70761	199	106951	0			8348	15		
2777650							209959	0	614666		73401	238	2552156		4297532	12563	7537755	0	7198250	0				
2781152								0	9210		278	1	95291		80112	358	184891	0			3578	9		
2783660								0	10745		1282	3	103946		61811	335	177784	0			6797	12		
2783772								0	666		0	0	12908		26509	98	40083	0			5414	6		
2785477								0	1676		0	0	48188		21830	150	71694	0						
2785637								0	4267		264	1	33000		67747	272	105279	0			11262	19		
2785646								0	6830		284	1	55380		25618	132	88112	0			708	1		
2787770								0	13140		837	3	172056		126071	606	312104	0	0	0	14635	22		
2788656								0	740		0	0	33915		77173	146	111828	0			3809	8		
2791003								0	14851		504	2	184436		106010	611	305801	0			11547	9		
2791076								0	14412		538	2	171447		87298	541	273695	0	269533	0	5336	12		
2791085								0	1753		0	0	51915		83243	193	136911	0			4490	10		
2791281								0	598		0	0	17581		51237	86	69416	0			26468	22		
2791517								0	11259		570	2	89925		47486	248	149240	0			4474	13		
2792466								0	3635		0	0	52223		33778	196	89636	0			1228	4		
2793593								0	2883		0	0	41174		25277	133	69334	0			798	2		
2793883								0	7348		907	2	60053		38587	242	106895	0			5031	10		
2794732								0	1043		0	0	48350		30099	91	79492	0			0	0		
2796017								0	12532		0	0	191667		133048	690	337247	0			6418	13		
2796277								0	700		0	0	4658		2438	6	7797	0						
2796295								0	4489		0	0	35297		443668	172	483507	54			4491	11		
2796615								0	19944		1815	6	275233		213251	908	510243	0			21597	44		
2797153								0	3167		518	1	25852		11884	56	41421	0			390	1		
2797162								0	1686		0	0	80770		82506	239	164963	0			3974	7		
2797171								0	2285		259	1	35623		32236	117	70403	0			0	0		
2797210								0	0		0	0	0		0	0	0	0						
2797359								0	73525		1668	6	381112		182074	1333	638379	0			21026	33		
2797724							1262775	0	45282		7532	20	1012644		1355254	4580	2420712	0	2330012	0	263353	375		
2798897								0	15977		275	1	135535		44406	274	196193	0			7376	14		
2799399								0	1817		0	0	33585		17624	90	53026	0			915	3		
2799803								0	0		0	0	54042		28706	207	82750	0						
2800491								0	10885		255	1	120964		114537	536	246641	0			7911	18		
2802664								0	1417		0	0	200468		93531	370	295416	0			21030	27		
2802945								0	19214		570	2	154548		104578	427	278910	0			6103	9		
2803223								0	4929		0	0	122897		90305	435	218131	0			8152	14		
2804284								0	2825		0	0	96200		35322	213	134347	0			10300	11		
2804864								0	20223		1547	5	96883		53371	243	172025	0			1769	5		
2804882								0	10361		0	0	100078		84429	268	194868	0	176697	0	4074	7		
2804891								0	6372		0	0	85018		42411	244	133801	0	128738	0	750	2		
2805441								0	13555		534	2	124217		252390	607	390694	0	377946	0	37305	44		
2805535								0	6063		541	2	51440		41094	170	99138	0						
2805928								0	3112		787	2	35322		29188	167	68410	0			1213	3		
2806091								0	11029		413	1	86433		99968	275	197843	0			33083	20		
2806112								0	3234		0	0	108421		42831	167	154488	0			1742	5		
2806626							227105	0	370		0	0	674714		267881	581	942965	0	907291	0	27873	42		
2806635								0	1763		0	0	52388		59059	264	113209	0			8252	16		
2806840								0	1450		0	0	45267		36461	190	83178	0			14469	27		
2807173								0	662		0	0	10595		4620	28	15877	0			450	1		
2808602								0	1635		0	0	70208		84357	337	156200	0			23051	28		
2808787								0	21		0	0	38313		35654	130	73988	0	73662	0	8028	9		
2808808								0	2404		0	0	59279		25138	92	86821	0	86792	0	1073	3		
2809935								0	14149		511	2	109014		53171	322	176845	0			562	2		
2810007								0	23238		2213	6	361546		234715	716	621712	0			7672	9		
2811086								0	3600		0	0	39677		6423	43	49700	0			0	0		
2813491								0	9187		0	0	52596		32576	186	94359	0			1618	4		
2814210								0	4274		502	2	154330		303680	971	462786	0			35816	64		
2815879								0	2343		261	1	29508		21214	80	53326	0			1052	3		
2816474								0	6543		782	2	161314		268633	852	437272	0	415528	0	36732	55		
2817323								0	4480		286	1	62158		31729	184	98653	0			1899	5	no	
2817677								0	1322		391	1	34262		33560	47	69535	0			548	1		
2817837								0	1235		0	0	44237		18613	104	64085	0			463	1		
2818731								0	1724		0	0	59543		30882	143	92149	0			1475	3		
2820604								0	6317		633	2	74408		44328	201	125686	0			309	1		
2823221								0	8713		300	1	58654		38011	197	105679	0			5295	8		
2823230								0	6828		0	0	39768		28589	109	75185	0			1529	4		
2826017								0	0		0	0	0		0	0	0	0						
2826316								0	21930		545	2	289015		249579	1204	561069	0			50314	50		
2830135								0	5022		0	0	57411		71086	292	133520	0			3681	4		
2830537								0	2198		0	0	38837		27799	115	68834	0			6098	10		
2833882								0	4841		308	1	91256		85080	316	181485	0			29673	13		
2834179								0	10157		637	2	65234		69277	215	145305	0			1207	3		
2834759								0	14052		256	1	185356		100620	505	300284	0			0	0		
2835103								0	5778		0	0	37815		39185	194	82778	0			1198	3		
2835756								0	5134		0	0	110465		73492	476	189091	0			3312	2		
2836306								0	4023		254	1	59854		70062	237	134193	0			1961	4		
2837059								0	1011		0	0	16028		12159	52	29198	0			0	0		
2837077								0	3516		255	1	51922		30620	163	86313	0			4662	7		
2837200								0	28496		1708	5	186003		138214	704	354421	0			2330	7		
2837406								0	12150		779	3	87885		110547	531	211361	0			2406	5		
2838207								0	5946		0	0	501153		183242	830	691318	977			4832	8		
2839053								0	9891		295	1	30440		39626	168	80252	0			6585	10		
2839790								0	14723		656	2	213012		279805	592	508196	0			0	0		
2841702								0	332		0	0	39474		90150	198	129956	0			3213	8		
2843706								0	5376		256	1	22451		33148	143	61232	0						
2843724								0	0		0	0	148761		101273	325	250034	0			2435	6		
