"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RIADG377	
601050																																																										0	121445	150946	6414	138483	67599	2098572	0	2098572	485472	1505877	0	193504	9954985	0	331350	23186	1481829	97475	736481	2674367	113694	251901	297417	163256	476503	172276	5026173	449178	1506213	684653	635767	88345	0	0	0	0	0	0	0	791957	25681	0	6933	0	0	90807	433159	990110	738157	0	331350	722			389	3556																									0	0	0	0	0	0	0	0	0	0	0	0		4237015	135649	138098	142063								
601153																																																										0	4817	223		36538	0			4751	0	4395	0	0	60505	0	0	0	4598	0	1596	25707	68	277	1094	2083	1032	44	8043	22622	7920	12119	4111	763								117	0			0	0	374	0	3778	794			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		42107		0	120								
601416																																																										0	20615	29648	0	15297	0	144920	0	144920	107302	434734	0	2	1326381	0	0	0	212375	29232	48332	90347	4584	10235	12770	17258	121049	42999	214032	65091	140699	328251	336267	25782	0	0	0	0	0	0	0	0	3001	0		0	0	2417	31126	149456	135661	0	0	0			0	821																									0	0	0	0	0	0	0	0	0	0	0	0		81978	10595	0	10595								
601443																																																										0	0	459		208	459			6392	4903	7556	0	5818	170028	0	108	0	38331	7852	19032	66702	5324	19277	10919	1475	14	0	33129	35306	47750	8341	5335	0								0	0		0	0	0	6783	8382	6866	76305			0			0	550																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	65							0	
601564																																																										0	3234	1426		4554	0			19356	3990	4984	0	0	78722	93	614	0	10657	1610	2951	41498	1561	3848	2100	628	83	1090	44229	4826	7853	3964	560	0								0	810			0	0	92	12061	6203	9200			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	5922		0	24							0	
601658																																																										0	3062	1926		3287	1295			21906	866	14191	0	0	137866	0	0	0	60667	710	19676	66258	8442	16198	30218	2147	2078	1584	21329	22759	21349	10536	1081	145								0	0			0	0	2192	3349	15409	10301			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
601733																																																										0	2349	2310		165	822			5239	1628	5342	0	2680	56712	0	0	0	14066	444	0	18136	161	2687	4172	4543	1782	53	9420	7862	12951	8271	3939	184								0	0			0	0	1249	4516	12257	3484			0			99	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	983								
602048																																																										0	214	4148	0	0	1212	30096	0	30096	15950	10833	0	2082	219626	0	0	0	28048	4173	8545	76841	1824	1255	2079	2078	7043	12962	44539	29809	67933	21830	14832	984	0	0	0	0	0	0	0	0	227	0		0	0	244	10831	72006	40774	0	0	0			112	128																									0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0								
602150																																																										0	184	205		1345	0			7988	0	6290	0	0	28160	65	0	1306	3119	0	1956	10004	615	353	497	498	1156	0	7835	5373	4241	4744	2761	0								0	0			0	0	708	1460	504	6422			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
602356																																																										0	0	2215		0	2631			5086	14102	302	0	0	106214	165	344	0	23873	2779	2990	19523	20628	7	194	1027	1764	91	12848	12073	7861	9637	21859	7926								0	184			0	0	1879	20933	18549	16095			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	16077		0	38							0	
602543																																																										0	14795	0		22483	0			9376	0	12628	0	1475	97784	0	0	0	23775	1021	0	29838	2011	1104	8924	7276	3196	972	25456	6034	12520	13873	15568	220								458	0			0	0	568	242	8852	2111			0			0	365																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
602842																																																										0	1420	0		697	0			257	0	190	0	0	3788	0	0	0	853	0	721	3289	16	758	63	16	0	0	102	2413	416	4	0	0								0	0			0	0	0	0	0	369			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	2								
603232																																																										0	1455	0		3461	0			1719	0	7875	0	0	19144	0	91	0	2908	0	0	12242	115	2203	368	84	91	0	2184	7740	2160	2131	1954	0								0	0			0	0	0	0	0	1586			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	49								
603540																																																										0	8102	0		1671	0			4015	478	2824	0	1338	58072	0	0	0	26472	923	2193	21689	2193	3964	11326	617	2918	5100	6233	11273	9609	3012	531	0								91	207			0	0	239	1098	4355	6249			0			0	198																									0	0	0	0	0	0	0	0	0	0	0	0		21410		0	10								
603559																																																										0	3007	0		3603	585			3285	0	2230	0	0	19198	0	797	0	4156	109	73	5916	458	450	616	1785	688	118	4987	3638	2834	1913	1151	15								0	0			0	0	0	832	436	725			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		3455		0	18								
603755																																																										0	4989	0		528	137			1331	0	1671	0	65	16929	1	0	0	6391	198	1173	2261	59	188	1199	1459	3010	475	700	1527	2495	2877	2130	810								0	0			0	0	0	0	0	1744			0			50	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	13								
604024																																																										0	13521	6815		3430	0			25647	11442	4328	0	3816	185901	0	0	460	42374	4017	27518	25436	7533	8432	10162	5425	1046	8761	14650	33468	36576	31022	21916	5894								0	0			0	0	4274	4277	43337	17545			0			0	29																									0	0	0	0	0	0	0	0	0	0	0	0		49436		0	1078								
604033																																																										0	723	0		716	0			523	0	1534	0	24	6985	0	0	0	3055	20	0	2229	35	569	1364	1087	0	0	689	982	1142	924	64	129								0	0			0	0	169	0	0	217			0			213	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		4	0								
604547																																																										0	11862	0		25258	0			5773	580	3142	0	198	59563	0	0	0	8608	333	7398	22323	96	1210	242	6195	791	58	6850	15539	10292	5832	7644	4795								0	0			0	0	253	0	1536	1865			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		14271		0	155								
604556																																																										0	1628	4946		2025	83			13419	1589	2531	0	1178	128529	0	0	66	49908	6922	4038	16518	897	2518	7309	8631	23899	4290	13568	11976	14868	16887	13172	4952								0	0			0	0	1204	14098	24881	3808			0			0	2278																									0	0	0	0	0	0	0	0	0	0	0	0		49925		0	392								
604640																																																										0	1143	1234		5215	0			5339	72	652	0	574	25783	0	0	0	5983	210	264	9238	266	706	3013	1832	86	0	2855	6058	3928	4938	1442	0								0	5			0	0	368	1025	338	3625			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		4852		0	0								
605133																																																										0	0	0	0	100	0	30456	0	30456	14494	932	0	0	282531	527	0	589	33512	3224	25803	20114	8358	9573	6804	5860	0	1752	64767	26655	43380	14600	28937	5770	0	0	0	0	0	0	0	0	30	6792		0	0	185	53517	52276	94325	0	0	0			0	264																									0	0	0	0	0	0	0	0	0	0	0	0	0	76253	7	0	7							0	
605610																																																										0	942	3463		3500	1051			8131	4454	503	0	571	118622	105	0	0	75079	3553	4440	5351	35	128	464	996	17787	55001	7452	775	1726	2536	14375	15832								0	63			0	0	537	569	9312	8050			0			767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
605656																																																										0	11356	7755	0	7528	2104	13269	0	13269	2840	9896	0	4517	219471	0	0	0	58264	11203	28565	42666	7042	13127	24190	4539	7426	1030	18443	35384	54501	18637	18334	6246	0	0	0	0	0	0	0	945	55	0		0	0	4452	12974	49317	25006	0	0	0			2859	0																									0	0	0	0	0	0	0	0	0	0	0	0		132800	94	0	94								
606046	7441622	237289	91215	5036	1226735	0	287756	0	28238	9647864	0	5272	2685138	3731539	1393869	1603960	477656	152250	30908	0	0	0	0	0	88200	20139	398		0	0	0	226670													0	0	0	0	0	0	0	0	0	0	0	0	9141007	0	262084	242364	0	91215		1226735	0	1226735	552097	287756	0	28238	9647864	0	226670		1948927	185167	241228		963186	359786	414015	123293	39299	7978							0			0	0			88200	20139					208451	1098795	1375470	1568267			0			47289	2196																																					41879		237289	0	237289							973	
606073																																																										0	0	1067		0	0			0	3621	2958	0	0	75849	29	0	0	60077	411	2664	237	0	58	1494	937	16343	37204	12	167	1125	1804	6715	3674								0	109			0	0	178	0	0	7455			0			0	1360																									0	0	0	0	0	0	0	0	0	0	0	0		4894		0	2								
606653																																																										0	87695	74	0	71072	0	38894	321	39215	1963	11790	0	0	335314	0	0	0	16608	501	1246	109266	1269	1258	3767	7063	3238	13	71370	35369	71736	135577	2663	1937	0	0	0	0	0	0	0	848	294	321	0	0	0	1830	0	95584	7285	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	555	0	555								
607146																																																										0	6966	432		13508	0			18379	0	1394	0	5772	78744	0	294	1683	7590	302	0	23694	125	954	1521	2702	118	51	7779	14836	26464	12083	2819	6019								0	2			0	0	461	2945	6947	13702			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		21730		0	50								
607333																																																										0	131	41789		75	4087			4347	5633	719	0	163	182863	0	0	0	46723	1624	4087	46554	4252	4859	10125	5132	3808	17538	14434	23009	60055	33475	1691	0								0	8			0	0	6998	10321	21387	42927			0			0	154																									0	0	0	0	0	0	0	0	0	0	0	0	1564	24049		0	18							8	
608358																																																										0	8694	0		19536	0			2059	0	1534	0	3	34809	0	0	0	1519	0	294	20469	294	57	418	605	145	0	25814	1603	744	3909	151	116								204	0			0	0	0	0	1172	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	88								
608367																																																										0	2126	239		1188	0			2253	0	7445	0	27	32491	0	0	0	14381	845	11838	6246	989	3311	1111	870	2644	5456	3244	3199	3957	4964	1813	933								0	0			0	0	355	604	2544	473			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	11								
608451																																																										0	474	30		885	0			2378	0	2592	0	0	25405	0	0	0	7903	66	4188	3585	766	3570	1210	742	758	856	2479	5073	4385	3874	671	0								0	0			0	0	415	666	9456	471			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	69								
608844																																																										0	1117	8331		0	687			1895	22540	699	0	532	126150	0	0	0	44345	3524	2276	35268	5994	8594	13233	10305	1577	1547	13125	10139	33842	19965	2486	0								172	0			0	0	1202	6305	25848	9504			0			0	2054																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	136								
609010																																																										0	5606	3665		1634	0			12651	7985	2558	0	167	188161	97	0	0	60467	11661	866	64647	11483	8425	19766	14072	3254	3197	39517	12121	31152	39372	3342	164								0	79			0	0	14606	7351	29056	30510			0			0	345																									0	0	0	0	0	0	0	0	0	0	0	0	11499	71172		0	262							62	
609373																																																										0	0	1538		0	293			3352	12852	5181	0	0	97271	0	0	0	46691	1891	3477	4926	134	1376	1100	1594	18954	23462	18096	2119	7674	16355	3540	2784								0	15			0	0	549	837	17056	7283			0			208	0																									0	0	0	0	0	0	0	0	0	0	0	0		56061		0	26								
609467																																																										0	0	19203		0	2199			2419	0	0	0	0	122974	537	0	0	4864	0	4742	6125	4689	0	0	0	0	120	58843	11541	16937	6650	16796	0								0	0			0	0	0	1395	41438	53576			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		120822		0	616								
609609																																																										0	0	21026	0	0	0	12981	0	12981	3238	0	0	0	295372	1408	0	0	851	12911	851	5431	709	142	0	0	0	0	197744	17872	22626	21238	350	0	0	0	0	0	0	0	0	0	0	0		0	0	0	2258	169379	74035	0	0	0			0	884																									0	0	0	0	0	0	0	0	0	0	0	0		8979	101	0	101								
609645																																																										0	1883	0		2711	0			1839	0	780	0	0	9099	0	0	0	1474	0	1474	1979	25	0	8	16	650	775	4010	139	898	640	709	1195								0	0			0	0	0	0	412	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
609832																																																										0	23024	2213		18114	0			9954	1359	564	0	410	105531	0	0	0	29269	1741	0	30997	2794	2653	7183	12688	2957	967	12935	14739	18873	28006	446	717								0	6981			0	0	608	32	10270	942			0			0	55																									0	0	0	0	0	0	0	0	0	0	0	0		19260		0	50								
610128																																																										0	5695	3678	0	6537	0	18453	0	18453	6899	112202	0	449	311795	791	0	0	69319	6314	4291	70253	4433	17163	34438	8927	3881	167	17406	48150	81518	61585	30961	1800	0	0	0	0	0	0	0	1924	340	0		0	0	8406	12649	42988	16533	0	0	0			0	430																									0	0	0	0	0	0	0	0	0	0	0	0		144420	200	0	200								
610164																																																										0	22915	2804	8014	28670	0	66551	0	66551	144	30567	0	1030	354247	1383	6872	0	41904	2173	18499	91829	4628	7377	8325	3075	11660	5684	50076	78391	78493	39214	37047	21543	0	0	0	0	0	0	0	526	0	0		2899	1271	5393	20177	58615	58274	0	6872	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		290780	1001	0	9015								
610539																																																										0	7341	0		710	0			756	0	2159	0	116	23204	0	0	0	4896	34	188	8926	85	181	949	836	2717	0	4589	4071	3197	2922	3512	0								0	0			0	0	475	328	5792	597			0			65	27																									0	0	0	0	0	0	0	0	0	0	0	0		507		0	0								
610557																																																										0	3488	399		1438	372			13399	4680	2412	0	404	68395	0	0	1	6761	2746	4004	29156	474	6	536	885	319	4541	8874	19802	16182	10670	5192	145								970	416			0	0	747	10787	15948	3796			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	25894		0	4							0	
610913																																																										0	178	429		17	422			5047	1172	31179	0	30	112571	188	0	0	51328	3	11905	33384	6165	16548	22311	2851	2277	956	10832	8548	17262	13292	6805	4273								0	205		0	0	0	325	797	18293	3552			0			149	100																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	204								
611031																																																										0	4146	1270		0	2091			3435	362	6767	0	0	95341	0	0	0	34161	2411	571	32729	4129	8294	19780	53	463	75	9402	14373	30632	1770	564	56								0	218			0	0	569	14129	21086	6787			0			82	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	20464		0	0							0	
611246																																																										0	1922	0		1437	0			5000	117	886	0	0	15263	0	0	0	2175	34	0	3450	0	283	687	289	901	0	1109	3311	3925	3730	997	7								0	7			0	0	0	621	1441	1606			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		2326		0	17								
611451																																																										0	28125	4904		8949	138			13732	6844	35419	0	2584	191246	24	0	469	33724	2160	28950	50587	6271	13919	8496	2111	408	2028	33849	37590	41751	31873	6699	1668								862	203			0	0	4659	3418	24040	21207			0			462	0																									0	0	0	0	0	0	0	0	0	0	0	0		86205		0	440								
612159																																																										0	5261	0		7641	0			1268	0	696	0	0	31577	0	0	0	6296	76	3858	12569	1555	1034	1259	133	2314	0	9772	5373	4295	1739	3844	0								0	0			0	0	0	6988	693	2652			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	6							0	
612346																																																										0	18367	284		17911	0	10696		10696	1102	2976	0	885	86187	0	0	0	13258	438	367	32498	791	960	5106	5979	232	189	20738	13941	12331	18109	5496	1284								0	126			0	0	0	2646	11759	5739			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		23395		0	0								
612364																																																										0	0	0	0	0	0	0	0	0	0	457372	0	0	457372	0	0	0	0	0	0	187567	0	0	0	0	0	0	51289	136278	229516	40289	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0								
612551																																																										0	907	1959		236	365			6136	10119	3862	0	1261	109395	0	1705	0	39718	2592	17479	32852	5167	10002	7246	1092	5892	9773	13677	8406	25177	8513	6647	3357								0	78			0	0	3388	8293	21930	7211			0			294	249																									0	0	0	0	0	0	0	0	0	0	0	0		39361		0	0								
613008																																																										0	877	222004	0	0	15430	492752	0	492752	391623	69214	0	0	3428984	0	0	479	731541	51401	178360	469627	36553	119358	77788	107717	219163	163099	1195236	126395	551214	609761	181180	17428	0	0	0	0	0	0	0	0	6660	0		1658	1658	5449	200149	404639	852003	0	0	0			7254	1517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1764380	672	0	672								
613156																																																										0	898	3661		52	2060			36834	9167	16786	0	528	196928	0	0	549	24008	5379	9864	47632	2362	1512	9676	5381	2434	2522	24249	19509	39342	39053	33393	14120								0	260			0	0	2000	19426	58980	17512			0			36	972																									0	0	0	0	0	0	0	0	0	0	0	0		86145		0	1437								
613334																																																										0	7042	0		8866	0			2420	0	247	0	282	25659	0	1843	0	1971	22	376	9701	240	215	905	95	291	225	1333	8204	3065	4142	4170	2675								0	0			0	0	220	152	2126	467			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	1843	0	1								
613343																																																										0	61212	11538	0	54929	0	47457	0	47457	2969	7420	0	0	251837	0	0	0	29502	1167	4717	84524	1278	1785	2808	1271	7546	14228	28539	52922	35461	28162	34160	31020	0	0	0	0	0	0	0	996	467	0		0	0	2345	3979	19343	7913	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	600	0	600								
613400																																																										0	0	64321	0	0	5112	43258	0	43258	50301	1545	0	10390	1014553	0	0	1818	361193	33369	125354	39959	17725	42029	18942	19036	77277	182528	106080	44524	62449	116984	292470	22492	0	0	0	0	0	0	0	0	952	0		0	0	3326	45191	94046	306661	0	0	0			965	0																									0	0	0	0	0	0	0	0	0	0	0	0		466251	0	0	0								
