"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ651	RCONJ652	TEXTA545	
762625																0	7486	377	319	1	81812	8127	13173	22	102790	0			0	0	0	0	0	0	0	0	0	1058	1.46		
763211																0	9558	673	0	0	105024	6608	18493	34	133075	0			0	0	0	0	0	0	0	0	0	4752	9.76		
763556																0	10994	690	257	1	117851	10463	11230	25	140332	0			0	0	0	0	0	0	0	0	0				
763752																0	2772	187	0	0	71928	6664	16452	24	91151	0			0	0	0	0	0	0	0	0	0	2310	5.50		
763930																0	32468	897	3380	12	466372	19350	70547	109	572767	0			0	0	0	0	655	0	0	0	0	9351	16.00		
764030															553224	0	85145	3750	7737	25	1362691	104941	652052	780	2107624	0	2089216	0	0	0	0	0	0	0	0	0	0	673761	777.00		
764058																0	6033	525	0	0	317298	20723	77387	139	400718	0			0	0	0	0	0	0	0	0	0	37556	55.00		
764067																0	4221	240	0	0	57279	4682	12196	19	73696	0			0	0	0	0	0	0	0	0	0				
764142																0	7109	363	0	0	67352	7951	10074	18	84536	0	83203	0	0	0	0	0	0	0	0	0	1847				
764151																0	1708	60	0	0	24077	2497	5054	15	30839	0			0	0	0	0	0	0	0	0	0				
764441																0	3183	443	0	0	30847	3329	7182	15	41214	0			0	0	0	0	0	0	0	0	0	542	1.61		
764647																0	3471	182	283	1	107264	8627	19794	33	130812	0	116421	0	0	0	0	0	0	0	0	0	0	905	1.03		
764816																0	5572	329	726	2	85129	6498	18856	20	110283	0			0	0	0	0	0	0	0	0	0	805	2.00		
764843																0	3377	159	0	0	27692	2925	1765	4	32834	0			0	0	0	0	0	0	0	0	0	261	1.00		
764982																0	36822	2462	1223	3	398024	48280	102950	173	539019	0			0	0	0	0	0	0	0	0	9103				
765019															286108	0	50583	5065	1493	5	823005	64429	398065	601	1273146	0	1290861	0	0	0	0	0	0	0	0	22500	24152	36735	43.41		
765046																0	7211	262	792	3	60938	6922	0	0	68941	0			0	0	0	0	0	0	0	0	0				
765130																0	112	15	0	0	42483	8935	10688	21	53283	0	64287	0	0	0	0	0	0	0	0	0	0	10688	21.00		
765318																0	7187	505	1073	3	70048	7760	14355	21	92663	0			0	0	0	0	0	0	0	0	7103	7512	8.70		
765354																0	6722	331	0	0	79638	9255	38820	46	125180	0			0	0	0	0	0	0	0	0	0	0	0.00		
765505																0	20470	959	1326	4	355978	51317	83919	147	461693	0			0	0	0	0	0	0	0	0	0	14496	25.00		
765662																0	3931	173	492	1	72103	4717	32702	51	109228	0			0	0	0	0	0	0	0	0	0				
766052																0	6239	501	0	0	61351	5880	15892	16	83482	0			0	0	0	0	0	0	0	0	0				
766164																0	24324	388	513	2	178985	3326	12268	24	216090	0			0	0	0	0	0	0	0	0	0				
766258																0	16463	571	2819	9	334542	16530	269382	345	623206	0			0	0	0	0	0	0	0	0	8652	42525	70.45		
766735																0	8480	356	665	2	154093	10270	118022	164	281260	0			0	0	0	0	0	0	0	0	4753	46234	60.57		
767040																0	3488	537	0	0	57152	8818	20868	22	81508	0			0	0	0	0	0	0	0	0	0	7390	8.00		
767152																0	2924	129	0	0	30090	1978	1457	3	34471	0			0	0	0	0	0	0	0	0	0	957	2.00		
767246																0	1692	239	0	0	11926	1772	1437	3	15055	0			0	0	0	0	0	0	0	0	0				
767255																0	10300	606	2858	7	78441	9147	14630	26	106229	0			0	0	0	0	0	0	0	0	0	5530	9.00		
767554																0	4258	123	0	0	84075	5901	30786	66	119119	0			0	0	0	0	0	0	0	0	0				
767611																0	3395	243	352	1	82455	11374	22175	33	108377	0			0	0	0	0	0	0	0	0	0				
767705																0	1746	141	0	0	70694	5626	40096	68	112534	0			0	0	0	0	0	0	0	0	686				
767732																0	20057	1276	611	2	193267	21459	48494	79	262429	0			0	0	0	0	0	0	0	0	0	22692	31.00		
767769																0	1942	122	0	0	54561	5283	7060	16	63563	0			0	0	0	0	0	0	0	0	0	4712	10.63		
767817																0	14773	1255	0	0	119589	10557	37513	58	171875	0			0	0	0	0	0	0	0	0	0	2397	6.20		
768074															142172	0	69538	1260	15511	43	589230	13620	300831	535	975110	0	1013008	0	0	0	0	0	0	0	0	0	0	1772	3.65		
768252																0	7437	318	2259	5	72590	7221	54487	48	136773	0			0	0	37	0	0	0	0	0	0	3281	5.00		
768458																0	2515	144	0	0	81370	10489	71785	68	155670	0			0	0	0	0	0	0	0	0	0				
768953																0	3136	348	0	0	44230	3274	23184	46	70550	0			0	0	0	0	0	0	0	0	0	12689	23.00		
769156																0	10677	499	1356	3	61085	6075	10604	25	83722	0			0	0	0	0	0	0	0	0	0	4273	8.00		
769334																0	7343	529	266	1	46383	3976	13295	27	67287	0			0	0	0	0	0	0	0	0	0	1092	2.00		
770068																0	5050	172	0	0	55593	5344	16117	19	76760	0			0	0	0	0	0	0	0	0	0	0	0.00		
770367															1036185	0	22414	788	3372	7	733728	20396	1215513	1156	1975027	0	1961680	0	0	0	0	0	0	0	0	0	141684	361782	383.00		
770433																0	2423	77	0	0	180001	2332	6883	17	189307	0			0	0	0	0	0	0	0	0	0				
770451																0	5049	348	700	2	56218	6075	20950	23	82917	0			0	0	0	0	0	0	0	0	507	1919	5.00		
770545																0	490	28	317	1	18827	1359	2022	4	21656	0			0	0	0	0	0	0	0	0	0	0	0.00		
770639																0	3943	301	0	0	98864	7450	45096	78	147904	0			0	0	0	0	0	0	0	0	0	10203	19.00		
770657																0	35807	3463	2219	6	469869	47743	79548	119	587442	0	585976	0	0	0	0	0	0	0	0	0	0	16529	38.00		
770853																0	9128	481	631	2	134411	10627	69513	100	213683	0			0	0	0	0	0	0	0	0	0	11566	22.00		
771047																0	1721	116	0	0	32599	4694	9146	15	43466	0			0	0	0	0	0	0	0	0	0	1088	3.00		
771140																0	10216	691	0	0	216729	19997	42736	78	269681	0			0	0	0	0	0	0	0	0	0	4059	8.00		
771458																0	8842	725	0	0	317354	22520	266004	252	592200	0	597842	0	0	0	0	0	0	0	0	0	0				
771609																0	40707	1956	9018	18	366138	31091	148585	206	564448	0			0	0	0	0	0	0	0	0	0				
771636																0	6345	243	0	0	89957	6737	12710	28	109012	0			0	0	0	0	0	0	0	0	0	5292	11.37		
771748																0	5905	236	257	1	51833	5573	15847	23	73842	0			0	0	0	0	0	0	0	0	0				
772008																0	48099	3398	3411	9	486185	40603	119087	238	656782	0			0	0	0	0	0	0	0	0	0	15403	32.00		
772240																0	3432	154	0	0	58749	7801	17512	21	79693	0			0	0	0	0	0	0	0	0	0	8053	9.00		
772446																0	0	0	0	0	24	720	500	1	524	0			0	0	0	0	0	0	0	0	0				
772558																0	11437	971	253	1	154747	12235	24005	53	190442	0			204	460	464	992	0	0	0	0	0	5927	15.00		
772745																0	740	86	0	0	21811	2601	20885	19	43436	0			0	0	0	0	0	0	0	0	0	0	0.00		
772754																0	4521	175	0	0	44634	4190	5926	16	55081	0			0	0	0	0	0	0	0	0	0	1028	2.85		
773032																0	6244	267	4438	9	64591	6677	18457	31	93730	0			0	0	0	0	0	0	0	0	0	5079	11.41		
773247															79156	0	51582	2884	1083	4	955700	61353	347973	418	1356338	0	1373158	0	0	0	0	0	0	0	0	0	29194				
773443																0	19171	1465	0	0	216208	26289	68972	63	304351	0			0	0	0	0	0	0	0	0	0	15727	18.00		
773546																0	7301	356	278	1	57286	6981	21289	29	86234	79			0	0	0	0	0	0	0	0	0	0	0.00		
773742																0	14222	680	518	2	177532	18173	43081	64	235353	0			0	0	0	0	0	0	0	0	0	21185	26.33		
774105																0	6156	321	259	1	94344	9113	49161	70	149920	0			0	0	0	0	0	0	0	0	0				
774132																0	17497	782	1058	3	259407	17600	29917	75	307879	0			0	0	0	0	0	0	0	0	5538	4553	10.63		
774235																0	3399	93	0	0	76251	3671	14401	27	94051	0			0	0	0	0	0	0	0	0	0	1005	1.74		
774253																0	4618	174	292	1	36775	3489	8504	14	50188	0			0	0	0	0	0	0	0	0	0	0	0.00		
774262															455109	0	26519	941	2756	7	485023	34053	615713	590	1130011	0	1119616	0	0	0	0	0	0	0	0	0	0				
774347																0	7877	391	446	1	83669	7415	17720	25	109711	0			0	0	0	0	0	0	0	0	0	1844	4.00		
774655																0	3448	268	0	0	40855	4073	7231	13	51534	0			0	0	0	0	0	0	0	0	0	1242	3.61		
774851																0	553	46	0	0	16374	2344	546	1	17473	0			0	0	0	0	0	0	0	0	0	0	0.00		
775054																0	6524	301	1201	4	120897	6701	34760	63	163382	0			0	0	0	0	0	0	0	0	1425	9965	20.00		
775214															806450	0	25119	2403	1022	3	1001849	234001	927963	782	1955953	0	1893790	0	0	0	0	0	0	0	0	0	0	160666	126.00		
775241																0	3270	250	0	0	32380	3130	2697	6	38347	0	40146	0	0	0	0	0	0	0	0	0	0				
775456																0	16118	1119	310	1	317621	21902	89201	131	423250	0			0	0	0	0	0	0	0	0	0	30479	36.00		
775540																0	642	60	0	0	30460	2617	17286	17	48388	0			0	0	0	0	0	0	0	0	0	268	1.00		
776248																0	7214	354	0	0	52158	5841	3513	6	62885	0			0	0	0	0	0	0	0	0	0	3111	4.00		
776275																0	4691	224	0	0	19993	2069	1402	4	26086	0			0	0	0	0	0	0	0	0	0				
776369																0	4413	275	364	1	64292	4196	32286	46	101355	0			0	0	0	0	0	0	0	0	0				
776547																0	5788	498	304	1	63818	9771	47129	27	117039	0			0	0	0	0	0	0	0	0	0				
776659																0	1185	81	0	0	115821	8805	45060	69	162066	0			0	0	0	0	0	0	0	0	0	24559	31.55		
776734																0	2934	210	878	3	35055	5615	7827	13	46694	0			0	0	0	0	0	0	0	0	0				
776752																0	1761	153	0	0	23962	2380	1255	3	26978	0			0	0	0	0	0	0	0	0	0	0	0.00		
777254																0	5449	285	0	0	29668	3710	4774	13	39891	0			0	0	0	0	0	0	0	0	0	0	0.00		
777366	549976	5403			0	0	0	0	0	0	0	0	5403			0	22926	1137	256	1	442818	18490	78573	159													0	21092	46.18		
777441																0	2126	215	0	0	38868	5239	19004	16	59998	0			0	0	0	0	0	0	0	0	0	0	0.00		
777553																0	5811	318	0	0	39487	6222	7591	10	52889	0			0	0	0	0	0	0	0	0	0				
777870																0	15494	631	272	1	151416	19471	8327	21	175509	0			0	0	0	0	0	0	0	0	0	644	2.00		
777964																0	528	34	0	0	10712	879	970	1	12210	0			0	0	0	0	0	0	0	0	0	773	1.00		
778466																0	3012	139	514	2	317483	11157	561294	465	882303	0	848480	0	0	0	0	0	0	0	0	0	84937	255535	230.00		
778738																0	29726	1720	1124	4	378222	28939	88985	95	498057	0			0	0	0	0	0	0	0	0	5236	11616	17.00		
779016																0	13209	702	0	0	174444	17798	51087	65	238740	0			0	0	0	0	0	0	0	0	0	13649	21.00		
779351															265244	0	45395	2710	3097	8	523093	57988	302232	266	873817	0	834787	0	0	0	0	0	0	0	0	0	9746	55558	43.00		
779360																0	23088	1938	554	2	226656	21887	88421	150	338719	0			0	0	0	0	0	0	0	0	0	11866	23.86		
779641																0	1595	154	0	0	27435	2762	5904	14	34934	0			0	0	0	0	0	0	0	0	0	357	1.00		
779650																0	10635	631	738	2	129765	13614	50379	51	191517	0			0	0	0	0	0	0	0	0	0				
779968																0	0	0	0	0	467811	9841	220757	225	688568	0			0	0	0	0	0	0	0	0	0	5977	21.00		
780049																0	8335	243	1479	5	51872	4022	12834	20	74520	0			0	0	0	0	0	0	0	0	0	1349	3.00		
780218																0	36488	2159	590	2	371082	38692	91721	77	499881	0			0	0	0	0	0	0	0	0	46170	31045	32.76		
780263																0	1877	100	0	0	124669	10731	39488	76	166035	0			0	0	0	0	0	0	0	0	0	9287	18.00		
780562																0	3114	114	299	1	105023	2322	29350	57	137787	0			0	0	0	0	0	0	0	0	0	9930	21.71		
780722																0	39339	1623	4862	15	281124	27498	53979	152	379304	0			0	0	0	0	0	0	0	0	0	11497	19.00		
780955																0	11133	1066	269	1	110654	12453	12053	30	134108	0			0	0	0	0	0	0	0	0	12966	1137	3.00		
781028															123996	0	98886	3801	3415	12	795670	50859	121831	229	1019802	0	1036461	0	0	0	0	0	0	0	0	0	0	3897	10.05		
782016																0	6755	352	0	0	63316	6445	18674	30	88745	0			0	0	0	0	0	0	0	0	0				
782351																0	5347	547	0	0	94750	9903	13530	34	113627	0			0	0	0	0	0	0	0	0	0	1658	4.89		
782548																0	2889	171	0	0	24980	2212	6083	14	33953	0			0	0	0	0	0	0	0	0	0	958	2.00		
782650																0	2558	106	319	1	52780	2545	13993	30	69650	0			0	0	0	0	0	0	0	0	0	3185	7.33		
783161																0	12656	990	1629	5	405090	38900	212701	379	632076	0			0	0	0	0	0	0	0	0	11014	79567	143.00		
783246																0	10793	889	270	1	98454	7721	22223	42	131740	0			0	0	0	105	0	0	0	0	0				
783349																0	2225	111	0	0	21427	2974	3845	7	27497	0			0	0	0	0	0	0	0	0	0				
783648	1748495	0	1748325	0	0	0	0	0	0	0	0	0	0	0	232117	0	114646	8001	5962	17	1338232	159301	289655	418													0	169933	233.64		
783844																0	43515	1544	3456	12	414150	41083	96165	130	557286	0			0	0	0	0	0	0	0	0	0	3644	9.00		
783910																0	8258	456	1131	1	77168	5856	37237	38	123795	0			0	0	0	0	0	0	0	0	0	4890	8.33		
783956																0	1105	112	0	0	11799	187	1360	4	14264	0			0	0	0	0	0	0	0	0	0				
783965																0	1395	43	0	0	28614	1105	1771	7	31949	169			0	0	0	0	0	0	0	0	0	1448	5.00		
784159																0	3263	155	748	2	58545	8702	11194	22	73750	0			0	0	0	0	0	0	0	0	0	0	0.00		
784430																0	5595	339	278	1	59434	4720	14366	28	79673	0			0	0	0	0	0	0	0	0	0	1461	2.00		
784944																0	4703	208	273	1	40473	4189	7116	13	52565	0			0	0	0	0	0	0	0	0	0	0	0.00		
785062															1524123	0	202183	6219	15623	54	3583629	190182	1384015	2073	5185450	0	5221985	0	0	0	0	15671	0	15465	27726	0	10411	376863	501.00		
785147																0	35677	2080	4411	12	280820	26035	99904	98	420812	0			0	0	0	0	0	0	0	0	0	0	0.00		
785259															144192	0	48803	1670	1528	6	1093024	54233	400181	599	1543536	0	1574456	0	0	0	0	0	0	0	0	0	0	49020	67.43		
785857																0	2915	145	273	1	82854	11450	50065	63	136107	0			0	0	0	0	0	0	0	0	0	15460	41.60		
785923																0	60297	3281	4512	9	406484	50533	202235	224	673528	0			0	0	0	0	0	0	0	0	0	69427	28.13		
785932																0	12908	844	0	0	134611	23661	43370	71	190889	0			0	0	0	0	0	0	0	0	0	15536	26.73		
785950																0	7682	371	556	1	95391	8369	83522	326	187151	0			0	0	0	0	0	0	0	0	307				
786210																0	38363	1753	7486	24	555103	38074	237664	327	838616	0			0	0	0	0	0	0	0	0	95487	20217	38.00		
786256																0	998	65	0	0	19702	2140	2631	4	23331	0			0	0	0	0	0	0	0	0	0				
786340																0	12916	883	554	2	147557	18638	27720	41	189297	550			0	0	0	0	0	0	0	0	0	1122	2.00		
786443																0	2580	180	0	0	21240	3613	8024	8	31844	0			0	0	0	0	0	0	0	0	0	0	0.00		
786555																0	10276	606	0	0	96667	14754	17964	25	124907	0			0	11	43	154	0	0	0	0	0	762	1.93		
786612																0	45691	3657	3565	9	387902	27547	113220	208	550378	0			0	0	0	0	0	0	0	0	3701				
786733																0	12731	643	0	0	145727	20760	89998	57	248456	0			0	0	0	0	0	0	0	0	0				
786742																0	13488	645	1000	3	178117	12056	54155	63	246760	0			0	0	0	0	0	0	0	0	0	8334	18.00		
786948																0	7992	1004	0	0	67112	6241	22188	28	97292	0			0	0	0	0	0	0	0	0	0				
787141																0	2431	259	0	0	33530	5635	1841	5	37802	0			0	0	0	0	0	0	0	0	1307	0	0.00		
787253																0	17733	1403	1716	4	338410	27762	272155	313	630014	0			0	0	0	0	0	0	0	0	0				
787440																0	7840	320	667	2	51682	5759	10676	13	70865	0			0	0	0	0	0	0	0	0	0	927	2.00		
787459																0	5186	622	0	0	62581	4280	7488	18	75255	0			0	0	0	0	0	0	0	0	0	2531	7.00		
787842																0	7874	299	947	3	81480	6719	29092	35	119393	0			0	0	0	0	0	0	0	0	0	1859	4.00		
788559																0	9054	584	547	2	55134	7850	18836	26	83571	0			0	0	0	0	0	0	0	0	0				
788652																0	11690	534	1592	3	71607	9515	15083	28	99972	0			0	0	0	0	0	0	0	0	979				
789051																0	0	0	0	0	19013	2312	4333	9	23346	0			0	0	0	0	0	0	0	0	0				
790150																0	4435	175	0	0	41380	4381	2970	8	48785	0			0	0	0	0	0	0	0	0	0	183	0.47		
790271																0	19623	1366	0	0	164914	15365	13608	34	198145	0			0	0	0	0	0	0	0	0	0	2422	4.00		
790534															372000	0	21501	766	2029	6	666585	28493	522244	726	1212359	0	1195171	0	0	0	0	0	0	0	0	0	28500	153256	218.00		
790543																0	20756	1280	627	2	333186	41069	45830	84	400399	0	401206	0	0	0	0	0	0	0	0	0	0	20514	28.16		
790703																0	14587	753	2500	8	117780	13031	35940	72	170807	0			0	0	0	0	0	0	0	0	0	10301	22.01		
790721															150438	0	46181	2758	3422	8	656955	52470	148809	277	855367	0	863675	0	0	0	0	0	0	0	0	11000	0	19299	39.50		
790851																0	9640	397	500	2	197910	8009	44122	106	252172	0			0	0	0	0	0	0	0	0	3516	8438	11.26		
790918																0	46555	4529	3062	9	396118	41502	185149	154	630884	0			0	0	0	664	0	0	0	0	0	20732	25.46		
791072																0	2775	133	0	0	44519	2745	63846	66	111138	0			0	0	0	0	0	0	0	0	819	4686	8.50		
791205																0	2215	90	0	0	35623	3070	10156	14	47994	0			0	0	0	0	0	0	0	0	0				
791353																0	6324	515	267	1	79731	8129	22928	37	109250	0			0	0	0	0	0	0	0	0	3675	3918	7.66		
791746																0	1899	117	426	1	28021	2911	5379	15	35725	0			0	0	0	0	0	0	0	0	0	0	0.00		
791821																0	0	0	0	0	154831	7840	117191	170	272022	0			0	0	0	0	0	0	0	0	0				
791942																0	24700	637	14582	36	89557	6853	52980	70	181819	0			0	0	0	0	0	0	0	0	0				
792248																0	4016	267	0	0	18884	3272	14200	34	37100	0			0	0	0	0	0	0	0	0	0	1682	3.00		
792453																0	2764	258	0	0	34986	2521	7818	18	45568	0			0	0	0	0	0	0	0	0	0	520	0.96		
792640																0	1337	80	0	0	37086	3817	6865	12	45288	0			0	0	0	0	0	0	0	0	0	447	1.23		
792659																0	4305	260	0	0	76932	7555	87843	301	169080	0			0	0	0	0	0	0	0	0	0				
792743																0	4904	529	291	1	38355	3317	7402	11	50952	0			0	0	0	0	0	0	0	0	0	5041	5.74		
793571																0	31308	1276	3035	9	213567	12447	50848	102	298758	0			0	0	0	1588	0	0	0	0	0				
794149																0	5660	279	304	1	117606	11506	43356	71	166926	0	167326	0	0	0	0	0	0	0	0	0	0	18110	32.40		
794336																0	5655	270	2624	6	158746	7677	86441	146	253466	0			0	0	0	0	0	0	0	0	0	24704	25.00		
794345																0	24132	2117	1956	6	95475	9546	16463	28	138026	0			0	0	0	0	0	0	0	0	1483	6902	13.00		
794608																0	46958	2596	9430	21	238771	22188	91060	109	386219	0			0	0	0	0	0	0	0	0	0				
794653																0	1239	63	0	0	19601	2289	405	1	21245	0			0	0	0	0	0	0	0	0	0	189	0.49		
795249																0	5219	466	255	1	38572	3356	15525	34	59571	0			0	0	0	0	0	0	0	0	0	0	0.00		
795548																0	15142	780	686	1	172381	14786	46389	59	234598	0			0	0	0	0	0	0	0	0	0				
795959																0	4196	586	0	0	53522	7323	20984	27	78702	0			0	0	0	0	0	0	0	0	0	4507	6.00		
795968	9800401	57189	9761940	59438	0	0	0	0	0	0	0	0	51103	50961	4878951	0	171510	30887	6433	13	4762406	526882	4802863	4058													0				
796125																0	105639	11619	3365	7	340095	28584	164037	208	613136	0			0	0	0	0	0	0	0	0	0	49475	49.00		
796152																0	3105	161	0	0	75920	7998	22803	45	101828	0			0	0	0	0	0	0	0	0	0	11940	22.02		
796451																0	11394	757	0	0	256357	23440	84139	87	351890	0			0	0	0	0	0	0	0	0	0				
796657																0	2135	255	259	1	52231	9062	13616	19	68241	0			0	0	0	0	0	0	0	0	0				
796769																0	3314	164	390	1	46474	4994	4519	11	54697	0			0	0	0	0	0	0	0	0	0	0	0.00		
797140																0	13716	717	516	2	124361	14013	21876	44	160469	0			0	0	0	0	0	0	0	0	294	3845	6.40		
797319																0	4316	429	0	0	48955	4385	27576	36	80847	0			0	0	0	0	0	0	0	0	0				
797467																0	18011	801	1206	3	563980	45982	214536	426	797733	0	794399	0	0	0	0	0	0	0	0	0	100	65026	104.85		
797775															52010	0	120090	5095	6342	20	957881	40179	95464	261	1179777	0	1176964	0	0	0	0	0	0	0	0	0	0	6294	15.00		
798512																0	4881	228	1294	1	33975	4191	10303	12	50455	0			0	0	0	0	0	0	0	0	0				
798857																0	5146	336	633	2	133150	8571	74610	108	213539	0			0	0	0	0	0	0	0	0	0	29240	55.00		
799359																0	150	14	0	0	12585	1111	595	2	13330	0			0	0	0	0	0	0	0	0	0	254	0.84		
799612															719074	0	20125	1914	1272	3	788388	71488	719225	773	1529010	0	1520951	0	0	0	0	0	0	0	0	0	12515	255819	337.00		
799751																0	14783	775	2426	7	106480	11178	34554	55	158243	0			0	0	0	0	0	0	0	0	0	6565	9.00		
799854																0	3427	122	0	0	64366	4443	11412	23	79205	0			0	0	0	0	0	0	0	0	0				
799939																0	70	11	0	0	10933	865	4271	10	15274	0			0	0	0	0	0	0	0	0	0	0	0.00		
799948																0	6588	253	297	1	88272	8057	50766	70	145923	0			0	0	0	0	0	0	0	0	1432	2411	3.77		
800134																0	10768	605	315	1	150790	12082	58181	98	220055	0			0	0	0	0	0	0	0	0	1872	14434	18.00		
800442																0	10500	306	539	2	62854	5471	13962	18	87855	0			0	0	0	0	0	0	0	0	0	2569	3.50		
800479																0	2620	157	0	0	27415	1470	2094	7	32129	0			0	0	0	0	0	0	0	0	0				
800657															495397	0	97686	6983	1139	3	1203226	99348	771410	961	2073461	0	2064510	0	4600	0	0	0	0	0	0	0	6827				
800853																0	3437	274	0	0	88840	8507	62695	62	154972	0			0	0	0	0	0	0	0	0	0	22641	32.00		
801047																0	17900	793	580	2	185791	14995	44766	50	249037	0			0	0	0	0	0	0	0	0	4450	26438	9.00		
801056																0	3724	176	879	2	51505	4466	13428	26	69536	0			0	0	0	0	0	0	0	0	0	2816	5.00		
