"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
29159																								0	0	30	0	0	48	false	0	0	0	0	0	0	30	0	0	0	0	0	0	48	0	0	0	false	0	0	CONF	
29252																								0	0	0	0	0	7500	true	0	0	0	0	0	0	0	0	0	4280	3	0	0	0	7500	0	0	false	0	0	CONF	
29636																								2274	1875	2746	10921	0	61632	true	0	0	1875	2274	0	283	191	562	1710	284	0	0	0	25000	24400	60	1244	false	0	7	CONF	
29850																								0	0	0	0	0	100	false	0	0	0	0	0	0	0	0	0	880	2	0	0	0	0	0	0	false	0	100	CONF	
29944																								0	0	76	0	0	5800	false	0	0	0	0	0	0	76	0	0	5013	6	0	0	0	5800	0	0	false	0	0	CONF	
29953																								0	0	0	950	0	11016	true	0	0	0	0	0	0	0	0	0	2516	2	0	0	2922	7144	0	0	false	0	0	CONF	
30052																								0	0	83	0	0	275	false	0	0	0	0	0	0	0	0	83	0	0	0	0	0	275	0	0	false	0	0	CONF	
30155																								0	0	35	433	0	19436	false	0	0	0	0	0	0	35	0	0	300	0	0	0	100	16603	0	0	false	0	2300	CONF	
30258																								2739	0	402	0	2734	11638	true	0	0	0	5	0	0	402	0	0	662	0	2734	0	3000	8000	0	0	true	0	638	CONF	
30418																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
30502																								1709	0	25	22000	240	58000	true	0	0	0	1469	0	0	25	0	0	864	0	240	0	10000	26000	0	0	true	0	0	CONF	
30650																								0	1	999	6000	0	7000	true	0	0	1	0	0	0	999	0	0	154	0	0	0	1000	0	0	0	false	0	0	CONF	
30810																								0	0	124	0	0	292477	true	0	0	0	0	0	0	124	0	0	427	0	0	0	0	0	249597	39700	false	0	3180	CONF	
30856																								0	212	0	6605	0	11142	true	0	0	212	0	0	0	0	0	0	9922	5	0	0	0	0	0	0	false	0	4537	CONF	
31134																								0	0	0	5000	0	5000	false	0	0	0	0	0	0	0	0	0	3048	2	0	0	0	0	0	0	false	0	0	CONF	
31255																								0	0	736	0	0	1098	true	0	0	0	0	0	0	0	0	736	189	0	0	0	0	453	0	0	false	0	645	CONF	
31657																								0	0	158	0	0	0	false	0	0	0	0	0	0	158	0	0	967	1	0	0	0	0	0	0	false	0	0	CONF	
31826																								120	0	796	0	0	1000	true	0	0	0	120	0	0	796	0	0	560	1	0	0	0	1000	0	0	false	0	0	CONF	
31835																								0	0	250	10250	0	17650	false	0	0	0	0	6	0	102	0	142	6502	3	0	0	1000	0	0	0	false	0	6400	CONF	
32159																								0	0	1776	0	0	641	true	0	0	0	0	0	0	255	0	1521	450	0	0	0	0	641	0	0	false	0	0	CONF	
32234																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2682	1	0	0	0	0	0	0	false	0	0	CONF	
32766																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	false	0	0	CONF	
33147																								77	0	5	5000	0	16678	true	0	0	0	77	0	0	5	0	0	4	0	0	0	0	5000	0	0	true	0	6678	CONF	
33259																								0	0	0	10000	0	20000	true	0	0	0	0	0	0	0	0	0	12694	2	0	0	10000	0	0	0	false	0	0	CONF	
33268																								0	0	66	0	0	0	false	0	0	0	0	0	0	28	0	38	2259	2	0	0	0	0	0	0	false	0	0	CONF	
33549																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	false	0	0	CONF	
33727																								0	0	0	0	0	189	true	0	0	0	0	0	0	0	0	0	2509	3	0	0	0	0	0	189	false	0	0	CONF	
33754																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	false	0	0	CONF	
33772																								12388	0	1100	0	163	0	true	1100	0	0	12225	0	0	0	0	0	0	0	163	0	0	0	0	0	true	0	0	CONF	
33839																								0	0	0	750	0	750	false	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	false	0	0	CONF	
33857																								217	0	18	4050	0	9116	true	0	0	0	217	18	0	0	0	0	1087	1	0	0	0	5066	0	0	false	0	0	CONF	
34153																								3322	0	926	15100	2523	42425	true	0	0	0	799	0	0	17	0	909	30	0	4600	0	11200	12169	0	0	true	0	3956	CONF	
34359																								0	0	0	0	0	263	false	0	0	0	0	0	0	0	0	0	328	1	0	0	0	263	0	0	false	0	0	CONF	
34425																								2808	0	562	0	0	10000	true	0	0	0	2808	0	0	562	0	0	864	2	0	0	0	10000	0	0	true	0	0	CONF	
34434																								0	0	17	0	0	0	false	0	0	0	0	0	0	0	0	17	515	0	0	0	0	0	0	0	false	0	0	CONF	
34452																								0	0	167	0	0	0	true	0	0	0	0	0	0	167	0	0	1136	0	0	0	0	0	0	0	true	0	0	CONF	
34537																								492	0	0	25000	85	39556	true	0	0	0	407	0	0	0	0	0	4096	3	85	0	0	14556	0	0	true	0	0	CONF	
34555																								257	0	18	0	257	650	true	0	0	0	0	0	0	18	0	0	1977	1	257	0	250	400	0	0	true	0	0	CONF	
34742																								0	842	338	32051	0	53086	true	0	0	842	0	0	0	125	0	213	7682	4	0	0	13043	7992	0	0	true	0	0	CONF	
34836																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	522	3	0	0	0	0	0	0	false	0	0	CONF	
34863																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	false	0	0	CONF	
35057																								0	0	0	1000	0	5650	true	0	0	0	0	0	0	0	0	0	275	0	0	0	1450	3200	0	0	true	0	0	CONF	
35244																								3891	0	108	16500	0	28135	false	0	0	0	3891	0	0	0	0	108	1240	0	0	0	11500	0	0	0	true	0	135	CONF	
35301	448858	47711	0	0	0	361040	false	0	0	47711	448858	0	0	0	0	0	0	0	0	true	28658362	361040	0						236040						0	0	0	0	0												CONF	
35570																								255	0	0	0	0	762	true	0	0	0	255	0	0	0	0	0	590	0	0	0	0	762	0	0	false	0	0	CONF	
35646																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
35842																								348	0	0	0	348	0	true	0	0	0	0	0	0	0	0	0	2375	2	348	0	0	0	0	0	false	0	0	CONF	
35936																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	365	2	0	0	0	0	0	0	false	0	0	CONF	
36054																								0	0	108	1333	0	30568	true	0	0	0	0	0	0	108	0	0	14053	5	0	0	10851	18384	0	0	true	0	0	CONF	
36344																								1563	0	55	10000	469	26000	false	0	0	0	1094	0	0	55	0	0	3952	3	469	0	8500	7500	0	0	true	0	0	CONF	
36456																								0	0	73	13	0	834	false	0	0	0	0	0	12	39	0	22	1255	1	0	0	716	105	0	0	false	0	0	CONF	
36858																								0	0	29	0	0	0	true	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
36933																								0	0	82	0	0	1142	true	0	0	0	0	0	0	82	0	0	2515	4	0	0	1000	0	0	142	false	0	0	CONF	
37051																								0	0	0	0	0	1000	false	0	0	0	0	0	0	0	0	0	238	0	0	0	1000	0	0	0	false	0	0	CONF	
37341																								0	0	120	0	0	0	false	0	0	0	0	0	0	0	0	120	401	4	0	0	0	0	0	0	false	0	0	CONF	
37350																								0	0	450	3535	0	3535	false	0	0	0	0	0	0	0	0	450	43	0	0	0	0	0	0	0	false	0	0	CONF	
37378																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	3766	2	0	0	0	0	0	0	false	0	0	CONF	
37435																								2665	0	593	0	2665	10107	true	0	0	0	0	34	0	559	0	0	3283	1	2665	0	5000	5000	0	0	true	0	107	CONF	
37640																								0	1482	0	1578	0	23281	true	0	0	1482	0	0	0	0	0	0	13143	3	0	0	0	21703	0	0	true	0	0	CONF	
37659																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1167	2	0	0	0	0	0	0	true	0	0	CONF	
37743																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	817	1	0	0	0	0	0	0	false	0	0	CONF	
37949																								87	0	103	1250	0	9323	true	0	0	0	87	0	0	103	0	0	0	0	0	0	8073	0	0	0	true	0	0	CONF	
38526																								0	0	836	0	0	8801	true	0	0	0	0	0	0	656	0	180	5907	2	0	0	0	8000	0	0	false	0	801	CONF	
38535																								461	0	15	3000	461	16000	true	0	0	0	0	15	0	0	0	0	16137	2	461	0	13000	0	0	0	false	0	0	CONF	
38740																								0	0	339	0	0	32280	true	0	0	0	0	0	0	339	0	0	1080	0	0	0	20000	12280	0	0	true	0	0	CONF	
39327																								0	0	0	0	0	147	true	0	0	0	0	0	0	0	0	0	17679	5	0	0	0	0	46	80	false	0	21	CONF	
39420																								534	0	399	31000	314	61099	true	0	0	0	220	0	0	286	0	113	26017	9	314	0	20000	10099	0	0	true	0	0	CONF	
39475																								2454	0	3206	37400	0	41029	true	0	0	0	2454	0	1304	127	0	1775	413	0	0	0	2548	700	137	191	false	0	53	CONF	
39756																								0	841	1102	11490	0	12241	true	0	0	841	0	0	0	222	0	880	1366	1	0	0	255	496	0	0	true	0	0	CONF	
39934																								0	0	153	3000	0	5500	true	0	0	0	0	0	0	153	0	0	1022	0	0	0	0	2500	0	0	true	0	0	CONF	
40033																								0	0	61	0	0	0	false	0	0	0	0	0	0	41	0	20	713	1	0	0	0	0	0	0	false	0	0	CONF	
40305	17117	0	12579	64	12970	54301	true	12579	0	0	4147	40044	9	18797	0	133	52291	0	273	true	0	1540	0						52761						0	0	0	0	0												CONF	
40350																								0	0	0	0	0	2799	true	0	0	0	0	0	0	0	0	0	745	3	0	0	0	2799	0	0	false	0	0	CONF	
40707																								399	183	0	13217	399	21874	true	0	0	183	0	0	0	0	0	0	3647	2	399	0	3000	3153	0	2504	true	0	0	CONF	
40855																								0	0	0	500	0	4051	false	0	0	0	0	0	0	0	0	0	689	2	0	0	2500	1000	0	0	false	0	51	CONF	
41245																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	false	0	0	CONF	
41553																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	false	0	0	CONF	
41629																								0	0	129	0	0	15100	true	0	0	0	0	0	0	129	0	0	805	0	0	0	0	15100	0	0	true	0	0	CONF	
41647																								0	0	0	25700	0	37121	true	0	0	0	0	0	0	0	0	0	11800	3	0	0	11050	0	276	0	true	0	95	CONF	
41759																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
41825																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	false	0	0	CONF	
41937																								0	0	0	0	0	69	false	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	false	0	69	CONF	
41955																								0	0	0	30	0	2176	false	0	0	0	0	0	0	0	0	0	0	0	0	0	164	1982	0	0	false	0	0	CONF	
42037																								0	0	113	0	0	0	true	0	0	0	0	0	0	15	0	98	107	0	0	0	0	0	0	0	false	0	0	CONF	
42055																								514	0	471	0	0	0	false	0	0	0	514	3	313	155	0	0	216	0	0	0	0	0	0	0	false	0	0	CONF	
42354																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1996	2	0	0	0	0	0	0	false	0	0	CONF	
42420																								16519	0	6689	164588	28	987119	true	5169	0	0	16491	66	0	1454	0	0	18936	7	28	0	136669	490227	0	0	true	0	195635	CONF	
42448																								0	0	492	14050	0	47673	true	0	0	0	0	60	0	337	0	95	2088	2	0	0	279	33344	0	0	false	0	0	CONF	
42457																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	false	0	0	CONF	
42541	24815	0	4579	510902	0	2050462	true	0	0	0	24815	12922	2	0	0	79500	60624	0	0	true	17445824	1399436	0						2050462						0	0	2352	0	2227												CONF	
43052																								0	0	156	4400	0	5976	true	0	0	0	0	0	0	0	0	156	1339	2	0	0	700	700	0	0	false	0	176	CONF	
43155																								0	0	903	100	0	11100	true	0	0	0	0	155	0	74	0	674	6493	3	0	0	0	10700	300	0	true	0	0	CONF	
43173	19114	0	0	206000	10177	565922	true	0	0	0	8937	0	0	13749	0	309000	40609	0	0	true	0	10313	0						555609						0	0	0	0	0												CONF	
43324																								0	0	0	2810	0	2874	true	0	0	0	0	0	0	0	0	0	1080	1	0	0	0	64	0	0	false	0	0	CONF	
43351																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
43454																								0	0	0	0	0	14	false	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	14	0	false	0	0	CONF	
43511																								292	0	161	21574	292	101770	true	0	0	0	0	0	0	0	0	161	4736	2	292	0	26985	52311	0	0	true	0	900	CONF	
43641																								0	0	0	1723	0	1995	false	0	0	0	0	0	0	0	0	0	537	1	0	0	272	0	0	0	false	0	0	CONF	
43744																								0	0	35	0	0	1000	true	0	0	0	0	35	0	0	0	0	1293	1	0	0	1000	0	0	0	false	0	0	CONF	
43856																								0	0	115	0	0	0	true	0	0	0	0	0	0	115	0	0	745	1	0	0	0	0	0	0	false	0	0	CONF	
43959																								0	0	41	0	0	0	true	0	0	0	0	0	0	0	0	41	1641	2	0	0	0	0	0	0	false	0	0	CONF	
44040																								0	0	38	10000	0	10447	false	0	0	0	0	0	0	0	0	38	398	0	0	0	0	0	0	0	false	0	447	CONF	
44134	88	3640	1200	75000	88	105000	true	0	473	3167	0	70046	9	88	0	0	0	0	0	true	576	30000	0						105000						371	0	289	0	540												CONF	
44433																								0	0	0	7000	0	28550	true	0	0	0	0	0	0	0	0	0	8397	2	0	0	11050	10500	0	0	false	0	0	CONF	
44451																								0	0	0	0	0	1621	false	0	0	0	0	0	0	0	0	0	728	1	0	0	0	0	525	467	false	0	629	CONF	
44602																								12989	0	0	0	4599	16250	true	0	0	0	8390	0	0	0	0	0	3095	1	9616	0	0	0	0	0	false	0	16250	CONF	
44741																								260	0	52	2000	260	2000	true	0	0	0	0	0	0	52	0	0	718	0	339	0	0	0	0	0	false	0	0	CONF	
44750																								154	0	507	0	0	0	true	0	0	0	154	0	0	0	53	454	243	0	0	0	0	0	0	0	false	0	0	CONF	
44929																								0	0	0	0	0	3855	true	0	0	0	0	0	0	0	0	0	3789	3	0	0	2000	1855	0	0	true	0	0	CONF	
45038																								0	0	0	1250	0	2500	true	0	0	0	0	0	0	0	0	0	2218	2	0	0	1250	0	0	0	true	0	0	CONF	
45047																								1485	0	237	2500	0	5672	true	0	0	0	1485	0	190	47	0	0	594	0	0	0	2098	1074	0	0	false	0	0	CONF	
45056																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	false	0	0	CONF	
45430																								0	0	0	8000	0	18707	true	0	0	0	0	0	0	0	0	0	2034	1	0	0	0	10707	0	0	false	0	0	CONF	
45458																								0	0	101	0	0	0	false	0	0	0	0	0	0	0	0	101	125	1	0	0	0	0	0	0	false	0	0	CONF	
45551																								881	0	0	1342	0	28872	true	0	0	0	881	0	0	0	0	0	4598	2	0	0	9741	17789	0	0	true	141	0	CONF	
45560																								241	0	864	2450	241	50215	true	864	0	0	0	0	0	0	0	0	2981	2	241	0	5000	42765	0	0	true	0	0	CONF	
45627																								3007	-8987	6079	267000	1247	899147	true	0	0	-8987	1760	78	0	3026	0	2975	3746	3	1247	0	433814	198333	0	0	true	0	0	CONF	
45775																								0	0	7	0	0	0	true	0	0	0	0	0	0	7	0	0	608	0	0	0	0	0	0	0	false	0	0	CONF	
46053																								0	0	54	527	0	3717	true	0	0	0	0	0	54	0	0	0	1454	1	0	0	558	2632	0	0	true	0	0	CONF	
46941																								0	0	54	0	0	196	false	0	0	0	0	7	10	37	0	0	435	0	0	0	0	196	0	0	false	0	0	CONF	
47153																								0	0	80	0	0	900	false	0	0	0	0	0	80	0	0	0	20	0	0	0	0	0	0	0	false	0	900	CONF	
47247																								166	0	781	1000	166	2100	true	0	0	0	0	0	0	144	0	637	1627	1	166	0	1000	100	0	0	true	0	0	CONF	
47256																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	260	1	0	0	0	0	0	0	false	0	0	CONF	
47452																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	false	0	0	CONF	
47500																								0	0	239	6000	0	11000	true	239	0	0	0	0	0	0	0	0	948	0	0	0	0	5000	0	0	true	0	0	CONF	
48057																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	787	1	0	0	0	0	0	0	false	0	0	CONF	
48150																								0	0	0	1300	0	1769	false	0	0	0	0	0	0	0	0	0	236	1	0	0	0	275	0	0	false	0	194	CONF	
48374																								358	0	1587	16666	358	66784	true	0	0	0	0	0	1389	0	0	198	9271	3	358	0	34558	15096	0	0	true	0	464	CONF	
48440																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1695	1	0	0	0	0	0	0	true	0	0	CONF	
48552																								0	0	0	0	0	2700	true	0	0	0	0	0	0	0	0	0	95	0	0	0	500	1800	0	0	false	0	400	CONF	
48730																								0	0	0	4500	0	16500	true	0	0	0	0	0	0	0	0	0	24	0	0	0	12000	0	0	0	false	0	0	CONF	
49054																								0	0	1005	0	0	0	true	0	0	0	0	0	0	600	0	405	0	0	0	0	0	0	0	0	false	0	0	CONF	
49148																								0	0	74	0	0	275	false	0	0	0	0	0	0	74	0	0	208	0	0	0	0	275	0	0	true	445	0	CONF	
49241																								0	0	134	14000	0	21036	true	0	0	0	0	0	0	25	0	109	4194	2	0	0	6000	0	0	0	false	0	1036	CONF	
49344																								300	0	0	7000	300	36922	true	0	0	0	0	0	0	0	0	0	4078	2	300	0	12250	17672	0	0	false	0	0	CONF	
49643																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	883	0	0	0	0	0	0	0	false	0	0	CONF	
49652																								36	0	88	619	0	3309	true	0	0	0	36	0	0	88	0	0	3665	2	0	0	1006	1684	0	0	false	0	0	CONF	
49821																								953	1916	517	10000	0	50073	true	0	0	1916	953	0	0	217	0	300	10309	4	0	0	0	40073	0	0	true	0	0	CONF	
49858																								455	0	0	1500	0	1723	false	0	0	0	455	0	0	0	0	0	496	0	0	0	0	223	0	0	false	0	0	CONF	
49951																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1187	0	0	0	0	0	0	0	false	0	0	CONF	
50144																								0	0	95	0	0	0	false	0	0	0	0	0	0	95	0	0	424	0	0	0	0	0	0	0	false	0	0	CONF	
50461																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
50546																								0	0	16	6000	0	11000	false	0	0	0	0	16	0	0	0	0	2023	3	0	0	0	5000	0	0	false	0	0	CONF	
50854																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	false	0	0	CONF	
50957																								873	0	75	25	0	114	true	0	0	0	873	0	0	36	0	39	1346	3	0	0	84	5	0	0	false	0	0	CONF	
51253																								0	0	137	0	0	1672	false	0	0	0	0	0	0	87	0	50	1005	0	0	0	0	1672	0	0	true	0	0	CONF	
51356																								0	0	51	0	0	0	false	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
51459																								0	0	600	3825	0	3825	true	0	0	0	0	0	0	19	0	581	2899	2	0	0	0	0	0	0	false	0	0	CONF	
51730																								0	0	67	0	0	0	true	0	0	0	0	0	0	67	0	0	129	0	0	0	0	0	0	0	false	0	0	CONF	
51842																								0	0	0	1000	0	19500	true	0	0	0	0	0	0	0	0	0	3158	1	0	0	8000	7000	0	0	false	0	3500	CONF	
52410																								0	0	78	1746	0	1746	true	0	0	0	0	0	0	78	0	0	111	0	0	0	0	0	0	0	false	0	0	CONF	
52456																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
52719																								0	0	0	0	0	313933	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16748	296821	false	0	364	CONF	
52951																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	false	0	0	CONF	
53015																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
53033	0	0	0	0	0	0	true	0	0	0	0	11220	4	0	0	0	0	0	0	false	0	0	0						0						0	0	0	0	0												CONF	
53051																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	false	0	0	CONF	
53239																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	false	0	0	CONF	
53453																								0	10	0	0	0	0	true	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
53752																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	false	0	0	CONF	
54049																								0	0	0	0	0	140	true	0	0	0	0	0	0	0	0	0	270	0	0	0	0	140	0	0	false	0	0	CONF	
54058																								0	0	328	1000	0	12488	false	0	0	0	0	0	0	163	0	165	0	0	0	0	3270	8084	0	0	true	0	134	CONF	
54357																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	186	1	0	0	0	0	0	0	false	0	0	CONF	
54375																								176	0	106	26000	176	98048	true	0	0	0	0	0	0	0	0	106	23453	10	253	0	24000	48000	0	48	true	0	0	CONF	
54441																								0	0	0	0	0	1500	true	0	0	0	0	0	0	0	0	0	2185	2	0	0	1500	0	0	0	true	0	0	CONF	
54656																								765	0	0	1000	0	2000	true	0	0	0	765	0	0	0	0	0	3200	1	0	0	1000	0	0	0	false	0	0	CONF	
55176																								0	1733	105	13000	0	13000	false	0	1733	0	0	0	0	105	0	0	7253	3	0	0	0	0	0	0	false	0	0	CONF	
55251																								0	0	588	0	0	8640	true	0	0	0	0	588	0	0	0	0	504	0	0	0	6000	2640	0	0	false	0	0	CONF	
55336																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2012	2	0	0	0	0	0	0	true	0	0	CONF	
55635																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1928	1	0	0	0	0	0	0	false	0	0	CONF	
55653																								0	0	0	1500	0	3000	true	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	false	0	0	CONF	
56230																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	966	1	0	0	0	0	0	0	false	0	0	CONF	
56258																								0	0	846	27	0	2181	true	0	0	0	0	0	0	0	0	846	4699	1	0	0	807	1347	0	0	false	0	0	CONF	
56351																								3188	0	383	0	802	2108	true	0	0	0	2386	125	64	120	0	74	2312	2	802	0	0	0	0	0	true	0	2108	CONF	
56427																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	false	0	0	CONF	
56548																								0	209	0	0	0	0	true	0	0	209	0	0	0	0	0	0	1522	1	0	0	0	0	0	0	true	0	0	CONF	
56557																								0	0	0	115000	0	130000	true	0	0	0	0	0	0	0	0	0	12546	5	0	0	0	0	0	0	true	0	15000	CONF	
56717																								652	0	0	2000	652	13991	true	0	0	0	0	0	0	0	0	0	9228	5	652	0	3000	8991	0	0	true	0	0	CONF	
56726																								219	0	0	0	219	0	true	0	0	0	0	0	0	0	0	0	2956	2	394	0	0	0	0	0	false	0	0	CONF	
57040																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	true	0	0	CONF	
57228																								0	0	0	0	0	4000	true	0	0	0	0	0	0	0	0	0	1772	1	0	0	0	4000	0	0	true	0	0	CONF	
57255																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	false	0	0	CONF	
57451																								0	0	0	2100	0	6011	true	0	0	0	0	0	0	0	0	0	2990	5	0	0	2600	1000	0	0	true	0	311	CONF	
57572																								99	0	0	1000	99	8867	true	0	0	0	0	0	0	0	0	0	930	0	99	0	1459	6408	0	0	false	0	0	CONF	
57956																								0	0	0	7302	0	7302	true	0	0	0	0	0	0	0	0	0	3923	4	0	0	0	0	0	0	false	0	0	CONF	
58074																								0	0	49	4500	0	24000	false	0	0	0	0	0	0	49	0	0	195	0	0	0	7500	12000	0	0	false	0	0	CONF	
58207																								0	0	0	0	0	4312	true	0	0	0	0	0	0	0	0	0	792	0	0	0	2311	1906	0	95	false	0	0	CONF	
58225																								0	0	832	0	0	2500	true	0	0	0	0	0	0	0	0	832	2616	2	0	0	0	2500	0	0	false	0	0	CONF	
58243	18261	0	750	25000	15610	106289	true	0	0	0	2651	51524	10	15610	0	51500	25750	0	0	true	12826	4039	0						106289						49	0	435	0	266												CONF	
58355																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	92	2	0	0	0	0	0	0	false	0	0	CONF	
58551																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	false	0	0	CONF	
58636																								0	175	354	9127	0	9924	true	0	0	175	0	101	0	157	0	96	1400	0	0	0	264	533	0	0	true	0	0	CONF	
58757																								0	0	44	67	0	367	false	0	0	0	0	0	0	44	0	0	50	0	0	0	0	0	0	0	false	0	300	CONF	
58971																								2160	100	147	0	2160	10341	true	0	0	100	0	0	147	0	0	0	17677	5	3627	0	0	10000	0	0	true	0	341	CONF	
59259																								261	0	0	0	261	455	true	0	0	0	0	0	0	0	0	0	2871	1	261	0	0	0	0	0	false	0	455	CONF	
59316																								286	45	0	0	0	24000	true	0	45	0	286	0	0	0	0	0	3168	2	0	0	10000	13000	0	0	true	0	1000	CONF	
59352																								4841	0	30	0	0	0	true	0	0	0	4841	0	0	30	0	0	1076	1	0	0	0	0	0	0	false	0	0	CONF	
59679																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	270	1	0	0	0	0	0	0	false	0	0	CONF	
59754																								0	0	64	0	0	200	false	0	0	0	0	0	0	64	0	0	13	0	0	0	0	200	0	0	false	0	0	CONF	
60143	19950	50982	33883	0	0	1574897	true	0	0	50982	754	488617	7	0	19196	0	0	1174123	84775	true	44624266	315999	0						525895						369	0	7040	0	26474												CONF	
60219																								0	752	0	3000	0	3000	true	0	0	752	0	0	0	0	0	0	405	0	0	0	0	0	0	0	true	0	0	CONF	
60330																								917	0	1148	29050	0	84059	true	0	0	0	917	873	150	125	0	0	12011	2	0	0	13000	37300	3544	0	false	0	1165	CONF	
60433																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	false	0	0	CONF	
60545																								0	0	0	0	0	224	true	0	0	0	0	0	0	0	0	0	858	0	0	0	0	0	0	0	false	0	224	CONF	
60554																								0	0	0	62	0	2391	false	0	0	0	0	0	0	0	0	0	101	0	0	0	125	904	0	0	false	0	1300	CONF	
60648																								363	0	959	0	363	96	false	0	0	0	0	242	0	717	0	0	781	0	363	0	0	0	0	96	true	0	0	CONF	
61122																								0	0	199	92000	0	141204	true	0	0	0	0	0	0	0	87	112	15577	3	0	0	27833	21371	0	0	true	0	0	CONF	
