"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RIADG377	
70254																																																										0	463	0		15		4250	0			2692	0	765	0	0	9559	0	0	0	670	0	0	5997	11	19	266	288	86	0	3332	3043	914	1216	199	97								0	0			0	0	0	0	704	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
70414																																																										0	4006	3377	0	0	0	2491	0	27267	0	27267	2882	6186	0	385	220749	0	0	0	150008	15916	111659	11215	1257	1716	2025	6358	58479	79866	10171	2014	5973	12127	20823	19067	0	0	0	0	0	0	0	0	288	0		0	0	840	775	3249	3079	0	0	0			0	24																									0	0	0	0	0	0	0	0	0	0	0	0		0		
70638																																																										0	47483	1731		858		1940	0			11195	0	12401	0	242	144940	26	34	0	25388	2039	8826	31013	2247	4188	5643	7526	5299	155	19947	24643	31721	25195	13932	182								0	125			0	0	2418	4024	27752	7336			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		129267		
70955																																																										0	409	0		4		4486	0			1644	0	587	0	17	8097	0	0	0	887	0	0	3485	153	116	260	359	0	0	1492	1724	1576	2239	178	0								0	0			0	0	0	0	0	63			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
71318																																																										0	10560	16515	0	4011	4011	0	0	36156	0	36156	18610	11588	0	4493	359427	0	3076	0	63762	17620	35345	57532	6097	10752	7517	11728	9739	14923	79503	23628	39378	51460	44480	51231	0	0	0	0	0	0	0	0	19	0		0	0	31281	3381	75183	63172	0	3076	0			0	2855																									0	0	0	0	0	0	0	0	0	0	0	0		66778		
71457																																																										0	63189	0		163		17395	0			9336	1829	2137	0	408	127581	0	0	0	5681	107	0	64442	485	856	2398	1707	177	58	51988	11214	31480	20286	6932	0								0	18			0	0	0	14	15046	12258			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
71859																																																										0	386	0		13		210	0			702	0	237	0	0	3062	0	0	0	1486	0	0	1054	131	104	683	460	35	70	223	596	577	140	0	0								0	0			0	0	0	0	0	28			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
72258																																																										0	11900	0		85		11341	0			25239	0	16834	0	0	120703	0	4254	0	22742	2983	0	31980	449	1680	1298	5115	5589	8611	12763	17088	13544	26947	18118	9501								1645	347			0	0	1079	3022	12152	7080			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
72351																																																										0	3898	559		196		4795	0			7451	50	3769	0	643	35918	0	0	0	10908	0	0	12329	173	877	3586	5449	0	0	6607	4672	6837	5672	540	0								0	12			0	0	522	67	0	3048			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
72454																																																										0	16388	290		23		9573	0			10953	3735	3288	0	0	62705	0	22	0	6679	1309	0	25014	809	2127	3454	289	0	0	17322	12641	12725	5823	4846	2600								475	193		0	0	0	798	1062	624	7293			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
72678																																																										0	0	0	0	5	5	0	0	0	0	0	738	12773	0	0	65939	0	0	0	48683	1352	12577	1101	76	246	1500	1970	11319	32026	1475	278	3382	5502	4068	2318	0	0	0	0	0	0	0	0	0	0		0	0	1300	0	277	811	0	0	0			0	58																									0	0	0	0	0	0	0	0	0	0	0	0		48683		
73031																																																										0	0	5222		9655		0	4463			5190	5052	410	0	0	119324	0	0	9561	46994	511	42038	16220	1622	7979	19868	7643	279	665	18554	14893	12817	7243	688	0								0	0			0	0	1862	5660	17014	21754			0			2931	2684																									0	0	0	0	0	0	0	0	0	0	0	0		30929		
73116																																																										0	7312	8331	0	330	330	643	0	45753	0	45753	21702	1282	0	0	488947	0	0	3962	36536	25430	9127	147106	7629	7315	8241	10259	1452	1364	182824	67721	65185	98673	23552	258	0	0	0	0	0	0	0	0	307	0		0	0	33043	101803	87692	118783	0	0	0			0	131																									0	0	0	0	0	0	0	0	0	0	0	0	70861	0	535	
73152																																																										0	4567	0		33		6845	0			5501	0	4373	0	89	32269	0	747	0	5955	68	0	8522	50	303	219	666	4580	137	4064	6201	5501	5518	4050	893								0	0			0	0	172	923	2550	446			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
73554																																																										0	23574	0		90		36413	0			19423	318	3486	0	501	103908	0	325	0	9962	236	538	47256	2283	1389	1517	2283	1230	47	47456	7312	8663	12537	12456	428								0	18			0	0	1073	1237	4226	3026			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
73956																																																										0	2763	0		45		3532	52			3456	17	5341	0	40	20839	0	0	0	2492	133	159	6806	359	98	175	308	1470	81	3133	3387	2292	3908	4415	1021								0	0			0	0	0	181	385	2454			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
74056																																																										0	17792	774		151		22444	0			3138	0	6806	0	1102	66601	0	0	913	3535	0	17	24010	176	252	1671	1261	175	0	29423	4082	6901	12012	9552	1002								0	0			0	0	1000	4412	1748	3699			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
74140																																																										1810	38301	46104	0	219	219	26390	134	98569	0	98569	30745	30116	0	0	728135	0	152	0	231801	35210	15027	151794	23998	24006	76719	59063	35510	9979	153518	37912	119072	150248	27341	2245	1810	0	1810	0	0	0	0	757	1450	0		0	0	5314	23757	97449	59991	152	0	0			2609	1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		207072		
74159																																																										0	3614	0		33		8961	0			2215	0	383	0	0	20971	0	0	0	506	0	0	9914	182	3	0	31	290	0	4244	6598	3070	3336	2769	0								0	0			0	0	0	1943	0	3316			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		4248		
74403																																																										0	0	7900	0	183	183	0	35	27533	0	27533	17896	30477	0	0	398031	0	0	0	162172	6271	66372	27273	7270	7558	24073	25490	45931	51022	41717	13298	55452	65593	44590	10300	0	0	0	0	0	0	0	0	330	0		0	0	2429	8995	89283	44562	0	0	0			547	0																									0	0	0	0	0	0	0	0	0	0	0	0		129959		
74449																																																										0	257	0		4		245	0			325	0	767	0	272	10853	0	0	0	7395	565	1903	4533	960	2425	2048	1914	48	0	203	945	1389	896	25	0								0	0			0	0	0	0	0	1023			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
74458																																																										0	3487	1309		40		4222	0			17650	3289	1686	0	0	81924	0	0	0	11085	440	0	39826	4522	1782	2416	1412	672	281	16303	17219	17445	19076	432	348								0	0			0	0	2987	1957	21124	12648			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		41518		
75053																																																										0	2795	3372	0	168	168	5907	4787	23952	0	23952	13539	4544	0	8510	131063	0	0	0	26056	3462	0	51168	3652	2976	9458	5721	3374	0	29537	15003	28535	11022	18266	1766	0	0	0	0	0	0	0	0	488	0		0	0	2611	411	3665	31583	0	0	0			8	208																									0	0	0	0	0	0	0	0	0	0	0	0		34777		
75259																																																										0	0	0		237		0	0			4867	81	1945	0	0	13693	0	0	0	3512	0	430	5665	19	323	1977	142	945	107	913	4776	615	2539	714	505								0	328			0	0	0	224	456	2043			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1405	1378	30	232	187	45	2223	2153	70	0	0	0		0		
75446																																																										6531	22023	2301		525		12679	0			5873	3022	1347	0	0	121503	0	0	0	37227	0	23085	28430	1081	2796	10869	8631	2880	10752	23099	11710	16189	10600	8731	9122								0	18			0	0	357	7453	13274	8873			0			0	161																									0	0	0	0	0	0	0	0	0	0	0	0		63577		
75455																																																										0	1025	0		12		1273	0			691	76	1625	0	0	6258	0	0	0	1347	0	0	2428	57	224	646	411	9	0	908	1252	1560	873	292	0								0	25			0	0	0	0	0	184			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
75558																																																										0	5436	3035		1582		6829	0			43356	0	13120	0	511	168853	472	0	0	28340	529	3346	94315	3913	7023	11193	3679	2413	100	55205	28174	23986	21810	6123	2745								0	0			0	0	8278	17564	24364	16381			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75633	14546992	1104120	44807	0	2658059	23503	4407031	0	14827	23205691	0	43473	4430737	8374737	896441	2402738	3357781	2443521	25755	0	0	0	0	0	280479	110381	75109		42372	29170	277	15215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6116153	0	96040	446498	81518	1104120	1022602	44807		2563913	23503	2587416	4071702	4407031	0	14827	23111545	0	15492		5370189	1047169	3375901		246921	938363	1368702	766565	1357124	541046							0			0	0			280479	110381					207383	353967	1892722	1061322			0			0	76953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
75651																																																										0	1910	126		0		4363	0			3322	0	1632	0	928	23001	0	0	0	6794	839	0	6608	243	408	1902	3814	327	100	4344	2459	3096	4522	1538	0								0	0			0	0	1137	530	705	715			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		4756		
76135																																																										0	0	502		393		0	2645			23388	2388	1105	0	0	72936	73	22806	0	8392	635	707	21638	1	178	723	126	1530	5716	11603	10182	19808	9050	3443	1437								0	0			0	0	0	12040	0	1360			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	1949	13560	23	
76153																																																										0	8070	233		13		13237	0			2607	1	732	0	27	29368	0	0	0	3305	21	55	12759	614	234	1479	763	53	0	18225	1461	4256	1644	219	237								0	0			0	0	0	0	664	458			0			0	112																									0	0	0	0	0	0	0	0	0	0	0	0		0		
76443																																																										0	8133	609		83		736	0			6236	6385	4156	0	214	76470	79	0	0	21116	1041	1163	24238	1649	1182	3897	3600	3698	6619	11348	15418	9146	8537	6270	3047								0	179			0	0	4280	6662	732	15987			0			0	415																									0	0	0	0	0	0	0	0	0	0	0	0	0	22766	0	
76854																																																										0	9853	418		69		157	1942			36618	6359	2774	0	0	182708	0	7502	0	29587	1936	14666	76064	4018	6169	5005	3332	4376	5937	43897	40139	36053	17594	11171	2541								0	25			0	0	11428	24356	33024	18602			0			552	1098																									0	0	0	0	0	0	0	0	0	0	0	0	18406	91494	566	
77150																																																										0	5504	0		3		5454	0			3856	355	223	0	999	24678	0	0	0	1297	204	0	7568	12	68	1218	0	0	0	9784	1560	5415	2626	1631	1305								0	56			0	0	0	2220	1462	3045			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		7286		
77253																																																										0	6584	375		181		7908	0			9123	0	5757	0	0	79294	0	2933	181	17601	1727	604	19719	456	2306	9354	2264	3035	158	9060	10938	23653	11781	5773	319								0	0			0	0	2312	8294	12066	4433			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77422																																																										0	0	2624		13940		0	513			913	1804	1096	0	0	90669	0	0	0	4005	410	0	9694	677	612	1800	0	0	0	32306	3436	21062	18478	5849	0								0	1384			0	0	1564	12895	20428	29606			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	9512	90669	3	
77758																																																										0	32454	3026	0	2880	2880	73531	0	76567	4	76571	3764	11651	0	1093	322817	0	0	471	26844	2500	7119	157820	1597	5368	2207	5545	7897	4230	170232	20464	24670	49980	24936	467	0	0	0	0	0	0	0	46100	607	0	0	0	0	2810	2421	28929	7636	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		543		
77851																																																										0	64283	32120	29636	35974	6338	80013	0	140195	0	140195	7046	24866	0	11783	664998	0	17724	8166	74839	18357	41656	190319	3167	8212	8400	34413	16297	4087	140171	101563	85504	146055	68073	30869	0	0	0	0	0	0	0	6421	430	0		0	0	13079	26351	65610	45907	0	17724	0			0	62																									0	0	0	0	0	0	0	0	0	0	0	0		454542		
78036																																																										0	96	990		27		0	0			5615	199	3573	0	0	60794	56	0	0	23169	463	0	25614	2056	3626	17435	52	0	0	5404	14706	15829	1739	0	5								411	0			0	0	3450	213	13709	8935			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		6839		
78157																																																										0	344	0		10		77	0			1976	49	3321	0	0	24414	46	0	0	11329	180	557	3980	905	876	1287	3915	2098	2248	924	1888	5175	4138	922	84								0	0			0	0	200	372	0	6602			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
78241																																																										0	1814	0		334		1737	787			4572	11	3376	0	607	25105	0	0	0	2834	76	0	8789	27	200	1208	850	549	0	3443	5119	7948	3248	1624	0								0	0			0	0	0	2647	3269	3828			0			386	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
78559																																																										0	2163	0		0		16579	0			5933	0	2855	0	88	42120	0	5136	0	4056	842	1847	7748	182	499	271	654	1716	670	8774	3080	6420	10946	5828	2523								0	0			99	73	572	674	2707	515			0			0	0																									2325	2346	21	1822	1838	16	1629	1643	14	9659	9707	48		0		
78858																																																										0	4260	27240	0	3162	3162	107	30300	215692	0	215692	657	5947	0	0	995927	0	0	0	106627	13746	20900	376149	22242	17349	27665	15892	2883	18222	136060	200498	246396	200639	95859	7144	0	0	0	0	0	0	0	94	0	0		0	0	86105	193061	44208	295021	0	0	0			791	2374																									0	0	0	0	0	0	0	0	0	0	0	0	69077	0	552	
79042																																																										0	1401	2789		20		3650	0			2065	880	2496	0	0	66484	194	0	0	45287	1299	42340	8496	3020	12666	6753	13460	8818	0	2497	6715	2629	6685	1877	0								0	0			0	0	1477	1896	2647	771			0			0	1386																									0	0	0	0	0	0	0	0	0	0	0	0		46586		
79127																																																										0	623	3		36		1147	0			3214	0	7950	0	209	40622	0	0	0	20760	1074	16268	8905	1475	1882	6098	9612	959	203	2345	3203	6251	6449	1397	59								0	0			0	0	71	0	785	4750			0			125	72																									0	0	0	0	0	0	0	0	0	0	0	0		0		
79145																																																										0	6152	777		19		1245	0			3939	4094	2669	0	2283	88027	0	0	0	14346	4756	210	22304	733	1693	7549	1798	2096	210	4271	15607	18463	14217	11449	3872								0	10			0	0	323	3890	37078	6446			0			0	232																									0	0	0	0	0	0	0	0	0	0	0	0		14075		
79257																																																										0	3973	0		38		3033	0			2949	0	1136	0	167	13825	0	0	0	1752	324	0	5212	0	301	664	743	44	0	5506	1098	1921	2802	222	167								0	0			0	0	0	0	453	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
79855																																																										0	3404	6969		37		3523	0			38238	1224	2643	0	21	211308	0	368	0	29337	1461	105	70793	1606	5453	10956	6678	819	683	51925	24305	43709	51432	3218	270								0	48		0	0	0	31545	13329	35482	43679			0			142	0																									0	0	0	0	0	0	0	0	0	0	0	0	4238	104050	33	
80020																																																										0	0	0		0		0	0			0	542	148	0	24	7720	0	0	0	5606	1326	0	65	0	0	30	119	2584	2873	577	30	151	394	962	0								0	0			0	0	0	0	74	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		7720		
80150																																																										0	33928	0		569		42814	0			12430	25	9829	0	57	115547	0	0	154	4557	435	604	55765	1004	585	1154	1321	250	242	86880	3113	6929	7436	3949	2266								0	127			0	0	290	1496	8107	883			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
80431																																																										0	8637	500		258		588	0			2007	974	5813	0	1457	48039	0	0	0	19894	1280	15004	9972	1336	733	2000	5064	9170	1196	4406	7532	3661	6685	5184	135								0	0			0	0	1081	1350	2625	1575			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
80552																																																										0	2007	0		206		1311	0			1139	138	601	0	0	10516	0	0	0	2901	0	0	2130	221	52	1131	813	684	0	465	2048	2460	2290	245	0								0	28			0	0	0	0	1248	937			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
80936																																																										0	0	3677		2008		0	210			5564	7159	2001	0	0	101460	51	0	0	24591	1540	11622	34101	3968	7985	8078	2750	1428	50	8598	13550	20786	26722	6885	0								0	27			0	0	4602	12789	24840	12713			0			0	109																									0	0	0	0	0	0	0	0	0	0	0	0	0	22650	0	
81429																																																										0	283	75		0		0	3498			18861	13072	3404	0	0	101246	93	0	0	23538	996	44	47498	1639	4752	5615	10163	979	73	24778	16655	11486	15369	7783	1214								108	117			0	0	6027	4606	19600	10652			0			1268	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
82033																																																										0	379	8069		1341		0	1153			1179	4043	32854	0	0	122044	344	0	0	50660	88	18212	3898	2875	5900	7537	2818	9000	22089	6082	7695	13804	6585	10999	26041								0	446			0	0	1208	4740	9635	7746			0			307	674																									0	0	0	0	0	0	0	0	0	0	0	0		0		
82257																																																										0	2659	550		4		5807	0			841	0	457	0	277	11632	0	0	0	565	0	46	4118	17	96	55	316	81	0	5915	879	2456	1627	190	0								0	0		0	0	0	0	230	0	242			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
82350																																																										0	1904	0		33		1188	0			5191	394	3459	0	45	20946	0	0	0	4257	168	1829	7727	1778	308	600	146	266	1098	5286	3304	4600	1740	739	471								0	0			0	0	22	607	1267	2411			0			155	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
82659																																																										0	10145	1339		34		11802	457			5657	844	2332	0	789	51816	0	0	0	6336	679	1378	14208	560	1246	1604	1860	268	679	9762	9953	13072	8420	3764	75								0	75			0	0	23	1284	9352	1125			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		21754		
83151																																																										0	103	1525		0		0	4085			25939	10361	1975	0	0	100403	0	4105	0	3403	2523	1610	42207	277	1357	1338	431	0	0	16033	32923	12070	23165	5612	5194								0	939			0	0	5573	9214	24916	9827			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
