"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	
687474																																	0	6134	21180	5243	10969		40		9411	0			27314	5454	11564	0	0	173777	0	0	0	51725	24543	14109	41615	3011	7438	13624	3976	6642	16539	18621	29622	36846	25357	6662	4607								200	0			0	0							0			
687830																																	0	699	5847	0	1299		39		6265	0			6208	2198	881	0	22	27175	1	395	0	2610	713	58	10087	182	131	1291	982	24	0	5803	7999	6697	3644	422	0								0	0		0	0	0							0			
687858																																	0	150827	0	61686	214872	0	137	137	4	0	63194	0	63194	8647	4919	0	0	558660	283	0	0	53831	826	30552	180272	25407	13985	8515	2284	1955	1552	274625	59961	122751	38075	2116	91	0	0	0	0	0	0	0	0	0	0		0	0	64156	86671	75709	139163	0	0	0			
687951																																	0	8513	7720	0	47678	0	1104	1104	19813	0	61442	100	61542	717	19297	0	5855	225307	0	36459	0	14031	874	1352	65133	2035	2212	4371	4286	59	1068	30053	63043	57207	43513	15168	1642	0	0	0	0	0	0	0	1268	436	26		0	0	1526	6987	22199	25479	0	36459	0			
688079	1002000	0	0	0	2578000	0	5851000	0	0	14581000	0	0	2644000	7851000	38000	5026000	561000	885000	180000	0	925000	0	0	0	1940000	2171000	0	32000	0	0	0	114000	925000	0	0	0	0	0	0	0	0		2578000	0	2578000	711000	5851000	0	0	14581000	0	114000		21000	270000	17000		1000	0	0	1000	2000	11000							925000			0	0			1940000	2171000					0	0	0	0			0			
688257																																	0	23536	0	1792	22061		38		0	0			4320	0	3653	0	0	64738	78	0	0	8424	992	7430	22391	1165	4533	2471	255	0	0	26454	12004	8693	9133	38	2								0	0			0	0	6839	16697	11148	10913			0			
688453																																	0	162	4209	0	2155		32		9437	0			7002	0	2227	0	0	28677	0	0	0	3326	0	0	9838	367	216	739	1538	466	0	12307	2059	4457	4390	1140	738								127	0			0	0							0			
688556																																	0	5978	14528	274	3626		0		5967	0			4418	944	3387	0	66	49641	0	16	0	10128	306	109	19234	988	1165	4583	2779	614	0	16101	6711	10871	4851	249	170								0	3			0	0	2567	3411	3626	0			0			
689209																																	0	61108	0	11288	167604	0	53	53	0	178	22211	0	22211	40400	30327	0	0	726825	0	0	0	352392	41442	87588	95105	4162	15646	12116	7749	121056	190861	31189	44108	71431	62840	72031	92733	0	0	0	0	0	0	0	0	0	0		0	0	47057	14051	54844	112760	0	0	0			
689302																																	0	91290	0	54128	116357	0	140	140	0	0	118393	0	118393	23101	496	0	21562	703376	0	0	2432	263898	13671	93074	116848	1007	17433	43605	30381	70175	101297	172238	31625	84716	45730	89520	15649	0	0	0	0	0	0	0	0	340	0		0	0	88911	2379	36409	79948	0	0	0			
689357																																	0	30065	0	11112	168050	0	0	0	0	0	92687	0	92687	11559	1684	0	5842	323126	0	0	0	737	542	174	74065	174	1	171	391	0	0	129791	26438	62048	89867	9724	0	0	0	0	0	0	0	0	0	848	0		0	0	7	30058	140993	27057	0	0	0			
689740																																	0	6439	15535	4730	43405	445	681	237	9296	0	12982	0	12982	18832	7376	0	12712	180065	0	0	0	34338	13028	7922	56470	2458	5453	1820	1931	11657	10309	52542	19133	15654	31827	23165	3118	0	0	0	0	0	0	0	0	711	0		0	0	1512	4927	31884	11521	0	0	0			
689759																																	0	2654	0	203	11644		35		0	0			2562	528	419	0	1050	19955	0	0	554	576	263	575	1888	57	153	100	265	0	0	2379	2338	5563	8119	801	180								0	21			0	0	0	2654	8434	3210			0			
690773																																	0	960	0	2646	5318		90		0	0			9719	7251	12338	0	0	44567	0	0	0	594	5651	560	2587	146	132	302	0	13	0	9070	1496	7672	14125	10921	445								0	0			0	0	0	960	0	5318			0			
691042																																	0	275	1456	0	1283		10		2070	0			2343	0	2551	0	146	12743	0	0	0	2537	72	0	4864	22	184	771	1084	476	0	846	3812	2429	1953	878	146								0	0			0	0							0			
691079																																	0	89557	0	3538	63572	0	82	82	0	0	23588	0	23588	17297	2187	0	2380	292495	528	0	0	72994	13832	10646	95032	1378	1487	5428	8389	20108	36204	93925	27750	26131	24441	35768	8261	0	0	0	0	0	0	0	2142	1854	0		0	0	18170	71387	36537	27035	0	0	0			
691556																																	0	0	1767	0	14406		204		0	0			29367	8610	2826	0	0	107140	0	22700	0	21404	5082	0	31373	0	5	1044	1732	15325	3297	36301	4952	18466	18972	4101	2798								0	774			0	0							0			
691743																																	0	337	2807	0	5578		0		49	0			1203	866	2840	0	0	26311	0	0	0	12600	31	5324	2216	406	704	3493	997	3839	2908	1677	2142	4766	2159	1177	1682								0	0			0	0							0			
691958																																	0	796	416	116	791		0		465	0			3218	25	3239	0	0	15802	0	387	0	6266	83	0	5740	868	1214	3962	222	0	0	2278	1777	2595	2632	0	0								0	0			0	0	796	0	771	20			0			
692450																																	0	3441	12204	655	15007		0		5689	0			8389	747	5240	0	0	80499	0	0	0	27562	1565	491	56532	4838	9159	13286	0	279	0	12892	29897	7770	2025	353	0								0	0			0	0	3441	0	0	15007			0			
692478																																	0	20967	0	1429	51019		0		0	0			17076	1716	1450	0	0	116484	533	0	211	17078	6281	6960	48137	6216	1059	1853	2397	1655	1434	41843	8258	21604	14334	9557	518								0	1			0	0	9669	11298	43058	7961			0			
692704																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
692946																																	0	56362	11568	1066	65290		418		1146	0			17067	4952	9224	0	0	236890	0	0	0	56758	12515	35462	86475	11450	26964	5687	1064	7930	2878	70922	60125	21029	11149	11471	5094								268	256			0	0	12601	43761	0	65290			0			
693224																																	0	323294	5072	25906	404147	146	6459	6313	3491	0	95533	0	95533	66519	99631	0	6374	1208072	0	0	1269	135093	23926	65649	509232	35296	12650	18738	18564	33250	16557	428196	41334	172084	223746	164580	34856	0	0	0	0	0	0	0	11794	833	0		0	0	72053	251241	179509	224638	0	0	0			
693345																																	0	30267	50495	20142	246035	0	2619	2619	49295	51	300309	0	300309	25481	229942	0	35851	1384682	170	2330	30568	341189	37283	192087	255847	26919	49512	104901	48979	28412	80969	285506	114722	233104	283911	108578	11085	0	0	0	0	0	0	0	13614	0	0		0	0	11372	18895	32695	213340	0	2330	0			
693662																																	0	219091	4177	38066	302892	0	134	134	29	0	185667	0	185667	15200	6236	0	0	804332	0	0	4051	19671	12252	10172	307338	5131	3436	1814	1754	3251	4117	356410	49618	114473	149588	110058	3356	0	0	0	0	0	0	0	0	917	0		0	0	98804	120287	183681	119211	0	0	0			
693952																																	0	5134	10323	962	16362		829		16739	0			26460	130	5543	0	131	89485	0	753	215	4787	918	0	30103	688	1137	1052	866	937	107	30518	7787	15210	19525	8451	3207								354	60			0	0	1469	3665	10828	5534			0			
694146																																	0	4	3026	414	175		9		1396	0			202	0	416	43	0	8439	0	0	0	2675	79	10	3092	1	50	521	1133	970	0	991	2050	947	1601	175	0								0	0			0	0							0			
694771																																	0	644	54	67	1350		5		714	0			1790	0	657	0	46	5901	0	0	0	574	0	0	2158	117	0	4	24	429	0	1117	924	860	965	1423	0								0	0			0	0							0			
694847																																	0	12374	2870	957	45038		0		1896	0			32113	5623	9709	0	4812	153694	0	0	0	34558	2535	29031	50441	3249	21432	7867	831	388	364	56404	11181	30778	14747	4604	0								855	354			0	0	2939	9435	35895	9143			0			
694904																																	0	1109804	0	13304490	2606447	0	7551	7551	0	0	164102	0	164102	40743	3089	0	0	17506325	9383	0	0	249998	26955	77571	866305	6087	20075	29145	13615	82981	93577	1527173	1945156	5360314	6057818	2352202	12125	0	0	0	0	0	0	0	0	2529	0		670	632	624077	485727	65002	2541445	0	0	0			
695134																																	0	93212	368	11941	46541		1245		0	68			32971	5943	1937	0	0	245077	272	0	157	48472	2181	40472	90555	11000	25019	7355	738	808	935	103307	66264	15228	5876	1854	61								0	538			0	0	10455	82757	0	46541			0			
695228																																	0	9886	135	2647	53312	556	796	240	5	0	35894	0	35894	16469	35561	0	1112	229596	0	132	0	65776	4229	59555	27844	9854	27549	16769	7971	960	1184	60222	19393	34056	31655	14714	317	0	0	0	0	0	0	0	3093	549	0		0	0	6602	3284	41324	11988	0	132	0			
695349																																	0	26082	15263	236	40030		0		6241	0			10923	7663	3668	0	1091	143841	0	0	0	27023	5618	1296	45176	2227	5555	11365	3146	1256	2917	23785	21146	33207	26354	9851	1321								0	3			0	0	14020	12062	32319	7711			0			
695545																																	0	9603	496	854	16934		582		29	0			17835	5556	3741	0	0	84025	0	7	0	24172	2650	13407	20599	3268	5768	3166	5895	4729	1294	32175	4913	9202	10865	1598	988								232	1334			0	0	0	9603	0	16934			0	0	0	
695648																																	0	0	1586	0	150		2		1095	0			1155	0	693	0	65	8948	0	0	0	3956	220	0	2156	130	714	1254	1701	157	0	1392	720	1517	1209	154	0								0	26			0	0							0			
695705																																	0	32254	126	451	51274	304	365	61	0	0	27881	0	27881	31289	5440	0	1791	315745	976	10140	0	151079	3663	18168	15561	2524	7913	20460	17040	45079	57000	59941	4113	14122	21815	45950	18906	0	0	0	0	0	0	0	824	144	0		0	0	15924	16330	38071	13203	0	10140	0			
695732																																	0	6862	0	26	21688		35		0	0			2092	0	3611	0	1750	45817	103	0	0	9369	390	2045	22092	3093	3092	2947	84	22	0	20574	7943	4990	3027	17	0								0	97			0	0	1380	5482	0	21688			0			
695947																																	0	0	6178	0	1587		0		3103	0			1166	0	4881	0	617	26677	0	0	0	9145	0	0	6001	431	1739	4748	1018	1209	0	1969	1862	4153	3675	4995	806								0	0			0	0							0			
696047																																	0	5106	2178	0	4176		86		770	0			423	407	5366	0	0	46430	46	0	277	26633	1331	3974	10726	881	3690	2270	7294	9324	2725	2819	6696	3324	3701	2463	785								0	0			0	0							0			
696168																																	0	0	0	4552	9717		0		0	0			906	0	168351	0	0	184345	0	0	0	157	662	0	2601	0	0	0	0	64	93	3219	3048	25514	83732	67190	318								0	0			0	0							0			
696430																																	0	98119	0	4260	172393	0	246	246	0	0	67042	0	67042	26693	14779	0	3776	485356	127	3284	0	89035	5670	16858	184620	7223	10558	32277	24042	7720	6592	185295	33711	82912	77229	12870	1469	0	0	0	0	0	0	0	0	186	0	0	0	0	14454	83665	85742	86651	0	3284	0			
696551																																	0	1591	3150	66	7481		62		10133	0			6389	0	3099	0	887	42621	0	6221	0	2876	325	0	7190	146	274	409	1343	677	0	11735	5088	7606	10467	1442	3114								341	0			0	0	9	1582	5093	2388			0			
696645																																	0	1264	8006	828	4726		32		3725	0			6060	1210	2628	0	0	42060	0	0	0	13457	124	1024	9719	0	2	385	818	3831	8421	8410	1309	4570	4727	6497	3005								0	0			0	0							0			
697035																																	0	2352	7003	0	3793		0		3579	0			3529	75	6536	0	0	30843	0	0	0	3645	331	0	12730	369	653	1003	1537	53	0	7261	7220	5483	6693	515	0								0	0		0	0	0							0			
697147																																	0	9374	503	1022	20510		57		0	0			14443	6641	4485	0	542	147857	0	0	0	88044	2225	48048	16765	3438	9306	19829	16066	6652	32608	18892	10878	14433	11175	4126	252								0	11			0	0							0			
697156																																	0	885	20544	0	31176		0		8910	776			8050	895	2933	0	364	81985	0	0	0	6373	1855	0	23857	585	1684	3826	34	244	0	18108	19573	23912	7467	5550	162								0	0			0	0	834	51	13297	17879			0			
697231																																	0	49917	86	6234	50805	0	515	515	0	0	12143	0	12143	17581	4773	0	2840	212055	76	29	0	57947	3710	12381	87410	21847	10578	9744	316	3375	12087	81063	20807	25415	10392	6912	6797	0	0	0	0	0	0	0	4655	896	0		0	0	6292	43625	27379	23426	0	29	0			
697455																																	0	3390	146	309	15735		145		0	0			20951	4370	3780	0	948	78432	0	1408	1331	24851	2182	0	24143	78	2381	3197	4293	14902	0	23139	3464	5476	8807	10421	863								0	217		0	0	0	1510	1880	12424	3311			0			
697633	16984754	98086	6563	652	4266701	5059	3556034	0	242184	25645839	0	237141	7170687	13364606	932615	2325084	2329912	2511105	497185	0	0	0	0	0	446673	27659	924	15934	120141	80875	4761	7365	0	6527593	94314	496423	3725638	15519	98086	82567	6563		4266701	5059	4271760	1944649	3556034	0	242184	25645839	0	12126		3541491	654646	2049674		231038	125817	468457	1203451	937182	561411							0			0	0			446673	27659					2298682	4228911	1800829	1924809			0	0	0	
697754																																	0	140079	1023	6970	200679	0	7380	7380	0	0	185571	0	185571	30159	10811	0	5819	623249	869	0	0	24685	9685	15477	317316	16001	3142	3297	1156	1089	0	340589	41495	95523	72366	24312	611	0	0	0	0	0	0	0	0	1257	0		0	0	113464	26615	133224	67455	0	0	0			
697763																																	0	97470	24855	31879	831745	0	20692	20692	29476	0	241888	0	241888	46076	480603	0	203148	2511374	0	0	0	483408	6555	430869	353182	2969	56284	202814	139044	31542	50039	372883	72766	276360	385817	878751	37278	0	0	0	0	0	0	0	0	13579	0		0	0	14583	82887	275012	556733	0	0	0			
697857																																	0	735	3735	0	5992		15		2538	588			6798	363	2863	0	63	43321	0	0	0	18186	1954	0	13328	8571	374	3815	4746	91	589	9459	4071	4540	3376	2511	779								0	79			0	0							0			
697950																																	0	978	870	171	4079		31		527	0			3805	0	3764	0	0	22937	0	0	0	8435	277	646	9334	569	1482	2080	1571	2733	0	3050	4229	4317	2378	234	290								0	0			0	0							0			
697978																																	0	62442	0	0	172370	0	0	0	0	0	97375	0	97375	15517	2584	0	0	445039	0	0	0	85800	8951	10448	74653	1825	889	6727	2231	25271	48586	142866	16921	78690	50042	60648	9790	0	0	0	0	0	0	0	0	0	0		0	0	1436	61006	172370	0	0	0	0			
698144																																	0	21843	3789	1667	35518	0	130	130	702	1944	25065	0	25065	900	50715	0	3452	241068	0	0	422	82847	12464	65330	41645	11274	15198	12635	12657	16397	14364	48275	26411	21045	25163	23929	13009	0	0	0	0	0	0	0	1079	897	0		0	0	16983	4860	25018	10500	0	0	0			
698229																																	0	8256	275	1436	34720		594		0	0			11293	11858	2392	0	0	81001	0	0	0	6438	3609	1339	29629	1707	1089	3209	376	57	0	15829	11004	20796	17792	9142	0								0	130			0	0	5301	2955	19278	15442			0			
698322																																	0	89052	791	1838	62720		3144		65	416			31543	18805	5939	0	0	254319	0	0	3294	38731	1343	5921	104464	7713	8821	8189	5509	6988	1407	130229	19988	29986	30189	4237	38								0	348			0	0	77329	11723	32124	30596			0			
698546																																	0	1120	6069	10	5052		34		2256	0			6407	36	5955	0	0	47434	0	0	0	19766	729	597	16165	1154	3773	7369	3162	3928	226	4422	7185	8671	4605	2408	0								0	0			0	0							0			
698649																																	0	4350	17872	69	40659		170		24237	155			19945	6409	6877	0	1039	164749	0	0	0	40709	2302	0	36801	586	8106	15583	11420	3428	1586	11361	25440	35047	44173	5700	2118								0	111			0	0	2886	1464	15400	25259			0			
698957																																	0	32108	191	9244	87918		696		0	0			13922	906	1222	0	0	157492	0	0	0	10845	440	3467	42070	1946	4817	2126	362	748	846	52425	45807	35558	9251	3329	276								0	0			0	0	7016	25092	7912	80006			0			
699105																																	0	33108	0	14674	70710	0	0	0	0	0	54729	0	54729	16064	15645	0	0	272846	0	0	0	62439	5148	31616	39450	1765	10634	8212	12416	16896	12516	48623	8684	31403	29962	45929	43988	0	0	0	0	0	0	0	0	329	0		0	0	11661	21447	43453	27257	0	0	0			
699132																																	0	826	0	2008	6917		0		40	0			6990	390	4405	0	0	32291	0	0	0	10531	184	3920	14309	5190	775	335	918	3267	46	6750	2991	4969	2647	2065	2338								0	0			0	0							0			
699253																																	0	0	14926	0	9439		41		16158	0			9876	0	1964	0	0	55512	0	0	0	3108	0	0	31036	563	656	1841	5	0	43	16102	20816	14823	341	272	50								0	0			0	0	0	0	0	9439			0			
699534																																	0	11492	7676	1361	43782	0	112	112	16034	13	6897	0	6897	1023	5989	0	1899	127009	25	0	0	30051	555	6140	25686	602	1787	5926	4109	16690	842	32454	23854	13067	14043	13352	193	0	0	0	0	0	0	0	163	0	0		0	0	783	10709	28607	15175	0	0	0			
699552																																	0	9948	31692	642	22309		241		59838	37			17653	2098	4488	0	2912	164346	0	1935	0	8465	1571	0	75837	998	1420	3712	2255	80	0	54794	32286	30785	22350	11354	315								0	554			0	0	495	9453	17874	4435			0			
700140																																	0	652	4022	0	907		0		3015	0			6785	128	2396	0	349	23873	0	1114	0	4505	0	0	7569	97	309	1422	2542	0	0	3335	4273	4093	5657	985	519								0	0			0	0							0			
700252																																	0	907	1676	0	8065		98		3030	0			6469	0	7899	0	905	35457	0	0	122	5766	258	3230	11446	2705	197	699	2018	130	17	12561	5184	3938	5197	1119	1690								384	0			0	0	443	464	0	8065			0			
700337																																	0	8744	3600	3259	27800		2971		3183	0			13582	5034	2833	0	980	110431	0	0	158	36314	2085	955	33438	3541	3650	9614	1753	8675	8451	32184	12979	22867	3750	1858	478								0	46			0	0	1274	7470	3727	24073			0			
700430																																	0	6924	6995	4261	17395		123		1351	0			9579	880	19686	0	694	94111	551	0	0	24323	2349	224	34371	1713	5302	5880	7787	3029	567	20483	12713	15086	17613	4044	21								102	0			0	0	1997	4927	14608	2787			0			
700458																																	0	0	1067	561	1152		34		6124	0			2080	0	1354	0	1031	14709	0	0	0	903	368	0	6259	95	65	685	55	3	0	7730	1918	1669	1520	969	0								0	35			0	0							0			
700672																																	0	47409	390	11498	60675	0	36	36	0	139	14218	0	14218	17892	5281	0	2994	285681	0	2759	0	118889	3640	72051	45991	29922	16791	19993	13638	34858	2730	52668	40538	27829	20604	9917	13805	0	0	0	0	0	0	0	0	0	0		0	0	8054	39355	29156	31519	2759	0	0			
700739																																	0	0	0	0	13666		0		0	0			12811	0	16051	0	1469	80115	146	0	0	36264	0	20434	23187	2670	4526	7868	5343	14753	0	21547	18266	3029	526	0	0								0	0		0	0	0	0	0	13666	0			0			
701062																																	0	1175590	2139	236669	1252577	580	7984	7404	75	0	369397	0	369397	149920	176722	0	0	4103924	12413	53112	44231	662596	3409	305924	1229428	33643	88015	129480	80101	75711	255528	2174696	239047	425763	368687	199073	15768	0	0	0	0	0	0	0	0	26147	29823		0	0	327560	848030	220012	1032565	53112	0	566			
701222																																	0	12554	39891	3036	64222	0	865	865	11394	0	18050	0	18050	12253	19890	0	2888	320228	0	0	0	124004	11040	63126	42568	5640	19705	34376	13029	11662	38956	39908	37425	44139	32973	28723	12654	0	0	0	0	0	0	0	141	0	0		0	0	416	12138	50364	13858	0	0	0			
701259																																	0	42010	17463	1021	53120		0		4496	0			16164	5236	6897	0	0	201890	0	6384	0	45020	4002	19926	69877	10171	17936	10123	2327	4276	0	42354	44606	38892	16827	12090	1922								0	77			0	0	18256	23754	40929	12191			0			
