"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RIADG377	
678258																																																										0	3205	0		6535	0			2622	0	2520	0	162	20122	0	0	0	2992	0	0	6223	106	207	821	1690	168	0	5821	3496	2411	3957	1408	0								41	0		0	0	0	155	0	1727	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	163	0	0	0	0	0	0		
678454																																																										0	13062	554		569	0			9502	1344	14534	0	165	89606	0	0	0	29847	1588	568	24556	2324	4535	12046	9263	974	0	10960	11351	19609	13998	3132	0								0	23			0	0	1267	2462	9294	5395			0			0	553																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
678557																																																										0	14616	0		8861	0			5002	0	2713	0	0	39690	0	0	0	6134	0	705	12208	289	1090	1457	1121	2154	23	11096	4715	6963	7529	1814	1438								0	48			0	0	199	0	2117	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
678717																																																										0	3669	60707	381	10	10728	100326	0	100326	93938	1161	0	48315	1026128	0	143	1449	145442	37259	48554	230613	12968	9671	27491	24516	34585	31028	238643	58100	143432	207813	193513	13446	0	0	0	0	0	0	0	0	1541	0		76721	66770	21135	65414	171186	275501	28	115	0			44	2982	0	0	0	0	0	0	0	0	0	0	0	0													37478	38331	1598	837	865	20	51	52	2	0	0	0		713515	0	0	381	0	0	0	0	0	0		
678744																																																										0	12126	1021		8151	207			16337	1979	4173	0	0	111072	0	0	0	28905	2164	5523	28441	550	2434	11542	12014	1716	311	6859	18859	28809	26043	1501	58								0	0		0	0	0	3598	4688	12403	15468			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		24781		0	59	0	0	0	0	0	0		
679246																																																										0	13927	1100		17905	0			6745	169	1152	0	0	53096	0	214	0	4430	592	0	21094	59	294	1086	1745	108	1099	15063	11385	7415	11660	2106	344								0	0			0	0	0	2017	4308	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		32392		0	537	0	0	0	0	0	0		
679451																																																										0	3714	0		7707	0			3631	0	1238	0	0	26305	0	0	0	6605	0	738	4192	153	82	14	126	5087	1120	2967	2512	3740	3486	6570	414								0	0			0	0	0	0	1161	2199			0			67	0																									0	0	0	0	0	0	0	0	0	0	0	0		11288		0	50	0	0	0	0	0	0		
679648																																																										0	46	0		2378	0			3273	0	3479	0	165	18700	0	0	0	7744	90	0	6547	226	1340	2696	3482	0	0	4257	1279	2962	2370	44	0								0	0			0	0	140	0	38	1347			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
679826																																																										0	11532	463	0	0	291	56385	0	56385	50651	6154	0	0	718674	0	0	0	238959	12372	31103	85468	18237	27783	25829	22519	10695	125142	92238	31151	103314	104472	102784	25122	0	0	0	0	0	0	0	0	6249	0		0	0	7698	60413	154614	113184	0	0	0			113	0																									0	0	0	0	0	0	0	0	0	0	0	0		294741	0	0	0	0	0	0	0	0	0		
680055																																																										0	17923	7213		40039	0			30256	363	7734	0	1039	150681	0	814	0	14560	1466	1360	58992	597	1719	5084	4695	2441	24	27779	33020	22397	40394	9694	2445								529	86			0	0	3026	3840	9241	12185			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		36818		0	367	0	0	0	0	0	0		
680130																																																										0	0	6408	0	0	4728	16986	0	16986	2982	4328	0	1000	196182	184	0	0	34717	1837	3792	58387	2243	2506	2098	936	3358	20110	32992	20646	70726	15851	10821	837	0	0	0	0	0	0	0	1901	1309	0		0	0	0	13248	34596	76018	0	0	0			1122	359																									0	0	0	0	0	0	0	0	0	0	0	0		14333	1036	0	1036	0	0	0	0	0	0		
680149																																																										0	10561	0		15517	0			879	74	932	0	114	41523	0	0	0	8596	1135	65	16018	570	417	1548	2520	2941	570	10939	4092	4404	5254	6219	1616								0	0			0	0	485	0	2786	34			0			0	30																									0	0	0	0	0	0	0	0	0	0	0	0		5126		0	410	0	0	0	0	0	0		
680354																																																										0	24338	1109	0	17974	3470	59600	0	59600	4695	4025	0	0	301295	0	0	0	30933	1227	29485	145520	6457	11996	7606	2855	91	594	65652	78834	73075	39428	11009	1891	0	0	0	0	0	0	0	844	0	0		0	0	14836	16999	53608	36370	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		165733	34737	0	34737	0	0	0	0	0	0		
680457																																																										0	15176	8599	0	23908	0	73983	0	73983	1765	6704	0	144	283775	0	0	0	32531	2843	756	126124	6767	9429	13402	2178	90	665	58049	78962	81876	21654	8676	0	0	0	0	0	0	0	0	0	0	0		0	0	11542	31826	43427	31172	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	155	0	155	0	0	0	0	0	0		
680747																																																										0	12282	23		2454	0			2224	0	3315	0	1138	48404	0	221	0	13567	0	13567	36614	2721	8048	1873	726	0	0	13153	12739	6320	1505	737	0								20	0		0	0	0	1347	3467	8300	18			0			114	238																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	28	0	0	0	0	0	0		
680813																																																										0	2579	8588	0	30	2974	55800	0	55800	23624	131242	0	15755	590323	0	0	9191	161458	4448	62137	85128	6082	52459	1156	2558	45473	50284	49089	147916	43577	98847	75539	8767	0	0	0	0	0	0	0	595	828	0		0	0	3292	6792	109530	65700	0	0	0			379	735																									0	0	0	0	0	0	0	0	0	0	0	0		160542	62	0	62	0	0	0	0	0	0		
680952																																																										0	476	0		2021	0			6894	0	1490	0	0	12257	0	0	0	1216	25	0	3583	0	5	52	154	1005	0	6618	1899	1213	951	360	0								0	0			0	0	0	0	114	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	21	0	0	0	0	0	0		
681043																																																										0	386	726		0	1138			13701	2529	27600	0	0	61732	0	0	0	4315	612	3514	5254	13	1053	1224	1401	493	131	4582	2799	18460	21551	8871	765								0	8			0	0	724	785	6229	4114			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		10426		0	3	0	0	0	0	0	0		
681249																																																										0	2540	416		1216	0			4678	0	1849	0	556	21565	2	0	0	10125	10	0	7898	705	2150	6699	571	0	0	982	4061	5670	717	0	0								37	0			0	0	0	0	0	79			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	61	0	0	0	0	0	0		
682143																																																										834	5584	8780	0	1576	678	41191	0	41191	36262	22020	0	1794	291533	0	0	0	69461	7437	23771	38573	4264	18951	14738	7336	12885	11116	80321	17199	38036	44831	31828	5657	834	834	0	0	0	0	0	0	933	0		0	0	2818	6108	70316	16070	0	0	0			1224	1050																									0	0	0	0	0	0	0	0	0	0	0	0		48499	349	0	349	0	0	0	0	0	0		
682545																																																										0	1041	2314		15	746			2550	5331	616	0	21	39925	0	0	0	10785	1562	2942	9602	343	1741	2824	1215	2114	2103	5521	5480	10424	6164	691	463								0	49			0	0	410	2695	10226	2304			0			302	476																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	6	0	0	0	0	0	0		
682563	3991712	110039	23356	0	3356149	52616	171043	0	90261	8126180	0	0	2678380	5585314	219579	448703	458057	849172	97077	0	14030	0	0	0	0	149035	13836		135	0	0	167939													0	0	0	0	0	0	0	0	0	0	0	0	3900135	14030	91577	94204	1549	23356		3356149	52616	3408765	186465	171043	0	90261	8126180	0	167939		333345	258929	12444		58499	11246	15012	15695	111117	119569							14030			0	0			0	149035					95516	826109	709612	1395955			0			0	4325																																							88873	19617	90422	0	0	0	0	0	0		
682611																																																										5001	183590	208166	0	21001	102160	1529156	0	1529156	884515	585460	0	235523	9633013	0	671319	77965	1313929	260082	498458	1856407	103128	144056	160708	146210	328382	390856	2062071	1513334	1997434	1394514	705614	489811	5001	0	5001	0	0	0	0	0	17624	0		11745	8349	405667	471556	1036463	1778123	380420	290899	0			10809	13307																									0	0	0	0	0	0	0	0	0	0	0	0		1130198	25838	0	25838	0	0	0	0	0	0		
682648																																																										0	7912	227		6416	757			11234	382	4762	0	0	59526	0	0	491	13496	816	0	17963	733	1781	5702	2683	2255	143	7154	8295	17368	9097	2916	1088								51	0			0	0	1265	1754	8828	2383			0			497	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
683449																																																										0	40180	385		29898	814			19864	1112	9619	0	3428	165602	0	347	0	20997	1302	0	79011	1525	4144	13694	1287	317	0	43042	30300	38514	17380	10133	3590								0	0			0	0	727	901	26616	9793			0			0	78																									0	0	0	0	0	0	0	0	0	0	0	0		43237		0	433	0	0	0	0	0	0		
683814																																																										0	674	1365		0	0			12726	15	10800	0	2525	74433	4	219	0	26055	2895	71	4396	15	96	391	1072	12951	11192	17214	1960	5138	4847	13250	5950								0	108			0	0	1080	2508	1691	11741			0			0	182																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	35	0	0	0	0	0	0		
684455																																																										0	3383	1004		1009	0			11751	3040	15158	0	0	125854	0	0	0	48684	1349	3537	22017	5614	3501	9989	13708	10500	5356	15396	9189	11788	23863	11996	4774								0	359			0	0	898	3291	30085	5843			0			0	120																									0	0	0	0	0	0	0	0	0	0	0	0		125852		0	0	0	0	0	0	0	0		
685023																																																										0	2647	112		14	0			324	1229	4129	0	1138	46789	0	0	0	26503	432	21267	977	721	8931	6296	5044	3422	2089	1654	6148	5700	4416	1960	372								0	94			0	0	0	778	4504	4885			0			0	232																									0	0	0	0	0	0	0	0	0	0	0	0		26503		0	0	0	0	0	0	0	0		
685368																																																										0	7285	381		7103	0			13448	2236	726	0	0	90899	18	73	0	419	0	0	14014	0	0	419	0	0	0	14673	9688	12715	10074	28419	0								229	6			0	0	0	2819	30055	25738			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	399	0	0	0	0	0	0		
685555																																																										0	1892	932		6259	0			12767	4498	2990	0	1048	60386	0	0	0	8299	528	2832	23668	130	2600	163	31	854	4486	13342	7596	8942	6975	7262	4513								0	163			0	0	2050	2791	14816	1353			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		2175		0	0	0	0	0	0	0	0		
685649																																																										0	480	7675		0	982			48436	6385	1399	0	2607	173558	0	0	0	32508	2340	17812	52979	3539	10373	10301	5810	994	1427	15934	32234	38433	37039	8451	625								0	21			0	0	10308	3641	35259	22439			0			0	212																									0	0	0	0	0	0	0	0	0	0	0	0		32444		0	60	0	0	0	0	0	0		
685658																																																										0	4996	1465		223	2088			27301	0	12111	0	0	203368	0	0	0	40519	1172	1811	60414	2850	8533	21845	6312	593	202	14077	37789	77849	25550	6556	29								0	91			0	0	12841	42727	43425	16497			0			837	111																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	
685733																																																										0	4637	837		8050	0			2004	95	1741	0	95	21428	0	0	0	1986	143	0	9437	85	241	1111	428	120	0	5414	3697	4633	4876	823	0								0	10			0	0	0	300	1090	440			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
686271																																																										0	0	106693	0	0	31416	186444	0	186444	37216	1822	0	0	771843	401	0	0	50245	5958	9886	276522	7756	8822	13914	5776	582	459	252198	99107	147553	117317	7130	232	0	0	0	0	0	0	0	0	8	0		0	0	49159	44954	133278	156467	0	0	0			1234	2624																									0	0	0	0	0	0	0	0	0	0	0	0	22149	103811	0	0	0	0	0	0	0	0	0	262	
686440																																																										0	17835	1516		14694	0			9497	1522	2220	0	0	92396	0	0	0	22621	2048	13953	21876	2086	2522	6772	4100	1788	4775	12786	6809	16738	16331	10324	5200								0	57			0	0	1836	1382	10148	7020			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		62633		0	0	0	0	0	0	0	0		
686459																																																										0	13823	441		2778	0			1912	682	862	0	30	44521	0	0	0	11277	66	8963	6554	1599	5059	2640	962	138	878	4395	9989	9915	2050	2564	4332								0	0			0	0	335	789	5761	5722			0			0	73																									0	0	0	0	0	0	0	0	0	0	0	0		18133		0	43	0	0	0	0	0	0		
686655																																																										1250	6985	3772		4077	0			20073	1481	2260	0	0	147707	0	227	0	23077	2142	11897	60495	3322	5387	6968	330	2933	3876	30624	29892	37408	15644	7829	164								0	135			0	0	1134	6562	27401	28760			0			0	236																									0	0	0	0	0	0	0	0	0	0	0	0		41293		0	18371	0	0	0	0	0	0		
686758																																																										0	3101	0		9742	22			8453	0	1204	0	70	26613	0	0	0	4	0	0	11699	0	0	4	0	0	0	14314	7282	2313	742	782	0								354	0		0	0	0	0	0	1912	1616			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	157	0	0	0	0	0	0		
686963																																																										0	1007	4099		100	0			1734	0	3	0	0	58154	121	0	0	1075	49	0	6215	0	0	140	0	0	0	3296	6258	6906	9012	16682	0								13	33			0	0	0	17472	23168	9489			0			0	935																									0	0	0	0	0	0	0	0	0	0	0	0	12801	0		0	33	0	0	0	0	0	0	0	
687009																																																										0	886	98079	0	0	5932	188354	0	188354	163094	54589	0	0	2014617	0	67356	374	473429	67940	38990	233877	15151	10623	14571	19650	281039	118889	375725	69249	233023	242837	472202	118689	0	0	0	0	0	0	0	264	1373	0		0	0	60566	40979	371684	421247	0	67356	0			2631	8881																									0	0	0	0	0	0	0	0	0	0	0	0		257236	4777	0	4777	0	0	0	0	0	0		
687054																																																										0	0	0		1371	0			142	0	1746	0	0	3265	44	0	0	11	0	0	2176	0	0	11	0	0	0	908	1268	869	226	27	0								0	0			0	0	0	0	0	39			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
687250																																																										0	221	0		3581	0			2721	0	3198	0	0	15774	0	0	0	1570	193	0	4769	44	244	424	337	41	0	1447	3233	2986	3186	878	1326								0	0			0	0	554	312	3406	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		66		0	18	0	0	0	0	0	0		
687474																																																										0	31546	4400		8850	408			24984	3001	16900	0	503	179686	0	0	0	37854	18750	10005	34877	1688	5335	11160	3517	5364	9771	17656	19860	44127	32138	12844	13092								0	215			0	0	1529	2945	25785	2217			0			36	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	207	0	0	0	0	0	0		
687830																																																										0	4846	1195		8440	0			3417	349	845	0	350	25602	0	419	0	2384	0	0	11375	77	0	1028	1158	120	0	7578	4396	5465	3769	682	193								0	0		0	0	0	0	1135	479	1430			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		1951		0	313	0	0	0	0	0	0		
687858																																																										0	0	95963	0	0	30279	53367	0	53367	6925	2867	0	0	450903	196	0	0	45074	348	9141	123746	9641	18020	6925	528	3042	2406	47142	89944	63032	39335	120738	6461	0	0	0	0	0	0	0	0	0	0		0	0	5450	45578	34094	161312	0	0	0			8135	598																									0	0	0	0	0	0	0	0	0	0	0	0	3815	279759	121	0	121	0	0	0	0	0	0	40	
687951																																																										0	8967	892	0	23482	4912	75328	7	75335	727	21789	0	15330	284553	0	25896	0	20672	1276	2486	86371	2773	2896	3708	9442	1159	673	46848	51730	67177	64492	27156	5152	0	0	0	0	0	0	0	1584	399	1421		0	0	3658	11637	21116	51793	0	25896	0			25	74																									0	0	0	0	0	0	0	0	0	0	0	0		20672	0	0	0	0	0	0	0	0	0		
688079	535000	62000	69000	0	1927000	0	5483000	0	0	12092000	0	0	4095000	9411000	35000	2118000	253000	142000	86000	0	0	0	0	0	1887000	2055000	0	33000	0	0	0	74000													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69000		1927000	0	1927000	391000	5483000	0	0	12092000	0	74000		8000	136000	0		1000	0	0	0	2000	4000							0			0	0			1887000	2055000					0	0	0	0			0			10000	3000																																							0	62000	0	0	0	0	0	0	0		
688257																																																										0	546	951		0	0			4016	0	2944	0	0	86511	100	0	0	20582	1054	19516	15693	5069	5084	2199	6076	1195	520	11704	18462	13527	13848	3223	3151								0	0			0	0	5316	13825	23154	14174			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	49	0	0	0	0	0	0		
688453																																																										0	6320	154		10337	0			7945	0	2585	0	0	35257	0	0	0	4816	0	0	12032	232	439	1345	2502	298	0	14377	717	4726	7579	1941	1024								130	0			0	0	0	324	0	2593			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	53	0	0	0	0	0	0		
688556																																																										0	12137	947		5758	0			2940	1862	2532	0	8	43604	0	0	0	10711	466	179	12464	670	1274	5187	2934	646	0	5568	5617	12308	8053	491	156								0	0			0	0	895	972	3673	688			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		17374		0	15	0	0	0	0	0	0		
689209																																																										0	0	4012	0	0	8392	15809	0	15809	64094	8431	0	0	857404	0	0	0	464124	20981	76003	74186	3684	14370	11094	9228	126393	292900	21027	35105	70057	80083	68132	109540	0	0	0	0	0	0	0	0	0	0		0	0	22965	27650	66077	163201	0	0	145			16475	1284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		368174	60	0	60	0	145	0	0	0	0		
689302																																																										0	0	75122	0	0	244	185957	0	185957	25092	340	0	39805	854395	0	0	0	366978	16249	135162	68985	8123	28962	36609	67554	62310	160594	49763	58686	95263	95371	164261	23265	0	0	0	0	0	0	0	3	322	0		1561	933	45567	2392	63475	33002	0	0	0			521	1137																									0	0	0	0	0	0	0	0	0	0	0	0		381864	91	0	91	0	0	0	0	0	0		
689357																																																										0	0	13094	0	0	1374	90880	0	90880	10061	798	0	10755	283316	0	0	0	6033	1490	469	107037	50	267	2047	3369	42	258	51334	70939	76629	56885	8917	3591	0	0	0	0	0	0	0	0	984	0		0	0	4906	10114	115687	18514	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		153024	0	0	0	0	0	0	0	0	0		
689759																																																										0	0	0		0	0			5496	911	162	0	1510	22215	0	0	1125	290	184	290	2967	23	184	20	62	0	0	4638	2162	7600	6433	656	93								0	17			0	0	0	3411	8258	1868			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	108	0	0	0	0	0	0		
691042																																																										0	1014	494		2607	0			2263	0	1719	0	1678	13118	0	0	0	2216	17	0	4084	112	74	617	342	803	0	2246	1686	2518	2404	1980	0								0	0			0	0	10	0	216	884			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
691556																																																										0	1563	0		0	77			19904	11636	2657	0	0	108683	0	26410	0	26004	3345	0	30311	0	991	938	356	10199	13519	19664	15713	21300	17468	4474	3782								0	692			0	0	2743	95	9397	3157			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		26004		0	1080	0	0	0	0	0	0		
691743																																																										0	5310	0		120	0			1263	1449	2282	0	0	32857	0	0	0	16272	0	4450	2690	648	1455	7115	1898	3122	1890	3580	1806	6441	1298	811	2572								0	0			0	0	193	19	2748	3201			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
691958																																																										0	1015	1932		631	0			13725	147	2230	0	0	75641	0	0	0	7483	932	0	15930	612	1171	4517	308	464	310	9296	7833	45763	4989	174	0								0	0			0	0	1033	11238	8948	26327			0			0	48																									0	0	0	0	0	0	0	0	0	0	0	0	0	54706		0	0	0	0	0	0	0	0	0	
692450																																																										0	19049	468		7143	0			8889	1423	4773	0	0	87486	0	0	0	27597	1404	304	55192	3961	9512	13539	237	0	348	15022	26697	8504	3938	1771	3762								0	0			0	0	1595	0	0	15145			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		25472		0	0	0	0	0	0	0	0		
692478																																																										0	2615	124		0	1123			6588	5116	252	0	0	115057	93	0	0	15160	3688	2346	37281	1903	1289	3101	3733	1725	3280	19147	18404	30307	13461	7569	1112								0	1			0	0	2970	13954	42130	22552			0			147	129																									0	0	0	0	0	0	0	0	0	0	0	0	155	60421		0	0	0	0	0	0	0	0	0	
692704																																																										0	0	0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
692946																																																										0	15846	4682	0	1189	8033	21029	0	21029	13273	11693	0	354	337689	0	4433	0	101604	9662	56124	87924	15906	30068	14707	9964	10859	14130	52043	52308	56688	17370	31768	9177	0	0	0	0	0	0	0	529	380	0		0	0	6309	41250	49430	55936	4433	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	90	0	0	0	0	0	0	0	
693224																																																										646	26787	91397	523	1165	7425	180840	0	180840	305741	268882	0	11500	2921852	0	0	66342	505588	64534	148176	1053740	97008	57259	110369	78047	89380	61349	563408	336065	465914	455255	379394	147182	646	0	646	0	0	0	0	17119	10492	0		0	0	100336	389265	456790	478382	0	0	0			4526	7598																									702300	720000	0	0	0	0	257900	260000	0	0	0	0	94450	706616	11865	0	12388	0	0	0	0	0	0	559	
693345																																																										1054	70327	33532	192	84400	13957	410214	0	410214	38836	262008	0	32132	1580862	19	2302	1838	308506	33422	170660	299723	19581	36281	97808	58329	26849	63899	243814	109410	338791	408086	119498	20801	1054	0	1054	0	0	0	0	0	0	0		12349	10948	11007	16293	17151	248189	0	2302	0			3570	1464																									0	0	0	0	0	0	0	0	0	0	0	0		322226	11316	0	11508	0	0	0	0	0	0		
693662																																																										0	1238	57850	0	2280	0	238331	0	238331	12314	4863	0	0	859102	0	0	11411	53768	12494	7900	159033	5881	3387	14983	15362	3271	5809	104379	101148	172371	180923	211200	7362	0	0	0	0	0	0	0	0	759	0		0	0	22683	61122	200642	187165	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	537467	3593	0	3593	0	0	0	0	0	0	0	
693952																																																										0	11638	746		23400	0			25443	848	5714	0	160	104636	0	619	220	6267	1733	0	38093	847	521	2905	1086	908	0	27421	16383	19687	20333	11745	2596								462	139			0	0	7207	2453	14022	2131			0			0	24																									0	0	0	0	0	0	0	0	0	0	0	0		70119		0	1654	0	0	0	0	0	0		
694146																																																										432	5535	150		1286	0			925	0	347	0	8	10853	0	0	0	2082	0	0	3975	127	65	628	255	1007	0	1695	2280	1534	2395	867	0			432					0	0			0	0	0	0	72	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		1866		0	16	0	0	0	0	0	0		
694771																																																										0	231	0		248	0			1389	0	577	0	0	5247	0	0	27	875	0	0	1385	19	0	26	51	482	297	729	637	552	387	1987	0								0	0			0	0	179	724	163	857			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	4	0	0	0	0	0	0		
694847																																																										0	8237	395		1928	0			32545	6968	6491	0	3645	161416	0	0	0	41673	1027	32691	40475	7029	22449	6565	2509	1068	1335	14947	28812	34819	27804	8341	0								959	296			0	0	2009	4940	38932	11371			0			324	836																									0	0	0	0	0	0	0	0	0	0	0	0		97510		0	0	0	0	0	0	0	0		
694904																																																										0	0	16395162	0	0	152655	239343	0	239343	392330	4538	0	0	27916876	14746	0	0	4775654	399211	3870270	669639	314052	1390876	744838	211938	582908	1515038	2180968	1834022	7158400	5415673	2413603	3598717	0	0	0	0	0	0	0	0	13995	0		5227606	4297869	138429	398481	276814	4724412	0	0	0			173520	289070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		15574225	173253	0	173253	0	0	0	0	0	0		
695134																																																										0	663	15882	0	0	9242	24305	0	24305	1582	1047	0	0	191945	104	0	24305	49298	1683	11812	55864	1739	37522	2767	2996	470	314	16305	29524	43933	32147	2028	5396	0	0	0	0	0	0	0	0	360	0		0	0	1890	50531	24911	19872	0	0	0			3898	2706																									0	0	0	0	0	0	0	0	0	0	0	0	0	23664	25	0	25	0	0	0	0	0	0	0	
695349																																																										0	15968	91		7474	100			8446	4726	2754	0	2103	124796	0	0	0	23247	4763	974	24490	840	3675	6984	7372	815	3062	9466	11827	32507	36918	9120	1103								0	2			0	0	2084	8537	39120	5444			0			1011	459																									0	0	0	0	0	0	0	0	0	0	0	0		19290		0	37	0	0	0	0	0	0		
695648																																																										0	1008	0		1506	0			1895	0	363	0	39	8794	0	0	0	3539	82	0	810	72	139	1361	1967	0	0	450	198	1066	2798	519	0								0	22			0	0	0	0	0	336			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	4	0	0	0	0	0	0		
695732																																																										0	0	0		0	1618			2093	0	2217	0	2130	52124	49	0	0	13317	955	50	19819	2170	4497	3105	33	410	0	12211	6779	12551	709	318	0								0	97			0	0	954	9639	11500	9259			0			1747	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	12	0	0	0	0	0	0	0	
695947																																																										0	8974	0		2852	0			1230	0	3870	0	518	27532	0	0	0	8901	182	0	4921	248	1033	2884	1264	3350	0	1206	2450	4734	3273	5667	1264								0	0			0	0	0	0	1005	0			0			0	96																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
696047																																																										0	5159	0		687	425			1772	628	5297	0	0	54687	46	0	461	32857	1806	3301	7462	280	1879	5121	9177	12848	2698	1246	4254	4888	4009	4655	2061								0	0			0	0	1455	1859	270	2820			0			75	271																									0	0	0	0	0	0	0	0	0	0	0	0		30384		0	123	0	0	0	0	0	0		
696168																																																										0	0	8248		0	789			1194	0	160114	0	0	187154	0	0	0	4155	404	610	3876	0	0	739	1040	302	2074	783	3093	38439	79800	58759	514								0	0			0	0	0	0	0	13039			0			89	0																									0	0	0	0	0	0	0	0	0	0	0	0		8221		0	0	0	0	0	0	0	0		
